Time,Crack Length,Force,Temperature
0.0,0.18750757244143357,1700.0,773.0
1.0,0.18757203836445502,1700.0,773.0
2.0,0.18763650594094844,1700.0,773.0
3.0,0.18770097517091358,1700.0,773.0
4.0,0.18776544605435067,1700.0,773.0
5.0,0.18782991859125953,1700.0,773.0
6.0,0.1878943927816402,1700.0,773.0
6.999999999999999,0.18795886862549283,1700.0,773.0
8.0,0.1880233461228172,1700.0,773.0
9.0,0.18808782527361342,1700.0,773.0
10.0,0.18815230607788158,1700.0,773.0
11.0,0.1882167885356215,1700.0,773.0
12.0,0.18828127264683336,1700.0,773.0
13.0,0.18834575841151693,1700.0,773.0
13.999999999999998,0.1884102458296724,1700.0,773.0
15.0,0.1884747349012998,1700.0,773.0
16.0,0.1885392256263989,1700.0,773.0
17.0,0.18860371800496992,1700.0,773.0
18.0,0.18866821203701284,1700.0,773.0
19.0,0.1887327077225275,1700.0,773.0
20.0,0.18879720506151415,1700.0,773.0
21.0,0.1888617040539725,1700.0,773.0
22.0,0.1889262046999027,1700.0,773.0
23.0,0.18899070699930487,1700.0,773.0
24.0,0.18905521095217875,1700.0,773.0
25.0,0.1891197165585246,1700.0,773.0
26.0,0.1891842238183422,1700.0,773.0
27.0,0.18924873273163165,1700.0,773.0
27.999999999999996,0.18931324329839302,1700.0,773.0
29.000000000000004,0.18937775551862615,1700.0,773.0
30.0,0.1894422693923311,1700.0,773.0
30.999999999999996,0.18950678491950804,1700.0,773.0
32.0,0.1895713021001567,1700.0,773.0
33.0,0.18963582093427733,1700.0,773.0
34.0,0.18970034142186967,1700.0,773.0
35.0,0.18976486356293387,1700.0,773.0
36.0,0.18982938735747001,1700.0,773.0
37.0,0.1898939128054779,1700.0,773.0
38.0,0.18995843990695765,1700.0,773.0
39.0,0.19002296866190932,1700.0,773.0
40.0,0.19008749907033276,1700.0,773.0
41.0,0.19015203113222812,1700.0,773.0
42.0,0.19021656484759525,1700.0,773.0
43.0,0.1902811002164342,1700.0,773.0
44.0,0.19034563723874512,1700.0,773.0
45.0,0.19041017591452777,1700.0,773.0
46.0,0.19047471624378237,1700.0,773.0
47.0,0.19053925822650872,1700.0,773.0
48.0,0.19060380186270692,1700.0,773.0
49.0,0.19066834715237704,1700.0,773.0
50.0,0.1907328940955189,1700.0,773.0
51.0,0.19079744269213264,1700.0,773.0
52.0,0.1908619929422183,1700.0,773.0
53.0,0.19092654484577573,1700.0,773.0
54.0,0.19099109840280512,1700.0,773.0
55.00000000000001,0.1910556536133062,1700.0,773.0
55.99999999999999,0.19112021047727915,1700.0,773.0
57.0,0.19118476899472409,1700.0,773.0
58.00000000000001,0.19124932916564072,1700.0,773.0
58.99999999999999,0.1913138909900293,1700.0,773.0
60.0,0.19137845446788965,1700.0,773.0
61.00000000000001,0.1914430195992218,1700.0,773.0
61.99999999999999,0.19150758638402593,1700.0,773.0
63.0,0.19157215482230183,1700.0,773.0
64.0,0.19163672491404954,1700.0,773.0
65.0,0.1917012966592692,1700.0,773.0
66.0,0.1917658700579606,1700.0,773.0
67.0,0.19183044511012395,1700.0,773.0
68.0,0.19189502181575904,1700.0,773.0
69.0,0.191959600174866,1700.0,773.0
70.0,0.19202418018744488,1700.0,773.0
71.0,0.19208876185349552,1700.0,773.0
72.0,0.192153345173018,1700.0,773.0
73.0,0.19221793014601243,1700.0,773.0
74.0,0.1922825167724786,1700.0,773.0
75.0,0.19234710505241673,1700.0,773.0
76.0,0.19241169498582658,1700.0,773.0
77.0,0.19247628657270827,1700.0,773.0
78.0,0.19254087981306195,1700.0,773.0
79.0,0.19260547470688733,1700.0,773.0
80.0,0.19267007125418467,1700.0,773.0
81.0,0.19273466945495377,1700.0,773.0
82.0,0.1927992693091947,1700.0,773.0
83.0,0.19286387081690756,1700.0,773.0
84.0,0.1929284739780922,1700.0,773.0
85.0,0.19299307879274866,1700.0,773.0
86.0,0.19305768526087708,1700.0,773.0
87.0,0.19312229338247727,1700.0,773.0
88.0,0.19318690315754936,1700.0,773.0
89.0,0.19325151458609321,1700.0,773.0
90.0,0.1933161276681089,1700.0,773.0
