Time,Crack Length,Force,Temperature
0.0,0.07603129987228607,1700.0,673.0
1.0,0.07608142726873307,1700.0,673.0
2.0,0.07613155591851742,1700.0,673.0
3.0,0.07618168582163892,1700.0,673.0
4.0,0.07623181697809776,1700.0,673.0
5.0,0.07628194938789373,1700.0,673.0
6.0,0.07633208305102694,1700.0,673.0
6.999999999999999,0.07638221796749753,1700.0,673.0
8.0,0.07643235413730523,1700.0,673.0
9.0,0.07648249156045017,1700.0,673.0
10.0,0.07653263023693246,1700.0,673.0
11.0,0.07658277016675191,1700.0,673.0
12.0,0.0766329113499087,1700.0,673.0
13.0,0.07668305378640261,1700.0,673.0
13.999999999999998,0.07673319747623376,1700.0,673.0
15.0,0.0767833424194023,1700.0,673.0
16.0,0.07683348861590794,1700.0,673.0
17.0,0.07688363606575083,1700.0,673.0
18.0,0.07693378476893106,1700.0,673.0
19.0,0.07698393472544846,1700.0,673.0
20.0,0.07703408593530318,1700.0,673.0
21.0,0.07708423839849504,1700.0,673.0
22.0,0.07713439211502414,1700.0,673.0
23.0,0.07718454708489061,1700.0,673.0
24.0,0.07723470330809419,1700.0,673.0
25.0,0.07728486078463513,1700.0,673.0
26.0,0.07733501951451321,1700.0,673.0
27.0,0.07738517949772854,1700.0,673.0
27.999999999999996,0.07743534073428121,1700.0,673.0
29.000000000000004,0.07748550322417101,1700.0,673.0
30.0,0.07753566696739805,1700.0,673.0
30.999999999999996,0.07758583196396246,1700.0,673.0
32.0,0.07763599821386401,1700.0,673.0
33.0,0.07768616571710289,1700.0,673.0
34.0,0.0777363344736789,1700.0,673.0
35.0,0.07778650448359217,1700.0,673.0
36.0,0.07783667574684279,1700.0,673.0
37.0,0.07788684826343055,1700.0,673.0
38.0,0.07793702203335554,1700.0,673.0
39.0,0.07798719705661787,1700.0,673.0
40.0,0.07803737333321736,1700.0,673.0
41.0,0.07808755086315419,1700.0,673.0
42.0,0.07813772964642815,1700.0,673.0
43.0,0.07818790968303936,1700.0,673.0
44.0,0.07823809097298794,1700.0,673.0
45.0,0.07828827351627363,1700.0,673.0
46.0,0.07833845731289667,1700.0,673.0
47.0,0.07838864236285685,1700.0,673.0
48.0,0.07843882866615427,1700.0,673.0
49.0,0.07848901622278905,1700.0,673.0
50.0,0.07853920503276096,1700.0,673.0
51.0,0.0785893950960701,1700.0,673.0
52.0,0.07863958641271662,1700.0,673.0
53.0,0.07868977898270026,1700.0,673.0
54.0,0.07873997280602124,1700.0,673.0
55.00000000000001,0.07879016788267937,1700.0,673.0
55.99999999999999,0.07884036421267474,1700.0,673.0
57.0,0.07889056179600745,1700.0,673.0
58.00000000000001,0.07894076063267731,1700.0,673.0
58.99999999999999,0.07899096072268451,1700.0,673.0
60.0,0.07904116206602885,1700.0,673.0
61.00000000000001,0.07909136466271044,1700.0,673.0
61.99999999999999,0.07914156851272937,1700.0,673.0
63.0,0.07919177361608543,1700.0,673.0
64.0,0.07924197997277874,1700.0,673.0
65.0,0.07929218758280941,1700.0,673.0
66.0,0.0793423964461772,1700.0,673.0
67.0,0.07939260656288236,1700.0,673.0
68.0,0.07944281793292464,1700.0,673.0
69.0,0.07949303055630418,1700.0,673.0
70.0,0.07954324443302105,1700.0,673.0
71.0,0.07959345956307505,1700.0,673.0
