Time,Crack Length,Force,Temperature
0.0,-0.20808147332831511,1600.0,773.0
1.0,-0.20799013615231418,1600.0,773.0
2.0,-0.20789879915226758,1600.0,773.0
3.0,-0.20780746232817524,1600.0,773.0
4.0,-0.20771612568003728,1600.0,773.0
5.0,-0.20762478920785352,1600.0,773.0
6.0,-0.2075334529116241,1600.0,773.0
7.0,-0.20744211679134905,1600.0,773.0
8.0,-0.20735078084702818,1600.0,773.0
9.0,-0.20725944507866167,1600.0,773.0
10.0,-0.20716810948624953,1600.0,773.0
11.0,-0.20707677406979158,1600.0,773.0
12.0,-0.20698543882928805,1600.0,773.0
13.0,-0.20689410376473874,1600.0,773.0
14.0,-0.2068027688761437,1600.0,773.0
14.999999999999998,-0.20671143416350307,1600.0,773.0
16.0,-0.20662009962681668,1600.0,773.0
17.0,-0.20652876526608466,1600.0,773.0
18.0,-0.20643743108130683,1600.0,773.0
19.0,-0.20634609707248336,1600.0,773.0
20.0,-0.20625476323961422,1600.0,773.0
21.000000000000004,-0.20616342958269931,1600.0,773.0
22.0,-0.20607209610173874,1600.0,773.0
23.0,-0.20598076279673252,1600.0,773.0
24.0,-0.2058894296676805,1600.0,773.0
25.0,-0.2057980967145829,1600.0,773.0
26.0,-0.20570676393743953,1600.0,773.0
27.0,-0.20561543133625046,1600.0,773.0
28.0,-0.20552409891101575,1600.0,773.0
29.0,-0.2054327666617353,1600.0,773.0
29.999999999999996,-0.20534143458840914,1600.0,773.0
31.0,-0.2052501026910373,1600.0,773.0
32.0,-0.20515877096961976,1600.0,773.0
33.0,-0.20506743942415653,1600.0,773.0
34.0,-0.20497610805464758,1600.0,773.0
35.0,-0.20488477686109294,1600.0,773.0
36.0,-0.20479344584349263,1600.0,773.0
37.0,-0.2047021150018466,1600.0,773.0
38.0,-0.20461078433615493,1600.0,773.0
39.0,-0.20451945384641748,1600.0,773.0
40.0,-0.20442812353263434,1600.0,773.0
41.0,-0.20433679339480557,1600.0,773.0
42.00000000000001,-0.204245463432931,1600.0,773.0
43.0,-0.20415413364701085,1600.0,773.0
44.0,-0.20406280403704494,1600.0,773.0
45.0,-0.20397147460303333,1600.0,773.0
46.0,-0.20388014534497606,1600.0,773.0
47.0,-0.20378881626287304,1600.0,773.0
48.0,-0.20369748735672433,1600.0,773.0
49.0,-0.20360615862652995,1600.0,773.0
50.0,-0.20351483007228985,1600.0,773.0
51.00000000000001,-0.2034235016940041,1600.0,773.0
52.0,-0.2033321734916726,1600.0,773.0
53.0,-0.20324084546529542,1600.0,773.0
54.0,-0.20314951761487257,1600.0,773.0
55.0,-0.20305818994040395,1600.0,773.0
56.0,-0.20296686244188972,1600.0,773.0
57.0,-0.20287553511932976,1600.0,773.0
58.0,-0.20278420797272403,1600.0,773.0
59.0,-0.20269288100207272,1600.0,773.0
59.99999999999999,-0.20260155420737566,1600.0,773.0
61.0,-0.2025102275886329,1600.0,773.0
62.0,-0.20241890114584443,1600.0,773.0
63.0,-0.2023275748790103,1600.0,773.0
64.0,-0.20223624878813046,1600.0,773.0
65.0,-0.2021449228732049,1600.0,773.0
66.0,-0.20205359713423363,1600.0,773.0
67.0,-0.2019622715712167,1600.0,773.0
68.0,-0.20187094618415405,1600.0,773.0
69.0,-0.20177962097304578,1600.0,773.0
70.0,-0.2016882959378917,1600.0,773.0
71.0,-0.20159697107869196,1600.0,773.0
72.0,-0.20150564639544657,1600.0,773.0
73.0,-0.20141432188815542,1600.0,773.0
74.0,-0.20132299755681862,1600.0,773.0
75.0,-0.2012316734014361,1600.0,773.0
76.0,-0.20114034942200787,1600.0,773.0
77.0,-0.20104902561853397,1600.0,773.0
78.0,-0.20095770199101434,1600.0,773.0
79.0,-0.200866378539449,1600.0,773.0
80.0,-0.20077505526383804,1600.0,773.0
81.0,-0.20068373216418134,1600.0,773.0
82.0,-0.20059240924047897,1600.0,773.0
83.0,-0.20050108649273082,1600.0,773.0
84.00000000000001,-0.20040976392093704,1600.0,773.0
85.0,-0.2003184415250976,1600.0,773.0
86.0,-0.20022711930521236,1600.0,773.0
87.0,-0.2001357972612815,1600.0,773.0
88.0,-0.20004447539330492,1600.0,773.0
89.0,-0.1999531537012826,1600.0,773.0
90.0,-0.19986183218521467,1600.0,773.0
91.0,-0.19977051084510097,1600.0,773.0
92.0,-0.19967918968094156,1600.0,773.0
93.00000000000001,-0.19958786869273654,1600.0,773.0
94.0,-0.19949654788048576,1600.0,773.0
95.0,-0.19940522724418933,1600.0,773.0
96.0,-0.19931390678384714,1600.0,773.0
97.0,-0.19922258649945926,1600.0,773.0
98.0,-0.19913126639102574,1600.0,773.0
99.0,-0.19903994645854647,1600.0,773.0
100.0,-0.19894862670202157,1600.0,773.0
101.0,-0.19885730712145086,1600.0,773.0
102.00000000000001,-0.1987659877168345,1600.0,773.0
103.0,-0.19867466848817253,1600.0,773.0
104.0,-0.19858334943546474,1600.0,773.0
105.0,-0.19849203055871129,1600.0,773.0
106.0,-0.1984007118579122,1600.0,773.0
107.0,-0.19830939333306735,1600.0,773.0
108.0,-0.19821807498417685,1600.0,773.0
109.0,-0.19812675681124062,1600.0,773.0
110.0,-0.19803543881425864,1600.0,773.0
110.99999999999999,-0.19794412099323108,1600.0,773.0
112.0,-0.19785280334815775,1600.0,773.0
113.0,-0.19776148587903877,1600.0,773.0
114.0,-0.19767016858587402,1600.0,773.0
115.0,-0.1975788514686636,1600.0,773.0
