Time,Crack Length,Force,Temperature
0.0,-0.10725997637799894,1700.0,348.0
1.0,-0.10724275272692234,1700.0,348.0
2.0,-0.10722552874072885,1700.0,348.0
3.0,-0.10720830441941853,1700.0,348.0
4.0,-0.10719107976299129,1700.0,348.0
5.0,-0.10717385477144716,1700.0,348.0
6.0,-0.10715662944478614,1700.0,348.0
6.999999999999999,-0.1071394037830083,1700.0,348.0
8.0,-0.10712217778611353,1700.0,348.0
9.0,-0.10710495145410188,1700.0,348.0
10.0,-0.10708772478697336,1700.0,348.0
11.0,-0.107070497784728,1700.0,348.0
12.0,-0.10705327044736572,1700.0,348.0
13.0,-0.10703604277488654,1700.0,348.0
13.999999999999998,-0.1070188147672905,1700.0,348.0
15.0,-0.1070015864245776,1700.0,348.0
16.0,-0.10698435774674779,1700.0,348.0
17.0,-0.1069671287338011,1700.0,348.0
18.0,-0.10694989938573753,1700.0,348.0
19.0,-0.10693266970255713,1700.0,348.0
20.0,-0.1069154396842598,1700.0,348.0
21.0,-0.1068982093308456,1700.0,348.0
22.0,-0.1068809786423145,1700.0,348.0
23.0,-0.10686374761866652,1700.0,348.0
24.0,-0.10684651625990171,1700.0,348.0
25.0,-0.10682928456601998,1700.0,348.0
26.0,-0.10681205253702136,1700.0,348.0
27.0,-0.10679482017290587,1700.0,348.0
27.999999999999996,-0.10677758747367355,1700.0,348.0
29.000000000000004,-0.10676035443932429,1700.0,348.0
30.0,-0.10674312106985816,1700.0,348.0
30.999999999999996,-0.10672588736527515,1700.0,348.0
32.0,-0.1067086533255753,1700.0,348.0
33.0,-0.10669141895075852,1700.0,348.0
34.0,-0.10667418424082485,1700.0,348.0
35.0,-0.10665694919577431,1700.0,348.0
36.0,-0.10663971381560695,1700.0,348.0
37.0,-0.10662247810032266,1700.0,348.0
38.0,-0.10660524204992149,1700.0,348.0
39.0,-0.10658800566440342,1700.0,348.0
40.0,-0.10657076894376849,1700.0,348.0
41.0,-0.10655353188801672,1700.0,348.0
42.0,-0.10653629449714802,1700.0,348.0
43.0,-0.10651905677116243,1700.0,348.0
44.0,-0.10650181871005997,1700.0,348.0
45.0,-0.10648458031384068,1700.0,348.0
46.0,-0.10646734158250447,1700.0,348.0
47.0,-0.10645010251605136,1700.0,348.0
48.0,-0.10643286311448139,1700.0,348.0
49.0,-0.10641562337779457,1700.0,348.0
50.0,-0.10639838330599084,1700.0,348.0
51.0,-0.10638114289907022,1700.0,348.0
