Time,Crack Length,Force,Temperature
0.0,-0.22432516852400114,1800.0,673.0
1.0,-0.2242486865360532,1800.0,673.0
2.0,-0.2241722026680546,1800.0,673.0
3.0,-0.22409571692000535,1800.0,673.0
4.0,-0.22401922929190538,1800.0,673.0
5.0,-0.22394273978375476,1800.0,673.0
6.0,-0.22386624839555344,1800.0,673.0
7.0,-0.22378975512730143,1800.0,673.0
8.0,-0.22371325997899877,1800.0,673.0
9.0,-0.2236367629506454,1800.0,673.0
10.0,-0.22356026404224136,1800.0,673.0
11.0,-0.22348376325378666,1800.0,673.0
12.0,-0.22340726058528126,1800.0,673.0
13.0,-0.2233307560367252,1800.0,673.0
14.0,-0.22325424960811843,1800.0,673.0
15.0,-0.223177741299461,1800.0,673.0
16.0,-0.22310123111075286,1800.0,673.0
17.0,-0.22302471904199406,1800.0,673.0
18.0,-0.2229482050931846,1800.0,673.0
19.0,-0.22287168926432444,1800.0,673.0
20.0,-0.22279517155541362,1800.0,673.0
21.0,-0.2227186519664521,1800.0,673.0
22.0,-0.22264213049743986,1800.0,673.0
23.0,-0.22256560714837703,1800.0,673.0
24.0,-0.22248908191926348,1800.0,673.0
25.0,-0.22241255481009922,1800.0,673.0
26.0,-0.2223360258208843,1800.0,673.0
27.0,-0.2222594949516187,1800.0,673.0
28.0,-0.22218296220230244,1800.0,673.0
29.0,-0.22210642757293547,1800.0,673.0
30.0,-0.22202989106351784,1800.0,673.0
31.0,-0.2219533526740495,1800.0,673.0
32.0,-0.2218768124045305,1800.0,673.0
33.0,-0.22180027025496085,1800.0,673.0
34.0,-0.22172372622534048,1800.0,673.0
35.0,-0.22164718031566943,1800.0,673.0
36.0,-0.22157063252594772,1800.0,673.0
37.0,-0.2214940828561753,1800.0,673.0
38.0,-0.22141753130635228,1800.0,673.0
39.0,-0.22134097787647852,1800.0,673.0
40.0,-0.22126442256655404,1800.0,673.0
41.0,-0.22118786537657895,1800.0,673.0
42.0,-0.22111130630655315,1800.0,673.0
43.0,-0.22103474535647666,1800.0,673.0
44.0,-0.22095818252634952,1800.0,673.0
45.0,-0.2208816178161717,1800.0,673.0
46.0,-0.22080505122594313,1800.0,673.0
47.0,-0.22072848275566395,1800.0,673.0
48.0,-0.2206519124053341,1800.0,673.0
49.0,-0.2205753401749535,1800.0,673.0
50.0,-0.22049876606452226,1800.0,673.0
50.99999999999999,-0.22042219007404035,1800.0,673.0
52.0,-0.22034561220350773,1800.0,673.0
53.0,-0.22026903245292448,1800.0,673.0
54.0,-0.22019245082229053,1800.0,673.0
55.0,-0.22011586731160587,1800.0,673.0
56.0,-0.22003928192087055,1800.0,673.0
57.0,-0.21996269465008456,1800.0,673.0
58.0,-0.2198861054992479,1800.0,673.0
59.0,-0.21980951446836053,1800.0,673.0
60.0,-0.2197329215574225,1800.0,673.0
61.0,-0.21965632676643376,1800.0,673.0
62.0,-0.21957973009539436,1800.0,673.0
63.0,-0.21950313154430431,1800.0,673.0
64.0,-0.21942653111316351,1800.0,673.0
65.0,-0.2193499288019721,1800.0,673.0
66.0,-0.21927332461072999,1800.0,673.0
67.0,-0.21919671853943715,1800.0,673.0
68.0,-0.21912011058809366,1800.0,673.0
69.0,-0.21904350075669954,1800.0,673.0
70.0,-0.2189668890452547,1800.0,673.0
71.0,-0.2188902754537592,1800.0,673.0
72.0,-0.21881365998221297,1800.0,673.0
73.0,-0.21873704263061608,1800.0,673.0
74.0,-0.21866042339896857,1800.0,673.0
75.0,-0.2185838022872703,1800.0,673.0
76.0,-0.21850717929552135,1800.0,673.0
77.0,-0.21843055442372178,1800.0,673.0
78.0,-0.2183539276718715,1800.0,673.0
79.0,-0.21827729903997053,1800.0,673.0
80.0,-0.21820066852801892,1800.0,673.0
81.0,-0.21812403613601658,1800.0,673.0
82.0,-0.21804740186396354,1800.0,673.0
83.0,-0.21797076571185992,1800.0,673.0
84.0,-0.21789412767970553,1800.0,673.0
85.0,-0.21781748776750048,1800.0,673.0
86.0,-0.2177408459752448,1800.0,673.0
87.0,-0.21766420230293837,1800.0,673.0
88.0,-0.21758755675058125,1800.0,673.0
89.0,-0.21751090931817355,1800.0,673.0
90.0,-0.21743426000571509,1800.0,673.0
91.0,-0.21735760881320595,1800.0,673.0
92.0,-0.21728095574064618,1800.0,673.0
93.0,-0.2172043007880357,1800.0,673.0
94.0,-0.21712764395537454,1800.0,673.0
95.0,-0.2170509852426627,1800.0,673.0
96.0,-0.21697432464990016,1800.0,673.0
97.0,-0.21689766217708698,1800.0,673.0
98.0,-0.2168209978242231,1800.0,673.0
99.0,-0.21674433159130851,1800.0,673.0
100.0,-0.2166676634783433,1800.0,673.0
101.0,-0.21659099348532737,1800.0,673.0
101.99999999999999,-0.21651432161226075,1800.0,673.0
103.0,-0.21643764785914346,1800.0,673.0
104.0,-0.21636097222597553,1800.0,673.0
105.0,-0.21628429471275687,1800.0,673.0
106.0,-0.21620761531948757,1800.0,673.0
107.0,-0.21613093404616757,1800.0,673.0
108.0,-0.21605425089279684,1800.0,673.0
109.0,-0.21597756585937553,1800.0,673.0
110.0,-0.21590087894590348,1800.0,673.0
111.0,-0.21582419015238075,1800.0,673.0
112.0,-0.21574749947880734,1800.0,673.0
113.0,-0.21567080692518326,1800.0,673.0
114.0,-0.2155941124915085,1800.0,673.0
115.0,-0.21551741617778306,1800.0,673.0
116.0,-0.21544071798400694,1800.0,673.0
117.0,-0.21536401791018012,1800.0,673.0
118.0,-0.21528731595630263,1800.0,673.0
119.0,-0.2152106121223745,1800.0,673.0
120.0,-0.21513390640839564,1800.0,673.0
121.0,-0.2150571988143661,1800.0,673.0
122.0,-0.2149804893402859,1800.0,673.0
123.0,-0.214903777986155,1800.0,673.0
124.0,-0.2148270647519735,1800.0,673.0
125.0,-0.21475034963774126,1800.0,673.0
126.0,-0.2146736326434583,1800.0,673.0
127.0,-0.2145969137691247,1800.0,673.0
128.0,-0.21452019301474043,1800.0,673.0
129.0,-0.21444347038030545,1800.0,673.0
130.0,-0.21436674586581983,1800.0,673.0
131.0,-0.2142900194712835,1800.0,673.0
132.0,-0.21421329119669646,1800.0,673.0
133.0,-0.2141365610420588,1800.0,673.0
134.0,-0.21405982900737047,1800.0,673.0
135.0,-0.2139830950926314,1800.0,673.0
136.0,-0.21390635929784166,1800.0,673.0
137.0,-0.21382962162300126,1800.0,673.0
138.0,-0.21375288206811016,1800.0,673.0
139.0,-0.21367614063316842,1800.0,673.0
140.0,-0.21359939731817598,1800.0,673.0
141.0,-0.21352265212313284,1800.0,673.0
142.0,-0.21344590504803904,1800.0,673.0
143.0,-0.21336915609289456,1800.0,673.0
144.0,-0.2132924052576994,1800.0,673.0
145.0,-0.21321565254245356,1800.0,673.0
146.0,-0.21313889794715704,1800.0,673.0
147.0,-0.21306214147180982,1800.0,673.0
148.0,-0.21298538311641194,1800.0,673.0
149.0,-0.2129086228809634,1800.0,673.0
150.0,-0.21283186076546412,1800.0,673.0
151.0,-0.21275509676991422,1800.0,673.0
152.0,-0.21267833089431362,1800.0,673.0
153.0,-0.2126015631386623,1800.0,673.0
154.0,-0.21252479350296036,1800.0,673.0
155.0,-0.21244802198720772,1800.0,673.0
156.0,-0.21237124859140438,1800.0,673.0
157.0,-0.21229447331555037,1800.0,673.0
158.0,-0.2122176961596457,1800.0,673.0
159.0,-0.21214091712369032,1800.0,673.0
160.0,-0.2120641362076843,1800.0,673.0
161.0,-0.21198735341162758,1800.0,673.0
162.0,-0.21191056873552014,1800.0,673.0
163.0,-0.21183378217936205,1800.0,673.0
164.0,-0.21175699374315332,1800.0,673.0
165.0,-0.21168020342689386,1800.0,673.0
166.0,-0.21160341123058374,1800.0,673.0
167.0,-0.21152661715422294,1800.0,673.0
168.0,-0.21144982119781142,1800.0,673.0
169.0,-0.21137302336134928,1800.0,673.0
170.0,-0.21129622364483644,1800.0,673.0
171.0,-0.2112194220482729,1800.0,673.0
172.0,-0.2111426185716587,1800.0,673.0
173.0,-0.21106581321499382,1800.0,673.0
174.0,-0.21098900597827824,1800.0,673.0
174.99999999999997,-0.210912196861512,1800.0,673.0
176.0,-0.21083538586469508,1800.0,673.0
177.0,-0.21075857298782746,1800.0,673.0
178.0,-0.2106817582309092,1800.0,673.0
179.0,-0.21060494159394025,1800.0,673.0
180.0,-0.21052812307692056,1800.0,673.0
181.0,-0.21045130267985027,1800.0,673.0
182.0,-0.21037448040272924,1800.0,673.0
183.0,-0.21029765624555755,1800.0,673.0
184.0,-0.21022083020833524,1800.0,673.0
185.0,-0.21014400229106214,1800.0,673.0
186.0,-0.2100671724937384,1800.0,673.0
187.0,-0.20999034081636403,1800.0,673.0
188.0,-0.20991350725893893,1800.0,673.0
189.0,-0.20983667182146312,1800.0,673.0
190.0,-0.20975983450393673,1800.0,673.0
191.0,-0.2096829953063596,1800.0,673.0
192.0,-0.20960615422873174,1800.0,673.0
193.0,-0.20952931127105331,1800.0,673.0
194.0,-0.2094524664333241,1800.0,673.0
195.0,-0.20937561971554428,1800.0,673.0
196.0,-0.20929877111771378,1800.0,673.0
197.0,-0.20922192063983255,1800.0,673.0
198.0,-0.20914506828190063,1800.0,673.0
199.0,-0.20906821404391812,1800.0,673.0
200.0,-0.20899135792588486,1800.0,673.0
201.0,-0.20891449992780092,1800.0,673.0
202.0,-0.20883764004966632,1800.0,673.0
203.0,-0.20876077829148101,1800.0,673.0
203.99999999999997,-0.20868391465324507,1800.0,673.0
205.0,-0.20860704913495842,1800.0,673.0
206.0,-0.20853018173662108,1800.0,673.0
207.0,-0.20845331245823306,1800.0,673.0
208.0,-0.20837644129979438,1800.0,673.0
209.0,-0.208299568261305,1800.0,673.0
210.0,-0.20822269334276497,1800.0,673.0
211.0,-0.20814581654417424,1800.0,673.0
212.0,-0.20806893786553282,1800.0,673.0
213.0,-0.20799205730684073,1800.0,673.0
214.0,-0.207915174868098,1800.0,673.0
215.0,-0.20783829054930453,1800.0,673.0
216.0,-0.2077614043504604,1800.0,673.0
217.0,-0.2076845162715656,1800.0,673.0
218.0,-0.20760762631262009,1800.0,673.0
219.0,-0.20753073447362394,1800.0,673.0
220.0,-0.2074538407545771,1800.0,673.0
221.0,-0.20737694515547955,1800.0,673.0
222.0,-0.20730004767633134,1800.0,673.0
223.0,-0.20722314831713246,1800.0,673.0
224.0,-0.20714624707788287,1800.0,673.0
225.0,-0.20706934395858265,1800.0,673.0
226.0,-0.20699243895923172,1800.0,673.0
227.0,-0.2069155320798301,1800.0,673.0
228.0,-0.2068386233203778,1800.0,673.0
229.0,-0.20676171268087484,1800.0,673.0
230.0,-0.2066848001613212,1800.0,673.0
231.0,-0.20660788576171688,1800.0,673.0
232.0,-0.20653096948206187,1800.0,673.0
233.00000000000003,-0.20645405132235617,1800.0,673.0
234.0,-0.20637713128259982,1800.0,673.0
235.0,-0.20630020936279278,1800.0,673.0
236.0,-0.206223285562935,1800.0,673.0
237.0,-0.20614635988302663,1800.0,673.0
238.0,-0.20606943232306751,1800.0,673.0
239.0,-0.20599250288305773,1800.0,673.0
240.0,-0.2059155715629973,1800.0,673.0
241.0,-0.20583863836288618,1800.0,673.0
242.0,-0.20576170328272436,1800.0,673.0
243.0,-0.20568476632251187,1800.0,673.0
244.0,-0.2056078274822487,1800.0,673.0
245.0,-0.20553088676193484,1800.0,673.0
246.0,-0.20545394416157034,1800.0,673.0
247.0,-0.2053769996811551,1800.0,673.0
248.0,-0.2053000533206892,1800.0,673.0
249.0,-0.20522310508017264,1800.0,673.0
250.0,-0.20514615495960542,1800.0,673.0
251.0,-0.20506920295898748,1800.0,673.0
252.0,-0.20499224907831887,1800.0,673.0
253.0,-0.20491529331759958,1800.0,673.0
254.0,-0.20483833567682957,1800.0,673.0
255.0,-0.20476137615600895,1800.0,673.0
256.0,-0.20468441475513763,1800.0,673.0
257.0,-0.2046074514742156,1800.0,673.0
258.0,-0.20453048631324292,1800.0,673.0
259.0,-0.20445351927221955,1800.0,673.0
260.0,-0.2043765503511455,1800.0,673.0
261.0,-0.20429957955002076,1800.0,673.0
262.0,-0.20422260686884536,1800.0,673.0
263.0,-0.20414563230761926,1800.0,673.0
264.0,-0.2040686558663425,1800.0,673.0
265.0,-0.20399167754501507,1800.0,673.0
266.0,-0.2039146973436369,1800.0,673.0
267.0,-0.2038377152622081,1800.0,673.0
268.0,-0.2037607313007286,1800.0,673.0
269.0,-0.2036837454591984,1800.0,673.0
270.0,-0.20360675773761758,1800.0,673.0
271.0,-0.20352976813598606,1800.0,673.0
272.0,-0.20345277665430384,1800.0,673.0
273.0,-0.20337578329257094,1800.0,673.0
274.0,-0.20329878805078738,1800.0,673.0
275.0,-0.20322179092895312,1800.0,673.0
276.0,-0.2031447919270682,1800.0,673.0
277.0,-0.2030677910451326,1800.0,673.0
278.0,-0.20299078828314626,1800.0,673.0
279.0,-0.2029137836411093,1800.0,673.0
280.0,-0.20283677711902168,1800.0,673.0
281.0,-0.20275976871688334,1800.0,673.0
282.0,-0.20268275843469433,1800.0,673.0
283.0,-0.20260574627245462,1800.0,673.0
284.0,-0.20252873223016424,1800.0,673.0
285.0,-0.20245171630782322,1800.0,673.0
286.0,-0.2023746985054315,1800.0,673.0
287.0,-0.20229767882298905,1800.0,673.0
288.0,-0.20222065726049596,1800.0,673.0
289.0,-0.2021436338179522,1800.0,673.0
290.0,-0.20206660849535774,1800.0,673.0
291.0,-0.20198958129271263,1800.0,673.0
292.0,-0.2019125522100168,1800.0,673.0
293.0,-0.20183552124727028,1800.0,673.0
294.0,-0.20175848840447314,1800.0,673.0
295.0,-0.2016814536816253,1800.0,673.0
296.0,-0.20160441707872673,1800.0,673.0
297.0,-0.20152737859577755,1800.0,673.0
298.0,-0.20145033823277764,1800.0,673.0
299.0,-0.20137329598972703,1800.0,673.0
300.0,-0.20129625186662584,1800.0,673.0
300.99999999999994,-0.2012192058634739,1800.0,673.0
302.0,-0.20114215798027124,1800.0,673.0
303.0,-0.20106510821701798,1800.0,673.0
304.0,-0.200988056573714,1800.0,673.0
305.0,-0.20091100305035933,1800.0,673.0
306.0,-0.20083394764695403,1800.0,673.0
307.0,-0.200756890363498,1800.0,673.0
308.0,-0.2006798311999913,1800.0,673.0
309.0,-0.20060277015643393,1800.0,673.0
310.0,-0.2005257072328259,1800.0,673.0
311.0,-0.20044864242916716,1800.0,673.0
312.0,-0.20037157574545775,1800.0,673.0
313.0,-0.20029450718169764,1800.0,673.0
314.0,-0.20021743673788686,1800.0,673.0
315.0,-0.20014036441402544,1800.0,673.0
316.0,-0.2000632902101133,1800.0,673.0
317.0,-0.19998621412615047,1800.0,673.0
318.0,-0.19990913616213699,1800.0,673.0
319.0,-0.19983205631807277,1800.0,673.0
