Time,Crack Length,Force,Temperature
0.0,-0.42072445828398364,1800.0,873.0
1.0,-0.42060717093573985,1800.0,873.0
2.0,-0.4204898804239954,1800.0,873.0
3.0,-0.42037258674875044,1800.0,873.0
4.0,-0.42025528991000494,1800.0,873.0
5.0,-0.42013798990775886,1800.0,873.0
6.0,-0.42002068674201215,1800.0,873.0
7.0,-0.41990338041276504,1800.0,873.0
8.0,-0.4197860709200173,1800.0,873.0
9.0,-0.4196687582637689,1800.0,873.0
10.0,-0.4195514424440201,1800.0,873.0
11.0,-0.41943412346077064,1800.0,873.0
12.0,-0.4193168013140206,1800.0,873.0
13.0,-0.4191994760037701,1800.0,873.0
14.0,-0.419082147530019,1800.0,873.0
15.0,-0.41896481589276724,1800.0,873.0
16.0,-0.4188474810920151,1800.0,873.0
17.0,-0.4187301431277623,1800.0,873.0
18.0,-0.4186128020000089,1800.0,873.0
19.0,-0.41849545770875507,1800.0,873.0
20.0,-0.41837811025400057,1800.0,873.0
21.0,-0.41826075963574555,1800.0,873.0
22.0,-0.41814340585398996,1800.0,873.0
23.0,-0.4180260489087338,1800.0,873.0
24.0,-0.4179086887999771,1800.0,873.0
25.0,-0.41779132552771986,1800.0,873.0
26.0,-0.41767395909196203,1800.0,873.0
27.0,-0.41755658949270363,1800.0,873.0
28.0,-0.4174392167299447,1800.0,873.0
29.0,-0.41732184080368523,1800.0,873.0
30.0,-0.4172044617139251,1800.0,873.0
31.0,-0.4170870794606646,1800.0,873.0
32.0,-0.4169696940439034,1800.0,873.0
33.0,-0.4168523054636416,1800.0,873.0
34.0,-0.4167349137198793,1800.0,873.0
35.0,-0.41661751881261655,1800.0,873.0
36.0,-0.416500120741853,1800.0,873.0
37.0,-0.4163827195075891,1800.0,873.0
38.0,-0.4162653151098246,1800.0,873.0
39.0,-0.41614790754855946,1800.0,873.0
40.0,-0.41603049682379384,1800.0,873.0
41.0,-0.41591308293552764,1800.0,873.0
42.0,-0.4157956658837608,1800.0,873.0
43.0,-0.41567824566849354,1800.0,873.0
44.0,-0.4155608222897257,1800.0,873.0
45.0,-0.41544339574745714,1800.0,873.0
46.0,-0.4153259660416882,1800.0,873.0
47.0,-0.4152085331724187,1800.0,873.0
48.0,-0.4150910971396485,1800.0,873.0
49.0,-0.41497365794337787,1800.0,873.0
50.0,-0.41485621558360664,1800.0,873.0
50.99999999999999,-0.41473877006033477,1800.0,873.0
52.0,-0.41462132137356245,1800.0,873.0
53.0,-0.41450386952328955,1800.0,873.0
54.0,-0.414386414509516,1800.0,873.0
55.0,-0.41426895633224203,1800.0,873.0
56.0,-0.4141514949914675,1800.0,873.0
57.0,-0.41403403048719223,1800.0,873.0
58.0,-0.4139165628194166,1800.0,873.0
59.0,-0.4137990919881403,1800.0,873.0
60.0,-0.4136816179933634,1800.0,873.0
61.0,-0.4135641408350861,1800.0,873.0
62.0,-0.41344666051330814,1800.0,873.0
63.0,-0.41332917702802957,1800.0,873.0
64.0,-0.41321169037925054,1800.0,873.0
65.0,-0.41309420056697094,1800.0,873.0
66.0,-0.41297670759119065,1800.0,873.0
67.0,-0.41285921145190996,1800.0,873.0
68.0,-0.4127417121491287,1800.0,873.0
69.0,-0.41262420968284674,1800.0,873.0
70.0,-0.4125067040530644,1800.0,873.0
71.0,-0.4123891952597814,1800.0,873.0
72.0,-0.41227168330299785,1800.0,873.0
73.0,-0.4121541681827137,1800.0,873.0
74.0,-0.41203664989892913,1800.0,873.0
75.0,-0.4119191284516438,1800.0,873.0
76.0,-0.4118016038408581,1800.0,873.0
77.0,-0.4116840760665718,1800.0,873.0
78.0,-0.4115665451287848,1800.0,873.0
79.0,-0.4114490110274974,1800.0,873.0
80.0,-0.41133147376270945,1800.0,873.0
81.0,-0.41121393333442086,1800.0,873.0
82.0,-0.4110963897426317,1800.0,873.0
83.0,-0.41097884298734205,1800.0,873.0
84.0,-0.4108612930685518,1800.0,873.0
85.0,-0.41074373998626096,1800.0,873.0
86.0,-0.41062618374046966,1800.0,873.0
87.0,-0.4105086243311777,1800.0,873.0
88.0,-0.4103910617583852,1800.0,873.0
89.0,-0.4102734960220921,1800.0,873.0
90.0,-0.41015592712229854,1800.0,873.0
91.0,-0.4100383550590044,1800.0,873.0
92.0,-0.40992077983220965,1800.0,873.0
93.0,-0.4098032014419144,1800.0,873.0
94.0,-0.4096856198881185,1800.0,873.0
95.0,-0.4095680351708222,1800.0,873.0
96.0,-0.40945044729002517,1800.0,873.0
97.0,-0.4093328562457276,1800.0,873.0
98.0,-0.4092152620379296,1800.0,873.0
99.0,-0.40909766466663094,1800.0,873.0
100.0,-0.40898006413183174,1800.0,873.0
101.0,-0.40886246043353197,1800.0,873.0
101.99999999999999,-0.4087448535717317,1800.0,873.0
103.0,-0.40862724354643076,1800.0,873.0
104.0,-0.4085096303576294,1800.0,873.0
105.0,-0.4083920140053274,1800.0,873.0
106.0,-0.4082743944895248,1800.0,873.0
107.0,-0.40815677181022175,1800.0,873.0
108.0,-0.408039145967418,1800.0,873.0
109.0,-0.40792151696111384,1800.0,873.0
110.0,-0.407803884791309,1800.0,873.0
111.0,-0.4076862494580037,1800.0,873.0
112.0,-0.40756861096119773,1800.0,873.0
113.0,-0.4074509693008913,1800.0,873.0
114.0,-0.4073333244770843,1800.0,873.0
115.0,-0.4072156764897767,1800.0,873.0
116.0,-0.4070980253389686,1800.0,873.0
117.0,-0.40698037102465984,1800.0,873.0
118.0,-0.4068627135468506,1800.0,873.0
119.0,-0.4067450529055408,1800.0,873.0
120.0,-0.40662738910073043,1800.0,873.0
121.0,-0.4065097221324195,1800.0,873.0
122.0,-0.40639205200060796,1800.0,873.0
123.0,-0.4062743787052959,1800.0,873.0
124.0,-0.40615670224648326,1800.0,873.0
125.0,-0.40603902262417013,1800.0,873.0
126.0,-0.4059213398383564,1800.0,873.0
127.0,-0.4058036538890421,1800.0,873.0
128.0,-0.40568596477622726,1800.0,873.0
129.0,-0.40556827249991184,1800.0,873.0
130.0,-0.40545057706009585,1800.0,873.0
131.0,-0.40533287845677934,1800.0,873.0
132.0,-0.40521517668996226,1800.0,873.0
133.0,-0.40509747175964456,1800.0,873.0
134.0,-0.40497976366582644,1800.0,873.0
135.0,-0.4048620524085076,1800.0,873.0
136.0,-0.4047443379876883,1800.0,873.0
137.0,-0.40462662040336844,1800.0,873.0
138.0,-0.404508899655548,1800.0,873.0
139.0,-0.404391175744227,1800.0,873.0
140.0,-0.4042734486694054,1800.0,873.0
141.0,-0.40415571843108333,1800.0,873.0
142.0,-0.4040379850292606,1800.0,873.0
143.0,-0.4039202484639374,1800.0,873.0
144.0,-0.40380250873511353,1800.0,873.0
145.0,-0.40368476584278923,1800.0,873.0
146.0,-0.40356701978696435,1800.0,873.0
147.0,-0.40344927056763885,1800.0,873.0
148.0,-0.4033315181848128,1800.0,873.0
149.0,-0.4032137626384862,1800.0,873.0
150.0,-0.4030960039286591,1800.0,873.0
151.0,-0.4029782420553313,1800.0,873.0
152.0,-0.4028604770185031,1800.0,873.0
153.0,-0.40274270881817426,1800.0,873.0
154.0,-0.40262493745434486,1800.0,873.0
155.0,-0.40250716292701494,1800.0,873.0
156.0,-0.4023893852361844,1800.0,873.0
157.0,-0.40227160438185333,1800.0,873.0
158.0,-0.4021538203640217,1800.0,873.0
159.0,-0.40203603318268955,1800.0,873.0
160.0,-0.40191824283785677,1800.0,873.0
161.0,-0.40180044932952347,1800.0,873.0
162.0,-0.40168265265768965,1800.0,873.0
