Time,Crack Length,Force,Temperature
0.0,-0.3150943981986436,1800.0,773.0
1.0,-0.3149988332381899,1800.0,773.0
2.0,-0.3149032657974693,1800.0,773.0
3.0,-0.3148076958764818,1800.0,773.0
4.0,-0.31471212347522737,1800.0,773.0
5.0,-0.31461654859370614,1800.0,773.0
6.0,-0.314520971231918,1800.0,773.0
7.0,-0.31442539138986286,1800.0,773.0
8.0,-0.31432980906754093,1800.0,773.0
9.0,-0.3142342242649521,1800.0,773.0
10.0,-0.31413863698209643,1800.0,773.0
11.0,-0.3140430472189738,1800.0,773.0
12.0,-0.31394745497558424,1800.0,773.0
13.0,-0.31385186025192785,1800.0,773.0
14.0,-0.3137562630480045,1800.0,773.0
15.0,-0.31366066336381443,1800.0,773.0
16.0,-0.3135650611993573,1800.0,773.0
17.0,-0.3134694565546333,1800.0,773.0
18.0,-0.31337384942964247,1800.0,773.0
19.0,-0.31327823982438474,1800.0,773.0
20.0,-0.31318262773886,1800.0,773.0
21.0,-0.31308701317306853,1800.0,773.0
22.0,-0.3129913961270101,1800.0,773.0
23.0,-0.3128957766006848,1800.0,773.0
24.0,-0.3128001545940926,1800.0,773.0
25.0,-0.3127045301072335,1800.0,773.0
26.0,-0.3126089031401075,1800.0,773.0
27.0,-0.31251327369271464,1800.0,773.0
28.0,-0.3124176417650549,1800.0,773.0
29.0,-0.3123220073571281,1800.0,773.0
30.0,-0.31222637046893464,1800.0,773.0
31.0,-0.3121307311004742,1800.0,773.0
32.0,-0.31203508925174683,1800.0,773.0
33.0,-0.31193944492275266,1800.0,773.0
34.0,-0.31184379811349144,1800.0,773.0
35.0,-0.31174814882396346,1800.0,773.0
36.0,-0.3116524970541686,1800.0,773.0
37.0,-0.3115568428041068,1800.0,773.0
38.0,-0.31146118607377804,1800.0,773.0
39.0,-0.31136552686318253,1800.0,773.0
40.0,-0.31126986517232,1800.0,773.0
41.0,-0.3111742010011907,1800.0,773.0
42.0,-0.31107853434979443,1800.0,773.0
43.0,-0.3109828652181313,1800.0,773.0
44.0,-0.3108871936062012,1800.0,773.0
45.0,-0.31079151951400436,1800.0,773.0
46.0,-0.3106958429415405,1800.0,773.0
47.0,-0.3106001638888098,1800.0,773.0
48.0,-0.31050448235581224,1800.0,773.0
49.0,-0.3104087983425477,1800.0,773.0
50.0,-0.31031311184901633,1800.0,773.0
50.99999999999999,-0.31021742287521803,1800.0,773.0
52.0,-0.3101217314211529,1800.0,773.0
53.0,-0.31002603748682084,1800.0,773.0
54.0,-0.30993034107222195,1800.0,773.0
55.0,-0.30983464217735607,1800.0,773.0
56.0,-0.3097389408022233,1800.0,773.0
57.0,-0.3096432369468237,1800.0,773.0
58.0,-0.3095475306111572,1800.0,773.0
59.0,-0.3094518217952238,1800.0,773.0
60.0,-0.3093561104990235,1800.0,773.0
61.0,-0.3092603967225563,1800.0,773.0
62.0,-0.30916468046582224,1800.0,773.0
63.0,-0.3090689617288213,1800.0,773.0
64.0,-0.3089732405115534,1800.0,773.0
65.0,-0.30887751681401865,1800.0,773.0
66.0,-0.308781790636217,1800.0,773.0
67.0,-0.3086860619781485,1800.0,773.0
68.0,-0.3085903308398131,1800.0,773.0
69.0,-0.30849459722121075,1800.0,773.0
70.0,-0.30839886112234155,1800.0,773.0
71.0,-0.3083031225432054,1800.0,773.0
72.0,-0.3082073814838025,1800.0,773.0
73.0,-0.30811163794413254,1800.0,773.0
74.0,-0.30801589192419576,1800.0,773.0
75.0,-0.30792014342399215,1800.0,773.0
76.0,-0.3078243924435216,1800.0,773.0
77.0,-0.30772863898278413,1800.0,773.0
78.0,-0.30763288304177977,1800.0,773.0
79.0,-0.30753712462050853,1800.0,773.0
80.0,-0.3074413637189704,1800.0,773.0
81.0,-0.30734560033716546,1800.0,773.0
82.0,-0.3072498344750935,1800.0,773.0
83.0,-0.3071540661327547,1800.0,773.0
84.0,-0.30705829531014905,1800.0,773.0
85.0,-0.3069625220072765,1800.0,773.0
86.0,-0.30686674622413695,1800.0,773.0
87.0,-0.30677096796073067,1800.0,773.0
88.0,-0.3066751872170574,1800.0,773.0
89.0,-0.3065794039931172,1800.0,773.0
90.0,-0.30648361828891024,1800.0,773.0
91.0,-0.30638783010443627,1800.0,773.0
92.0,-0.30629203943969546,1800.0,773.0
93.0,-0.3061962462946878,1800.0,773.0
94.0,-0.30610045066941316,1800.0,773.0
95.0,-0.30600465256387166,1800.0,773.0
96.0,-0.3059088519780633,1800.0,773.0
97.0,-0.305813048911988,1800.0,773.0
98.0,-0.3057172433656459,1800.0,773.0
99.0,-0.30562143533903685,1800.0,773.0
100.0,-0.30552562483216084,1800.0,773.0
101.0,-0.305429811845018,1800.0,773.0
101.99999999999999,-0.30533399637760833,1800.0,773.0
103.0,-0.3052381784299317,1800.0,773.0
104.0,-0.30514235800198813,1800.0,773.0
105.0,-0.30504653509377777,1800.0,773.0
106.0,-0.30495070970530047,1800.0,773.0
107.0,-0.3048548818365563,1800.0,773.0
108.0,-0.30475905148754523,1800.0,773.0
109.0,-0.30466321865826723,1800.0,773.0
110.0,-0.30456738334872235,1800.0,773.0
111.0,-0.30447154555891065,1800.0,773.0
112.0,-0.304375705288832,1800.0,773.0
113.0,-0.30427986253848643,1800.0,773.0
114.0,-0.30418401730787403,1800.0,773.0
115.0,-0.3040881695969947,1800.0,773.0
116.0,-0.30399231940584853,1800.0,773.0
117.0,-0.3038964667344354,1800.0,773.0
118.0,-0.3038006115827554,1800.0,773.0
119.0,-0.30370475395080854,1800.0,773.0
120.0,-0.3036088938385948,1800.0,773.0
121.0,-0.3035130312461141,1800.0,773.0
122.0,-0.3034171661733665,1800.0,773.0
123.0,-0.3033212986203521,1800.0,773.0
124.0,-0.3032254285870708,1800.0,773.0
125.0,-0.30312955607352254,1800.0,773.0
126.0,-0.3030336810797074,1800.0,773.0
127.0,-0.3029378036056254,1800.0,773.0
128.0,-0.3028419236512765,1800.0,773.0
129.0,-0.30274604121666077,1800.0,773.0
130.0,-0.30265015630177805,1800.0,773.0
131.0,-0.3025542689066284,1800.0,773.0
132.0,-0.302458379031212,1800.0,773.0
133.0,-0.3023624866755286,1800.0,773.0
134.0,-0.3022665918395784,1800.0,773.0
135.0,-0.30217069452336126,1800.0,773.0
136.0,-0.3020747947268772,1800.0,773.0
137.0,-0.30197889245012627,1800.0,773.0
138.0,-0.3018829876931085,1800.0,773.0
139.0,-0.30178708045582386,1800.0,773.0
140.0,-0.3016911707382721,1800.0,773.0
141.0,-0.3015952585404537,1800.0,773.0
142.0,-0.3014993438623684,1800.0,773.0
143.0,-0.30140342670401604,1800.0,773.0
144.0,-0.3013075070653969,1800.0,773.0
145.0,-0.30121158494651085,1800.0,773.0
146.0,-0.30111566034735787,1800.0,773.0
147.0,-0.30101973326793807,1800.0,773.0
148.0,-0.30092380370825134,1800.0,773.0
149.0,-0.30082787166829766,1800.0,773.0
150.0,-0.30073193714807717,1800.0,773.0
151.0,-0.30063600014758984,1800.0,773.0
152.0,-0.3005400606668355,1800.0,773.0
153.0,-0.3004441187058143,1800.0,773.0
154.0,-0.30034817426452626,1800.0,773.0
155.0,-0.30025222734297125,1800.0,773.0
156.0,-0.3001562779411494,1800.0,773.0
157.0,-0.3000603260590607,1800.0,773.0
158.0,-0.299964371696705,1800.0,773.0
159.0,-0.2998684148540825,1800.0,773.0
160.0,-0.29977245553119314,1800.0,773.0
161.0,-0.2996764937280367,1800.0,773.0
162.0,-0.2995805294446135,1800.0,773.0
163.0,-0.2994845626809235,1800.0,773.0
