# time(sec)	crack length FEA(mm)
1.982402331250000134e+04	1.361050206380973293e+00
1.982421831250000105e+04	1.363659963490686522e+00
1.982441431250000096e+04	1.397688510290835850e+00
1.982460931250000067e+04	1.418933203952047251e+00
1.982480431250000038e+04	1.402712165056245297e+00
1.982500031250000029e+04	1.402912656317800710e+00
1.982519531250000000e+04	1.413494761471357108e+00
1.982539031249999971e+04	1.371584568076919197e+00
1.982558631249999962e+04	1.395806251417219812e+00
1.982578131249999933e+04	1.419212343529284936e+00
1.982597631249999904e+04	1.447705108606044178e+00
1.982617231249999895e+04	1.375653970125028991e+00
1.982636731249999866e+04	1.408441704244967951e+00
1.982656231249999837e+04	1.399548112896169982e+00
1.982675831249999828e+04	1.405864539202127617e+00
1.982695331250000163e+04	1.393634198684024383e+00
1.982714831250000134e+04	1.430593438263262129e+00
1.982734331250000105e+04	1.433436483326087085e+00
1.982753931250000096e+04	1.416879870712104861e+00
1.982773431250000067e+04	1.380096589401409446e+00
1.982792931250000038e+04	1.374831346212417316e+00
1.982812531250000029e+04	1.411105395490466208e+00
1.982832031250000000e+04	1.429750184772373700e+00
1.982851531249999971e+04	1.426680765397199124e+00
1.982871131249999962e+04	1.416368529596406134e+00
1.982890631249999933e+04	1.362338744292156179e+00
1.982910131249999904e+04	1.362907619040186091e+00
1.982929731249999895e+04	1.423518820679275265e+00
1.982949231249999866e+04	1.426618422820034482e+00
1.982968731249999837e+04	1.434401175251201366e+00
1.982988331249999828e+04	1.413510048408546993e+00
1.983007831250000163e+04	1.434872270979353104e+00
1.983027331250000134e+04	1.406624729660446604e+00
1.983046831250000105e+04	1.366405617393699146e+00
1.983066431250000096e+04	1.411007250093394561e+00
1.983085931250000067e+04	1.409275447515463853e+00
1.983105431250000038e+04	1.460953397328530912e+00
1.983125031250000029e+04	1.439069579347016514e+00
1.983144531250000000e+04	1.439485468669477797e+00
1.983164031249999971e+04	1.404262345749128116e+00
1.983183631249999962e+04	1.404967306839616015e+00
1.983203131249999933e+04	1.485347563207721322e+00
1.983222631249999904e+04	1.426610169001548911e+00
1.983242231249999895e+04	1.423465690584373888e+00
1.983261731249999866e+04	1.460342016161689571e+00
1.983281231249999837e+04	1.414031731100546807e+00
1.983300831249999828e+04	1.461726083682865607e+00
1.983320331250000163e+04	1.403416118234266818e+00
1.983339831250000134e+04	1.442862769597880401e+00
1.983359331250000105e+04	1.494944310527294817e+00
1.983378931250000096e+04	1.434862001246695939e+00
1.983398431250000067e+04	1.438397330641583594e+00
1.983417931250000038e+04	1.460854409556224809e+00
1.983437531250000029e+04	1.439696876959846605e+00
1.983457031250000000e+04	1.465671618170931723e+00
1.983476531249999971e+04	1.468654389297046947e+00
1.983496131249999962e+04	1.459087551640669389e+00
1.983515631249999933e+04	1.412715290110469368e+00
1.983535131249999904e+04	1.385092273619680014e+00
1.983554731249999895e+04	1.383067719320276723e+00
1.983574231249999866e+04	1.396994582909275806e+00
1.983593731249999837e+04	1.452392335702995751e+00
1.983613331249999828e+04	1.415966634492701104e+00
1.983632831250000163e+04	1.441904570439549005e+00
1.983652331250000134e+04	1.425877323639353378e+00
1.983671831250000105e+04	1.334411763466770040e+00
1.983691431250000096e+04	1.409048297605671962e+00
1.983710931250000067e+04	1.402726492196066488e+00
1.983730431250000038e+04	1.418993634703969775e+00
1.983750031250000029e+04	1.449168526529762246e+00
1.983769531250000000e+04	1.391846761602973714e+00
1.983789031249999971e+04	1.355739720094685907e+00
1.983808631249999962e+04	1.356634792689852986e+00
1.983828131249999933e+04	1.398845010105226550e+00
1.983847631249999904e+04	1.399607363151879724e+00
1.983867231249999895e+04	1.375926499714061890e+00
1.983886731249999866e+04	1.425968293954149146e+00
1.983906231249999837e+04	1.372723878408876885e+00
1.983925831249999828e+04	1.332539835217581015e+00
1.983945331250000163e+04	1.409521926831205363e+00
1.983964831250000134e+04	1.456051550025041053e+00
1.983984331250000105e+04	1.424301970578827792e+00
1.984003931250000096e+04	1.402114548489787893e+00
1.984023431250000067e+04	1.407083116934726874e+00
1.984042931250000038e+04	1.419251166327308411e+00
1.984062531250000029e+04	1.404563105970799697e+00
1.984082031250000000e+04	1.399803837330464873e+00
1.984101531249999971e+04	1.413750421000425916e+00
1.984121131249999962e+04	1.437427801511327985e+00
1.984140631249999933e+04	1.390261986246244419e+00
1.984160131249999904e+04	1.436862670372402562e+00
1.984179731249999895e+04	1.380130374358625289e+00
1.984199231249999866e+04	1.406383316945767348e+00
1.984218731249999837e+04	1.422553678262330479e+00
1.984238331249999828e+04	1.428732270007007088e+00
1.984257831250000163e+04	1.459954118790482980e+00
1.984277331250000134e+04	1.387821163881923781e+00
1.984296831250000105e+04	1.369712528568246768e+00
1.984316431250000096e+04	1.394358912820282015e+00
1.984335931250000067e+04	1.438440246314867110e+00
1.984355431250000038e+04	1.431446756911253004e+00
1.984375031250000029e+04	1.433985282938367689e+00
1.984394531250000000e+04	1.420947624351867944e+00
1.984414031249999971e+04	1.424032112634099789e+00
1.984433631249999962e+04	1.379093840198635235e+00
1.984453131249999933e+04	1.427404453930103401e+00
1.984472631249999904e+04	1.407577261690601489e+00
1.984492231249999895e+04	1.426046004800999967e+00
1.984511731249999866e+04	1.444566546880725610e+00
1.984531231249999837e+04	1.408039672578107471e+00
1.984550831249999828e+04	1.397017002018161591e+00
1.984570331250000163e+04	1.396381433917506243e+00
1.984589831250000134e+04	1.437842491444591531e+00
1.984609331250000105e+04	1.420669383833640609e+00
1.984628931250000096e+04	1.414609539489697809e+00
1.984648431250000067e+04	1.437297907696601484e+00
1.984667931250000038e+04	1.380256363664368990e+00
1.984687531250000029e+04	1.375513612187580392e+00
1.984707031250000000e+04	1.346676272806535124e+00
1.984726531249999971e+04	1.427826697634994702e+00
1.984746131249999962e+04	1.395588290299784262e+00
1.984765631249999933e+04	1.403353713453551421e+00
1.984785131249999904e+04	1.419306501877946047e+00
1.984804731249999895e+04	1.382697976214064539e+00
1.984824231249999866e+04	1.387961447935467163e+00
1.984843731249999837e+04	1.426515162071941845e+00
1.984863331249999828e+04	1.446832909182679927e+00
1.984882831250000163e+04	1.462055736679559459e+00
1.984902331250000134e+04	1.414450000090530679e+00
1.984921831250000105e+04	1.432815249742969144e+00
1.984941431250000096e+04	1.419095786912576429e+00
1.984960931250000067e+04	1.377575689143506921e+00
1.984980431250000038e+04	1.379730846517810861e+00
1.985000031250000029e+04	1.457810483406332125e+00
1.985019531250000000e+04	1.491765273934909430e+00
1.985039031249999971e+04	1.393222591138531641e+00
1.985058631249999962e+04	1.364187778775319160e+00
1.985078131249999933e+04	1.406313713689879563e+00
1.985097631249999904e+04	1.412222308474719412e+00
1.985117231249999895e+04	1.398118325233422610e+00
1.985136731249999866e+04	1.383361539078682867e+00
1.985156231249999837e+04	1.430586239351644195e+00
1.985175831249999828e+04	1.393161214301201767e+00
1.985195331250000163e+04	1.362140898370551412e+00
1.985214831250000134e+04	1.413962150654480610e+00
1.985234331250000105e+04	1.366103309277683309e+00
1.985253931250000096e+04	1.412521033218830269e+00
1.985273431250000067e+04	1.423721328658125174e+00
1.985292931250000038e+04	1.431534632911169780e+00
1.985312531250000029e+04	1.374605973186120877e+00
1.985332031250000000e+04	1.328956624910704321e+00
1.985351531249999971e+04	1.395703909298335432e+00
1.985371131249999962e+04	1.399379152142490312e+00
1.985390631249999933e+04	1.427084583208081625e+00
1.985410131249999904e+04	1.412859554019146202e+00
1.985429731249999895e+04	1.408565431941305235e+00
1.985449231249999866e+04	1.370097792443129237e+00
1.985468731249999837e+04	1.349117339260752502e+00
1.985488331249999828e+04	1.407417586323742142e+00
1.985507831250000163e+04	1.401171111174503991e+00
1.985527331250000134e+04	1.404792408866537556e+00
1.985546831250000105e+04	1.454655831497051466e+00
1.985566431250000096e+04	1.441384564175013594e+00
1.985585931250000067e+04	1.354770804850200960e+00
1.985605431250000038e+04	1.333036615150000159e+00
1.985625031250000029e+04	1.383184455935978718e+00
1.985644531250000000e+04	1.440479483397096416e+00
1.985664031249999971e+04	1.440258780162071872e+00
1.985683631249999962e+04	1.437529872967044042e+00
1.985703131249999933e+04	1.380122192068782283e+00
1.985722631249999904e+04	1.411800924362498932e+00
1.985742231249999895e+04	1.396249377066467900e+00
1.985761731249999866e+04	1.459177340123352096e+00
1.985781231249999837e+04	1.417309420209754478e+00
1.985800831249999828e+04	1.414789547116324542e+00
1.985820331250000163e+04	1.453860545830295337e+00
1.985839831250000134e+04	1.427377849423070444e+00
1.985859331250000105e+04	1.376217417365332096e+00
1.985878931250000096e+04	1.421963859099275140e+00
1.985898431250000067e+04	1.416485099842487827e+00
1.985917931250000038e+04	1.430311362172769662e+00
1.985937531250000029e+04	1.402479853212215133e+00
1.985957031250000000e+04	1.428193531559040608e+00
1.985976531249999971e+04	1.360814398200735909e+00
1.985996131249999962e+04	1.401236598364976160e+00
1.986015631249999933e+04	1.390654122847706731e+00
1.986035131249999904e+04	1.444513377015443467e+00
1.986054731249999895e+04	1.437072171587567837e+00
1.986074231249999866e+04	1.370167503665747688e+00
1.986093731249999837e+04	1.387699349145957939e+00
1.986113331249999828e+04	1.378575511890192118e+00
1.986132831250000163e+04	1.407626297714992702e+00
1.986152331250000134e+04	1.398947250548685517e+00
1.986171831250000105e+04	1.437582005593043277e+00
1.986191431250000096e+04	1.426982290381989316e+00
1.986210931250000067e+04	1.393583990162273523e+00
1.986230431250000038e+04	1.382679590073019327e+00
1.986250031250000029e+04	1.404378009694472240e+00
1.986269531250000000e+04	1.407691766798421895e+00
1.986289031249999971e+04	1.402125799538641360e+00
