# time(sec)	crack length FEA(mm)
1.341406231250000019e+04	8.567502722974307261e-01
1.341425831250000010e+04	8.529092782152059016e-01
1.341445331249999981e+04	7.923584267730596764e-01
1.341464831249999952e+04	8.028925791367385045e-01
1.341484331249999923e+04	7.935174315655437738e-01
1.341503931249999914e+04	7.892348344375594849e-01
1.341523431250000067e+04	8.128756811174078223e-01
1.341542931250000038e+04	8.392996941587700377e-01
1.341562531250000029e+04	8.740887942352930651e-01
1.341582031250000000e+04	8.170324618099655822e-01
1.341601531249999971e+04	8.014527958603387958e-01
1.341621131249999962e+04	7.818511373740495429e-01
1.341640631249999933e+04	8.114794576536681348e-01
1.341660131250000086e+04	8.169254424021126226e-01
1.341679731250000077e+04	8.274258689908879916e-01
1.341699231250000048e+04	8.340159334191987739e-01
1.341718731250000019e+04	8.167597276029781028e-01
1.341738331250000010e+04	7.799111287234072876e-01
1.341757831249999981e+04	8.373024237072570486e-01
1.341777331249999952e+04	8.566895337750324302e-01
1.341796831249999923e+04	8.345022492701623662e-01
1.341816431249999914e+04	8.052967114350391142e-01
1.341835931250000067e+04	8.133068461728036880e-01
1.341855431250000038e+04	8.530579590825748681e-01
1.341875031250000029e+04	7.828069506574060199e-01
1.341894531250000000e+04	8.969327104849522669e-01
1.341914031249999971e+04	8.575606802536235307e-01
1.341933631249999962e+04	8.406670661441122405e-01
1.341953131249999933e+04	8.506135951081965629e-01
1.341972631250000086e+04	8.380883809232297921e-01
1.341992231250000077e+04	7.933211297108044846e-01
1.342011731250000048e+04	8.665541056427112920e-01
1.342031231250000019e+04	8.814474361745396891e-01
1.342050831250000010e+04	8.925325264992860497e-01
1.342070331249999981e+04	8.241380337703301251e-01
1.342089831249999952e+04	8.116861371171690820e-01
1.342109331249999923e+04	8.739830972362874206e-01
1.342128931249999914e+04	8.748912763771414802e-01
1.342148431250000067e+04	8.839033537975016230e-01
1.342167931250000038e+04	8.724574765565673573e-01
1.342187531250000029e+04	8.749655850845154959e-01
