# time(sec)	crack length FEA(mm)
1.243847650000000067e+04	3.992419429550064791e-01
1.243867150000000038e+04	4.056572897678218936e-01
1.243886750000000029e+04	4.019100427483497384e-01
1.243906250000000000e+04	3.606262465092235914e-01
1.243925749999999971e+04	4.143794375531602014e-01
1.243945349999999962e+04	3.956527219935264128e-01
1.243964849999999933e+04	3.438455775337594389e-01
1.243984350000000086e+04	3.945984696927418156e-01
1.244003950000000077e+04	3.705061172668617786e-01
1.244023450000000048e+04	4.186556887906078828e-01
1.244042950000000019e+04	3.619148616992902134e-01
1.244062550000000010e+04	3.531870113271491363e-01
1.244082049999999981e+04	4.082585734672257161e-01
1.244101549999999952e+04	3.768317292810596797e-01
1.244121049999999923e+04	4.055516975382502665e-01
1.244140649999999914e+04	4.351705185742975601e-01
1.244160150000000067e+04	3.869335592069020890e-01
1.244179650000000038e+04	3.812703450271897054e-01
1.244199250000000029e+04	3.645196706661586461e-01
1.244218750000000000e+04	3.997220231066229701e-01
1.244238249999999971e+04	3.914279811662151332e-01
1.244257849999999962e+04	4.032242478732328550e-01
1.244277349999999933e+04	4.019847242158220979e-01
1.244296850000000086e+04	3.723292996890581463e-01
1.244316450000000077e+04	4.058930084782694792e-01
1.244335950000000048e+04	4.116220284672635898e-01
1.244355450000000019e+04	3.897022472870670384e-01
1.244375050000000010e+04	4.478574001339374888e-01
1.244394549999999981e+04	4.015740283358120166e-01
1.244414049999999952e+04	4.034141207018961950e-01
1.244433549999999923e+04	3.914333440164661226e-01
1.244453149999999914e+04	3.608922980356368271e-01
1.244472650000000067e+04	4.267189189070279554e-01
1.244492150000000038e+04	4.375290461108924944e-01
1.244511750000000029e+04	4.580153946232279338e-01
1.244531250000000000e+04	4.566615314444320006e-01
1.244550749999999971e+04	3.891739319278642029e-01
1.244570349999999962e+04	4.252780710138317488e-01
1.244589849999999933e+04	4.038567912363291157e-01
1.244609350000000086e+04	4.038205345523788736e-01
1.244628950000000077e+04	4.466009328659765742e-01
1.244648450000000048e+04	3.899092943988513582e-01
1.244667950000000019e+04	3.988781421918119463e-01
1.244687550000000010e+04	3.869186138451645718e-01
1.244707049999999981e+04	4.423870427596874322e-01
1.244726549999999952e+04	4.325155798878910218e-01
1.244746049999999923e+04	4.375151927242253436e-01
1.244765649999999914e+04	4.636674474269657509e-01
1.244785150000000067e+04	4.070779447171268828e-01
1.244804650000000038e+04	4.232914520573203276e-01
1.244824250000000029e+04	4.240897222822344048e-01
1.244843750000000000e+04	4.266549950955784709e-01
1.244863249999999971e+04	4.397435481928901879e-01
1.244882849999999962e+04	4.421388823869101259e-01
1.244902349999999933e+04	4.292167796093870891e-01
1.244921850000000086e+04	4.248826843557367283e-01
1.244941450000000077e+04	3.626959136947078832e-01
1.244960950000000048e+04	4.027346511009000096e-01
