# time(sec)	crack length FEA(mm)
1.012109400000000051e+03	1.834121308012051088e-01
1.012304700000000025e+03	1.691747341177638475e-01
1.012500000000000000e+03	2.208636473086755814e-01
1.012695299999999975e+03	1.280642348045351042e-01
1.012890599999999949e+03	1.997483413589336010e-01
1.013085900000000038e+03	2.075302411574497796e-01
1.013281299999999987e+03	1.464336967709733983e-01
1.013476599999999962e+03	1.607626296640951580e-01
1.013671900000000051e+03	1.443449340058649000e-01
1.013867200000000025e+03	2.131514522050537153e-01
1.014062500000000000e+03	1.311605320739559488e-01
1.014257799999999975e+03	1.217485797831088234e-01
1.014453099999999949e+03	1.838813238449059639e-01
1.014648400000000038e+03	1.537775098496378945e-01
1.014843799999999987e+03	2.059110515264492847e-01
1.015039099999999962e+03	2.035369045375361452e-01
1.015234400000000051e+03	1.991482242008579817e-01
1.015429700000000025e+03	2.051680793650376700e-01
1.015625000000000000e+03	1.580653334068582438e-01
1.015820299999999975e+03	1.591361014017440567e-01
1.016015599999999949e+03	1.953665360527665484e-01
1.016210900000000038e+03	1.860044705449386271e-01
1.016406299999999987e+03	1.778671186128573112e-01
1.016601599999999962e+03	1.894798833707653785e-01
1.016796900000000051e+03	1.735073113214546936e-01
1.016992200000000025e+03	1.698940150942647165e-01
1.017187500000000000e+03	1.882318026100264774e-01
1.017382799999999975e+03	2.380291138969106157e-01
1.017578099999999949e+03	1.875937547972110764e-01
1.017773400000000038e+03	1.988535462565366174e-01
1.017968799999999987e+03	1.959473685811090604e-01
1.018164099999999962e+03	1.416253805111455932e-01
1.018359400000000051e+03	2.053583986407012674e-01
1.018554700000000025e+03	1.615209190227933078e-01
1.018750000000000000e+03	2.213740434457722728e-01
1.018945299999999975e+03	2.237787351579143547e-01
1.019140599999999949e+03	1.707177137975399717e-01
1.019335900000000038e+03	1.915885642835384317e-01
1.019531299999999987e+03	2.001957315295914697e-01
1.019726599999999962e+03	1.810164802441711629e-01
1.019921900000000051e+03	2.482476008080318763e-01
1.020117199999999912e+03	1.832560886102623243e-01
1.020312500000000000e+03	1.786184369779970638e-01
1.020507800000000088e+03	1.903394981370958305e-01
1.020703099999999949e+03	2.120012925986198837e-01
1.020898400000000038e+03	2.326680432622723060e-01
1.021093800000000101e+03	1.650643381826295553e-01
1.021289099999999962e+03	2.088827287215160311e-01
1.021484400000000051e+03	1.788207836939186279e-01
1.021679699999999912e+03	1.514533599899419158e-01
1.021875000000000000e+03	1.886772360047643815e-01
1.022070300000000088e+03	1.931624134753473498e-01
1.022265599999999949e+03	2.379142286171127552e-01
1.022460900000000038e+03	1.747948724748500382e-01
1.022656300000000101e+03	1.652549717526508033e-01
1.022851599999999962e+03	1.900049215459631569e-01
1.023046900000000051e+03	1.491117585827606007e-01
1.023242199999999912e+03	2.077732292331351260e-01
1.023437500000000000e+03	2.105167776717351558e-01
1.023632800000000088e+03	1.574879156747499565e-01
1.023828099999999949e+03	1.646271067929134801e-01
1.024023400000000038e+03	1.412340854437950100e-01
1.024218800000000101e+03	1.974607332791542547e-01
1.024414099999999962e+03	1.945339640521233093e-01
1.024609400000000051e+03	1.899274571351110552e-01
1.024804699999999912e+03	2.162458589148279486e-01
1.025000000000000000e+03	2.132352987240775377e-01
1.025195300000000088e+03	1.781857322034419155e-01
1.025390599999999949e+03	1.925320225818119013e-01
1.025585900000000038e+03	1.981738161281718646e-01
1.025781300000000101e+03	2.371475045755957467e-01
1.025976599999999962e+03	1.984297922360589439e-01
1.026171900000000051e+03	1.969401569406912245e-01
1.026367199999999912e+03	1.893421688892882315e-01
1.026562500000000000e+03	1.579134454879937977e-01
1.026757800000000088e+03	2.014012682141146371e-01
1.026953099999999949e+03	2.175623982274004220e-01
1.027148400000000038e+03	2.353143593107596132e-01
1.027343800000000101e+03	2.153957107702542118e-01
1.027539099999999962e+03	1.620530106196795828e-01
1.027734400000000051e+03	1.973746811730130446e-01
1.027929699999999912e+03	1.897843571325417145e-01
1.028125000000000000e+03	1.694557765212341138e-01
