# time(sec)	crack length FEA(mm)
1.151367199999999912e+03	1.572186025136961263e-01
1.151562500000000000e+03	1.624569152829824503e-01
1.151757800000000088e+03	1.590240641810893862e-01
1.151953099999999949e+03	1.858473722865294775e-01
1.152148400000000038e+03	1.701675114451735027e-01
1.152343800000000101e+03	1.618074319974525110e-01
1.152539099999999962e+03	1.644720207085033081e-01
1.152734400000000051e+03	1.728559595068812627e-01
1.152929699999999912e+03	1.600894153743723791e-01
1.153125000000000000e+03	1.913970590231635072e-01
1.153320300000000088e+03	1.853964903744476089e-01
1.153515599999999949e+03	1.717039560574651347e-01
1.153710900000000038e+03	1.840169237670998825e-01
1.153906300000000101e+03	2.008743259184946339e-01
1.154101599999999962e+03	2.264614389182284526e-01
1.154296900000000051e+03	1.764849734849143204e-01
1.154492199999999912e+03	2.151033661304513345e-01
1.154687500000000000e+03	2.284735476195116632e-01
1.154882800000000088e+03	1.427550536097133005e-01
1.155078099999999949e+03	1.897768250443867544e-01
1.155273400000000038e+03	1.759962511036796684e-01
1.155468800000000101e+03	1.982620088635194122e-01
1.155664099999999962e+03	2.082366002386457637e-01
1.155859400000000051e+03	2.189583938419747966e-01
1.156054699999999912e+03	1.809874045101338425e-01
1.156250000000000000e+03	1.986180009553617509e-01
1.156445300000000088e+03	1.479263373843551221e-01
1.156640599999999949e+03	2.004247954522302422e-01
1.156835900000000038e+03	1.857892597309280802e-01
1.157031300000000101e+03	1.706692589617873068e-01
1.157226599999999962e+03	1.840405975210295253e-01
1.157421900000000051e+03	2.009678947129032167e-01
1.157617199999999912e+03	1.707640043099534211e-01
1.157812500000000000e+03	1.675067563662580028e-01
1.158007800000000088e+03	1.750123323888796989e-01
1.158203099999999949e+03	1.975693650944965185e-01
1.158398400000000038e+03	1.772740125833429659e-01
1.158593800000000101e+03	1.412664111773231923e-01
1.158789099999999962e+03	1.881435652836938033e-01
1.158984400000000051e+03	1.490384906308008794e-01
1.159179699999999912e+03	1.646249420331269420e-01
1.159375000000000000e+03	1.981813456897860704e-01
1.159570300000000088e+03	1.758939985195091538e-01
1.159765599999999949e+03	1.858613481188164940e-01
1.159960900000000038e+03	1.394682926711539039e-01
