# time(sec)	crack length FEA(mm)
4.281640649999999732e+04	1.799444883035508980e+00
4.281660149999999703e+04	1.754031060429223743e+00
4.281679649999999674e+04	1.776194075759020663e+00
4.281699250000000029e+04	1.802632137537074186e+00
4.281718750000000000e+04	1.776161902944581428e+00
4.281738249999999971e+04	1.787445551849465630e+00
4.281757850000000326e+04	1.780370016155456980e+00
4.281777350000000297e+04	1.751319874968405799e+00
4.281796850000000268e+04	1.766443811173859402e+00
4.281816449999999895e+04	1.738042667126940444e+00
4.281835949999999866e+04	1.768340401746391066e+00
4.281855449999999837e+04	1.770065720237248286e+00
4.281875050000000192e+04	1.781189392843904429e+00
4.281894550000000163e+04	1.778260997560005663e+00
4.281914050000000134e+04	1.805538230008757239e+00
4.281933550000000105e+04	1.738469231730917386e+00
4.281953149999999732e+04	1.741984621650590981e+00
4.281972649999999703e+04	1.780472656024889133e+00
4.281992149999999674e+04	1.765250196058874010e+00
4.282011750000000029e+04	1.793848031933745091e+00
4.282031250000000000e+04	1.715457959992754411e+00
4.282050749999999971e+04	1.773065576313674896e+00
4.282070350000000326e+04	1.805314172693217145e+00
4.282089850000000297e+04	1.742098520846383281e+00
4.282109350000000268e+04	1.779022079228123943e+00
4.282128949999999895e+04	1.786476501133879680e+00
4.282148449999999866e+04	1.801919097914641554e+00
4.282167949999999837e+04	1.759637768311851147e+00
4.282187550000000192e+04	1.752887183003222660e+00
4.282207050000000163e+04	1.773410008163203599e+00
4.282226550000000134e+04	1.736022441321129151e+00
4.282246050000000105e+04	1.765587737184034722e+00
4.282265649999999732e+04	1.776070227471945984e+00
4.282285149999999703e+04	1.719491633015540089e+00
4.282304649999999674e+04	1.729521144308190372e+00
4.282324250000000029e+04	1.752628151270531731e+00
4.282343750000000000e+04	1.811432115367763274e+00
4.282363249999999971e+04	1.766480150778850344e+00
4.282382850000000326e+04	1.709994894752039585e+00
4.282402350000000297e+04	1.761303164610994898e+00
4.282421850000000268e+04	1.763150943437155505e+00
4.282441449999999895e+04	1.763175086804174896e+00
4.282460949999999866e+04	1.822767802114984903e+00
4.282480449999999837e+04	1.789863676835732775e+00
4.282500050000000192e+04	1.780226994034324051e+00
4.282519550000000163e+04	1.746014575864720086e+00
4.282539050000000134e+04	1.778840826312180212e+00
4.282558550000000105e+04	1.752063673557305634e+00
4.282578149999999732e+04	1.756605852116848610e+00
4.282597649999999703e+04	1.797270403630138347e+00
4.282617149999999674e+04	1.782706320742475370e+00
4.282636750000000029e+04	1.734504490609605654e+00
4.282656250000000000e+04	1.760700821493873747e+00
4.282675749999999971e+04	1.759247949557884994e+00
4.282695350000000326e+04	1.792710123219382723e+00
4.282714850000000297e+04	1.744447835929152646e+00
4.282734350000000268e+04	1.724236965888382045e+00
4.282753949999999895e+04	1.778413976926769280e+00
4.282773449999999866e+04	1.722479058596631418e+00
4.282792949999999837e+04	1.743454700540741698e+00
4.282812550000000192e+04	1.774606224073643546e+00
4.282832050000000163e+04	1.800657963528495387e+00
4.282851550000000134e+04	1.756431519204330272e+00
4.282871050000000105e+04	1.718213802031751669e+00
4.282890649999999732e+04	1.796673761483656762e+00
4.282910149999999703e+04	1.764743572165849983e+00
4.282929649999999674e+04	1.724432781420507155e+00
4.282949250000000029e+04	1.779892868730021505e+00
4.282968750000000000e+04	1.728878444238830525e+00
4.282988249999999971e+04	1.724876762449273571e+00
4.283007850000000326e+04	1.727945214390235407e+00
4.283027350000000297e+04	1.720674547214496641e+00
4.283046850000000268e+04	1.759656895570667956e+00
4.283066449999999895e+04	1.723877749686815619e+00
4.283085949999999866e+04	1.746300788109476088e+00
4.283105449999999837e+04	1.746893725347234749e+00
4.283125050000000192e+04	1.715332828468296711e+00
4.283144550000000163e+04	1.707735900271170948e+00
4.283164050000000134e+04	1.802868574270101831e+00
4.283183550000000105e+04	1.753812383678802433e+00
4.283203149999999732e+04	1.733618886213781352e+00
4.283222649999999703e+04	1.740556805974563304e+00
4.283242149999999674e+04	1.772746483506955073e+00
4.283261750000000029e+04	1.775267791912662929e+00
4.283281250000000000e+04	1.742468537741823198e+00
4.283300749999999971e+04	1.794908369667410852e+00
4.283320350000000326e+04	1.741397706994051831e+00
