# time(sec)	crack length FEA(mm)
3.668515649999999732e+04	1.277869348489534929e+00
3.668535149999999703e+04	1.317366643504433554e+00
3.668554649999999674e+04	1.339097911259051088e+00
3.668574250000000029e+04	1.328957436866911479e+00
3.668593750000000000e+04	1.327530648186591833e+00
3.668613249999999971e+04	1.360682951152218934e+00
3.668632850000000326e+04	1.326736049473380419e+00
3.668652350000000297e+04	1.332043856606972554e+00
3.668671850000000268e+04	1.355969168479422393e+00
3.668691449999999895e+04	1.320812967393770521e+00
3.668710949999999866e+04	1.331701166451713547e+00
3.668730449999999837e+04	1.307075999361291707e+00
3.668750050000000192e+04	1.296492027838546335e+00
3.668769550000000163e+04	1.355205303125794458e+00
3.668789050000000134e+04	1.302869235280027738e+00
3.668808550000000105e+04	1.343617264428090152e+00
3.668828149999999732e+04	1.302266063649806682e+00
3.668847649999999703e+04	1.280387471974018254e+00
3.668867149999999674e+04	1.357250764583987745e+00
3.668886750000000029e+04	1.349553968676085347e+00
3.668906250000000000e+04	1.322475391323941096e+00
3.668925749999999971e+04	1.336672195576380062e+00
3.668945350000000326e+04	1.324579183609852606e+00
3.668964850000000297e+04	1.300470669085832753e+00
3.668984350000000268e+04	1.306339311812166670e+00
3.669003949999999895e+04	1.369019636914881488e+00
3.669023449999999866e+04	1.332442083252427523e+00
3.669042949999999837e+04	1.350363122380585423e+00
3.669062550000000192e+04	1.317343001151048298e+00
3.669082050000000163e+04	1.298700917339466798e+00
3.669101550000000134e+04	1.301578572103213816e+00
3.669121050000000105e+04	1.336669198642880474e+00
3.669140649999999732e+04	1.366828631670895078e+00
3.669160149999999703e+04	1.402744705103300404e+00
3.669179649999999674e+04	1.322635471025968457e+00
3.669199250000000029e+04	1.332550873681144665e+00
3.669218750000000000e+04	1.303040924064864825e+00
3.669238249999999971e+04	1.335836917750757635e+00
3.669257850000000326e+04	1.350858467460462009e+00
3.669277350000000297e+04	1.344834860795948828e+00
3.669296850000000268e+04	1.359002805703358518e+00
3.669316449999999895e+04	1.337765081155716018e+00
3.669335949999999866e+04	1.298500503045019627e+00
3.669355449999999837e+04	1.322849173520538102e+00
