# time(sec)	crack length FEA(mm)
5.312812550000000192e+04	2.850663213778968696e+00
5.312832050000000163e+04	2.867228260704962395e+00
5.312851550000000134e+04	2.820263449255875798e+00
5.312871050000000105e+04	2.865546535942385731e+00
5.312890649999999732e+04	2.851047746812326977e+00
5.312910149999999703e+04	2.837106387186532075e+00
5.312929649999999674e+04	2.854663731768374291e+00
5.312949250000000029e+04	2.862522801954195728e+00
5.312968750000000000e+04	2.831600543271516557e+00
5.312988249999999971e+04	2.816128757236743496e+00
5.313007850000000326e+04	2.832333764898709916e+00
5.313027350000000297e+04	2.866958024795893678e+00
5.313046850000000268e+04	2.797502342920603624e+00
5.313066449999999895e+04	2.831661886515405513e+00
5.313085949999999866e+04	2.832251234405882556e+00
5.313105449999999837e+04	2.808350819680374144e+00
5.313125050000000192e+04	2.798879110034619089e+00
5.313144550000000163e+04	2.846524843988875730e+00
5.313164050000000134e+04	2.838549595971999295e+00
5.313183550000000105e+04	2.859224435075088167e+00
5.313203149999999732e+04	2.814496721560594494e+00
5.313222649999999703e+04	2.827285461698059166e+00
5.313242149999999674e+04	2.855799881145152597e+00
5.313261750000000029e+04	2.877661125779866325e+00
5.313281250000000000e+04	2.887445568436742604e+00
5.313300749999999971e+04	2.860340168327294208e+00
5.313320350000000326e+04	2.851981866321665393e+00
5.313339850000000297e+04	2.850360146122277172e+00
5.313359350000000268e+04	2.825705163614390614e+00
5.313378949999999895e+04	2.856172956507801786e+00
5.313398449999999866e+04	2.832588115111608573e+00
5.313417949999999837e+04	2.839577397243978396e+00
5.313437550000000192e+04	2.852341417297100890e+00
5.313457050000000163e+04	2.811013242724474281e+00
5.313476550000000134e+04	2.845343953185395236e+00
5.313496050000000105e+04	2.865125713576793132e+00
5.313515649999999732e+04	2.845923283371705637e+00
5.313535149999999703e+04	2.889236491521840478e+00
5.313554649999999674e+04	2.807193901957603543e+00
5.313574250000000029e+04	2.842954451707393915e+00
5.313593750000000000e+04	2.841041454710333980e+00
5.313613249999999971e+04	2.897168882266281997e+00
5.313632850000000326e+04	2.865096077885858961e+00
5.313652350000000297e+04	2.889287308482678895e+00
5.313671850000000268e+04	2.840530974555171895e+00
5.313691449999999895e+04	2.847319016461241858e+00
5.313710949999999866e+04	2.863703483251098802e+00
5.313730449999999837e+04	2.884370246710300734e+00
5.313750050000000192e+04	2.846259042141344509e+00
5.313769550000000163e+04	2.868332134287118862e+00
5.313789050000000134e+04	2.826402217960772845e+00
5.313808550000000105e+04	2.845371885978678961e+00
5.313828149999999732e+04	2.866963869105527252e+00
