# time(sec)	crack length FEA(mm)
2.623398449999999866e+04	8.377245392977794580e-01
2.623417949999999837e+04	8.276772584563794055e-01
2.623437549999999828e+04	8.790423360456163238e-01
2.623457050000000163e+04	8.586838780905896584e-01
2.623476550000000134e+04	8.740498147959456787e-01
2.623496050000000105e+04	8.627437549258907268e-01
2.623515650000000096e+04	8.734084433460616026e-01
2.623535150000000067e+04	8.884533908592722184e-01
2.623554650000000038e+04	8.511161216348828162e-01
2.623574250000000029e+04	8.606427237909546335e-01
2.623593750000000000e+04	8.998863668966823326e-01
2.623613249999999971e+04	9.214715517929032984e-01
2.623632849999999962e+04	8.880445058841566208e-01
2.623652349999999933e+04	8.398977367575106712e-01
2.623671849999999904e+04	8.611138180170936351e-01
2.623691449999999895e+04	8.573531348527261287e-01
2.623710949999999866e+04	8.654485838979280032e-01
2.623730449999999837e+04	9.435903060764800898e-01
2.623750049999999828e+04	8.475842749521298458e-01
2.623769550000000163e+04	8.885046267467444636e-01
2.623789050000000134e+04	8.771362551841441757e-01
2.623808550000000105e+04	8.640836326816074831e-01
2.623828150000000096e+04	8.716860600011759885e-01
2.623847650000000067e+04	8.713449357713702881e-01
2.623867150000000038e+04	8.810832332132925160e-01
2.623886750000000029e+04	8.729668372326120362e-01
2.623906250000000000e+04	8.566819433427763641e-01
2.623925749999999971e+04	8.516428996731306711e-01
2.623945349999999962e+04	8.679960977548688561e-01
2.623964849999999933e+04	8.573122837709430399e-01
2.623984349999999904e+04	8.365497844529699023e-01
2.624003949999999895e+04	8.300872458516685981e-01
2.624023449999999866e+04	8.498362248132291796e-01
2.624042949999999837e+04	8.568651838524949937e-01
2.624062549999999828e+04	8.353288897801682822e-01
2.624082050000000163e+04	8.693147376755732125e-01
2.624101550000000134e+04	8.710885635752667611e-01
2.624121050000000105e+04	8.434872513281028716e-01
2.624140650000000096e+04	8.438686270694262248e-01
2.624160150000000067e+04	8.747330603099996438e-01
2.624179650000000038e+04	8.802380515917214154e-01
2.624199250000000029e+04	8.778895251316107817e-01
2.624218750000000000e+04	8.924653677391152229e-01
2.624238249999999971e+04	8.640438719955412239e-01
2.624257849999999962e+04	8.492895057843004025e-01
2.624277349999999933e+04	8.706909075603732617e-01
2.624296849999999904e+04	8.701865065441829472e-01
2.624316449999999895e+04	8.885830073831169074e-01
2.624335949999999866e+04	8.910685004415981325e-01
2.624355449999999837e+04	8.553908646053276499e-01
2.624375049999999828e+04	8.725252769515083884e-01
2.624394550000000163e+04	8.266592963853405251e-01
2.624414050000000134e+04	8.265974554277519815e-01
2.624433550000000105e+04	9.083499630291349547e-01
2.624453150000000096e+04	8.631404721055329077e-01
2.624472650000000067e+04	8.197714899645962561e-01
2.624492150000000038e+04	8.512103316784003226e-01
2.624511750000000029e+04	8.632766091822841048e-01
2.624531250000000000e+04	8.845829155810331912e-01
2.624550749999999971e+04	8.432955397746653148e-01
2.624570349999999962e+04	8.916100956708241654e-01
2.624589849999999933e+04	8.421682687821530067e-01
2.624609349999999904e+04	8.631279283929842450e-01
2.624628949999999895e+04	8.477361558304448153e-01
2.624648449999999866e+04	8.633289147489193738e-01
2.624667949999999837e+04	8.871765454488826919e-01
2.624687549999999828e+04	8.221990648106256572e-01
2.624707050000000163e+04	8.353834075410979665e-01
2.624726550000000134e+04	8.561751532628569805e-01
2.624746050000000105e+04	8.402183892254520003e-01
2.624765650000000096e+04	8.304551922094383087e-01
2.624785150000000067e+04	8.837190618508206086e-01
2.624804650000000038e+04	8.467787774419015534e-01
2.624824250000000029e+04	8.677020209871209033e-01
2.624843750000000000e+04	8.065251734971532471e-01
2.624863249999999971e+04	8.836081603137770912e-01
2.624882849999999962e+04	8.532452219560777706e-01
2.624902349999999933e+04	8.269570349198289705e-01
2.624921849999999904e+04	8.809723195306560228e-01
2.624941449999999895e+04	8.523404006811006184e-01
2.624960949999999866e+04	8.440593081795526587e-01
2.624980449999999837e+04	8.737317601828387126e-01
2.625000049999999828e+04	8.292371588302760443e-01
2.625019550000000163e+04	8.954260734667442989e-01
2.625039050000000134e+04	8.327024660138189205e-01
2.625058550000000105e+04	8.239532843963264241e-01
2.625078150000000096e+04	8.408061930144565821e-01
2.625097650000000067e+04	8.244880138899279842e-01
2.625117150000000038e+04	8.442646380760656655e-01
2.625136750000000029e+04	8.291805291201761463e-01
2.625156250000000000e+04	8.448062067539634512e-01
2.625175749999999971e+04	8.409298469854107339e-01
2.625195349999999962e+04	8.402707988388229410e-01
2.625214849999999933e+04	8.543541738502256067e-01
2.625234349999999904e+04	7.993282845380207391e-01
2.625253949999999895e+04	8.148705407709151416e-01
2.625273449999999866e+04	8.861286992037697985e-01
2.625292949999999837e+04	8.736532772442462402e-01
2.625312549999999828e+04	8.405190746719739536e-01
2.625332050000000163e+04	8.424123402575744990e-01
2.625351550000000134e+04	8.672959480307280700e-01
2.625371050000000105e+04	8.241556601694082218e-01
2.625390650000000096e+04	7.903906255299357753e-01
2.625410150000000067e+04	8.029038929498355515e-01
2.625429650000000038e+04	8.215468731673567504e-01
2.625449250000000029e+04	8.286375290907734836e-01
2.625468750000000000e+04	8.868941562486725161e-01
2.625488249999999971e+04	8.690363820272395401e-01
2.625507849999999962e+04	8.282454488592456698e-01
2.625527349999999933e+04	8.369741988624745943e-01
2.625546849999999904e+04	8.068389058070017938e-01
2.625566449999999895e+04	8.432452785722066579e-01
2.625585949999999866e+04	8.436737508393665763e-01
2.625605449999999837e+04	8.553542467546577655e-01
2.625625049999999828e+04	8.740518999735478189e-01
2.625644550000000163e+04	8.291993756897415579e-01
2.625664050000000134e+04	8.068199967210638590e-01
2.625683550000000105e+04	8.151547928190723269e-01
2.625703150000000096e+04	8.018702106314243849e-01
2.625722650000000067e+04	8.605610327087731548e-01
2.625742150000000038e+04	8.400759025449922035e-01
2.625761750000000029e+04	8.103294517362655824e-01
2.625781250000000000e+04	8.389976711517768138e-01
2.625800749999999971e+04	7.794066785027009558e-01
2.625820349999999962e+04	8.207006199967672444e-01
2.625839849999999933e+04	8.069868522200014382e-01
2.625859349999999904e+04	8.501902490698132198e-01
2.625878949999999895e+04	8.127653371426184492e-01
2.625898449999999866e+04	8.003085965696072890e-01
2.625917949999999837e+04	8.319289473610584906e-01
2.625937549999999828e+04	8.570567785606169053e-01
2.625957050000000163e+04	8.127086778123455701e-01
2.625976550000000134e+04	8.805968319485923956e-01
2.625996050000000105e+04	8.329812504145355234e-01
2.626015650000000096e+04	8.230913805819604079e-01
2.626035150000000067e+04	8.057781084631532309e-01
2.626054650000000038e+04	8.338092476608061077e-01
2.626074250000000029e+04	8.588807195383036941e-01
2.626093750000000000e+04	8.124464194330887068e-01
2.626113249999999971e+04	8.321773630474726957e-01
2.626132849999999962e+04	8.078387950380196969e-01
2.626152349999999933e+04	7.816345497363137440e-01
2.626171849999999904e+04	8.083990797611733115e-01
2.626191449999999895e+04	8.262860688956781274e-01
2.626210949999999866e+04	8.202224484899751644e-01
2.626230449999999837e+04	8.123331441985435220e-01
2.626250049999999828e+04	8.041191262113382976e-01
2.626269550000000163e+04	8.247543294745227627e-01
2.626289050000000134e+04	8.037917113481434228e-01
2.626308550000000105e+04	8.252638603667978856e-01
2.626328150000000096e+04	8.993282581941564047e-01
2.626347650000000067e+04	8.110480715268746366e-01
2.626367150000000038e+04	8.307528929414047525e-01
2.626386750000000029e+04	8.493963278133005446e-01
2.626406250000000000e+04	8.108413866067092357e-01
2.626425749999999971e+04	8.347828591639050444e-01
2.626445349999999962e+04	8.634084563986661465e-01
2.626464849999999933e+04	8.356485227041599018e-01
2.626484349999999904e+04	8.407150474188433975e-01
2.626503949999999895e+04	7.991341214958360695e-01
2.626523449999999866e+04	8.070634072609355059e-01
2.626542949999999837e+04	8.463817369293877846e-01
2.626562549999999828e+04	8.644772257661870185e-01
2.626582050000000163e+04	8.548338193210796021e-01
2.626601550000000134e+04	8.535719128980581161e-01
2.626621050000000105e+04	8.524095163600531322e-01
2.626640650000000096e+04	8.286815444065389613e-01
2.626660150000000067e+04	8.203860407076355443e-01
2.626679650000000038e+04	8.639308387143707080e-01
2.626699250000000029e+04	7.996179845112081352e-01
2.626718750000000000e+04	8.464246941037814054e-01
2.626738249999999971e+04	8.360729529636827806e-01
2.626757849999999962e+04	8.281888258279739290e-01
2.626777349999999933e+04	8.617189086996646097e-01
2.626796849999999904e+04	8.411907161743652495e-01
2.626816449999999895e+04	8.643045002099150054e-01
2.626835949999999866e+04	8.671022860036785573e-01
2.626855449999999837e+04	8.163462652644746242e-01
2.626875049999999828e+04	8.169472633145602458e-01
2.626894550000000163e+04	8.256360769836756930e-01
2.626914050000000134e+04	8.791888249056771798e-01
2.626933550000000105e+04	8.226709193080949944e-01
2.626953150000000096e+04	8.246180288587634521e-01
2.626972650000000067e+04	8.349296172464022447e-01
2.626992150000000038e+04	8.077255072196187768e-01
2.627011750000000029e+04	8.687559195466043604e-01
2.627031250000000000e+04	8.520387920408651894e-01
2.627050749999999971e+04	8.644426627711503386e-01
2.627070349999999962e+04	8.105497844844364863e-01
2.627089849999999933e+04	8.519162115689145054e-01
2.627109349999999904e+04	8.430304996201449796e-01
2.627128949999999895e+04	8.411708169542020386e-01
2.627148449999999866e+04	8.406469152537141554e-01
2.627167949999999837e+04	9.103371228536403237e-01
2.627187549999999828e+04	8.468898036466416812e-01
2.627207050000000163e+04	8.668312320707212137e-01
2.627226550000000134e+04	8.515779650396062550e-01
2.627246050000000105e+04	8.517287502231631890e-01
2.627265650000000096e+04	8.410723286229035978e-01
2.627285150000000067e+04	8.559531498580490450e-01
2.627304650000000038e+04	8.265733565931832061e-01
2.627324250000000029e+04	8.503504804491779367e-01
2.627343750000000000e+04	7.990470198958110615e-01
2.627363249999999971e+04	8.578201112230150471e-01
2.627382849999999962e+04	8.633142850273483049e-01
2.627402349999999933e+04	8.449193837308222044e-01
2.627421849999999904e+04	8.453331856255346111e-01
2.627441449999999895e+04	8.060540311128008284e-01
2.627460949999999866e+04	8.116072095380939544e-01
2.627480449999999837e+04	8.473643339089917959e-01
2.627500049999999828e+04	8.416800104245076852e-01
2.627519550000000163e+04	8.609829834141446980e-01
2.627539050000000134e+04	8.361672757867832928e-01
2.627558550000000105e+04	8.291438174371812408e-01
2.627578150000000096e+04	8.535970642378902795e-01
2.627597650000000067e+04	8.873699921755129338e-01
2.627617150000000038e+04	8.437607006591267833e-01
2.627636750000000029e+04	8.257608263551539096e-01
2.627656250000000000e+04	8.600396924768443085e-01
2.627675749999999971e+04	8.491449763463592149e-01
2.627695349999999962e+04	8.293513723302741170e-01
2.627714849999999933e+04	8.378324297032957446e-01
2.627734349999999904e+04	8.720690841685154737e-01
2.627753949999999895e+04	8.690070665781224335e-01
2.627773449999999866e+04	8.245247326521791820e-01
2.627792949999999837e+04	8.055105110492792875e-01
2.627812549999999828e+04	8.330535816783957159e-01
2.627832050000000163e+04	8.212060569137733523e-01
2.627851550000000134e+04	8.173069955097709283e-01
2.627871050000000105e+04	8.626485108980936900e-01
2.627890650000000096e+04	8.528870505406604963e-01
2.627910150000000067e+04	8.404080281424075594e-01
2.627929650000000038e+04	8.436234904249140243e-01
2.627949250000000029e+04	8.341770922761799767e-01
2.627968750000000000e+04	8.614477492354861710e-01
2.627988249999999971e+04	8.395593306456028415e-01
2.628007849999999962e+04	8.645379446642014187e-01
2.628027349999999933e+04	8.522953579863532525e-01
2.628046849999999904e+04	8.124369670851621095e-01
2.628066449999999895e+04	7.938164090493984304e-01
2.628085949999999866e+04	8.277862653858498732e-01
2.628105449999999837e+04	8.467347501328763570e-01
2.628125049999999828e+04	8.274539660629276483e-01
2.628144550000000163e+04	7.897417601480949401e-01
2.628164050000000134e+04	8.506552859958880219e-01
2.628183550000000105e+04	8.086078223349488781e-01
2.628203150000000096e+04	8.525424935414349648e-01
2.628222650000000067e+04	8.454557455721278814e-01
2.628242150000000038e+04	8.642385746476843877e-01
2.628261750000000029e+04	8.519214652875266580e-01
2.628281250000000000e+04	8.165487137882472268e-01
2.628300749999999971e+04	8.453027705056257446e-01
