# Temp, Stress Intensity
5.530000000000000000e+02,5.455492139427461370e+04
5.530000000000000000e+02,3.136886027900539921e+04
5.530000000000000000e+02,9.116413925082456262e+04
5.530000000000000000e+02,8.176181437136347813e+04
5.530000000000000000e+02,4.418784006270278769e+04
5.530000000000000000e+02,8.181178800441802014e+04
5.530000000000000000e+02,8.039180230662744725e+04
5.530000000000000000e+02,4.646527379355237645e+04
5.530000000000000000e+02,7.215398391710063152e+04
5.530000000000000000e+02,5.600471727570328949e+04
5.530000000000000000e+02,9.754609213429792726e+04
5.530000000000000000e+02,4.629162796080759290e+04
5.530000000000000000e+02,6.002972726233398862e+04
5.530000000000000000e+02,6.459750404295040062e+04
5.530000000000000000e+02,6.586212609250495734e+04
5.530000000000000000e+02,6.656575548754300689e+04
5.530000000000000000e+02,6.758177425280050375e+04
5.530000000000000000e+02,7.880249108486674959e+04
5.530000000000000000e+02,3.541477600174505642e+04
5.530000000000000000e+02,6.663704127625201363e+04
5.530000000000000000e+02,1.044117843532352999e+05
5.530000000000000000e+02,6.215097012922120484e+04
5.530000000000000000e+02,8.127550934713119932e+04
5.530000000000000000e+02,9.881243786153767724e+04
5.530000000000000000e+02,6.632506234206065710e+04
5.530000000000000000e+02,5.973771463882949320e+04
5.530000000000000000e+02,4.699271036797713168e+04
5.530000000000000000e+02,6.420249707792358095e+04
5.530000000000000000e+02,5.430266102796536143e+04
5.530000000000000000e+02,6.138639970938111946e+04
5.530000000000000000e+02,1.111105096208275936e+05
5.530000000000000000e+02,6.557757261605845997e+04
5.530000000000000000e+02,4.605665491864006617e+04
5.530000000000000000e+02,5.713299397291953937e+04
5.530000000000000000e+02,1.040512732757900376e+05
5.530000000000000000e+02,3.437546955442879698e+04
5.530000000000000000e+02,5.410570785292816436e+04
5.530000000000000000e+02,9.953372025643002416e+04
5.530000000000000000e+02,7.935150984886952210e+04
5.530000000000000000e+02,3.465216502315638354e+04
5.530000000000000000e+02,4.039186093785356934e+04
5.530000000000000000e+02,9.795818272879597498e+04
5.530000000000000000e+02,6.668291499902424403e+04
5.530000000000000000e+02,6.277871892557836691e+04
5.530000000000000000e+02,3.363403264853372093e+04
5.530000000000000000e+02,7.528573010736180004e+04
5.530000000000000000e+02,2.649178540293367041e+04
5.530000000000000000e+02,4.324208704424970347e+04
5.530000000000000000e+02,8.331391519136865099e+04
