# Temp, Stress Intensity
7.600000000000000000e+02,6.032809730238632765e+05
7.600000000000000000e+02,7.835614179777287645e+05
7.600000000000000000e+02,6.719950353362557944e+05
7.600000000000000000e+02,8.061439979932167334e+05
7.600000000000000000e+02,6.634182143799089827e+05
7.600000000000000000e+02,5.930666876588615123e+05
7.600000000000000000e+02,7.406269002989172004e+05
7.600000000000000000e+02,8.081994418239057995e+05
7.600000000000000000e+02,7.991768277710916009e+05
7.600000000000000000e+02,6.146626024236764060e+05
7.600000000000000000e+02,6.974708079830060015e+05
7.600000000000000000e+02,6.977581382944434881e+05
7.600000000000000000e+02,8.303488532443591394e+05
7.600000000000000000e+02,5.988609151425047312e+05
7.600000000000000000e+02,6.873374653437840752e+05
7.600000000000000000e+02,5.855890888738506474e+05
7.600000000000000000e+02,5.050456859825675492e+05
7.600000000000000000e+02,7.400532312850897433e+05
7.600000000000000000e+02,6.428809879602171713e+05
7.600000000000000000e+02,6.664090392400147393e+05
7.600000000000000000e+02,9.290917006297549233e+05
7.600000000000000000e+02,6.303656065437442157e+05
7.600000000000000000e+02,5.455633739189640619e+05
7.600000000000000000e+02,7.405529749254228082e+05
7.600000000000000000e+02,6.621147180671150563e+05
7.600000000000000000e+02,8.492826685945172794e+05
7.600000000000000000e+02,7.276551470464566955e+05
7.600000000000000000e+02,7.929981880676037399e+05
7.600000000000000000e+02,6.550876220675618388e+05
7.600000000000000000e+02,7.847637720621071057e+05
7.600000000000000000e+02,7.087592789284094470e+05
7.600000000000000000e+02,6.347649834456581157e+05
7.600000000000000000e+02,7.959558512375635328e+05
7.600000000000000000e+02,7.851784165718959412e+05
7.600000000000000000e+02,6.860122044222800760e+05
7.600000000000000000e+02,7.704860616020910675e+05
7.600000000000000000e+02,7.303643572109298548e+05
7.600000000000000000e+02,5.350203404696828220e+05
7.600000000000000000e+02,7.513064542091094190e+05
7.600000000000000000e+02,8.051871700545188505e+05
7.600000000000000000e+02,5.654925063948376337e+05
7.600000000000000000e+02,5.864660846098436741e+05
7.600000000000000000e+02,5.593881385341970017e+05
7.600000000000000000e+02,6.098381973886273336e+05
7.600000000000000000e+02,6.013970807737561408e+05
7.600000000000000000e+02,8.812436015177817317e+05
7.600000000000000000e+02,7.059907085743857315e+05
7.600000000000000000e+02,7.425018262885549339e+05
7.600000000000000000e+02,6.023495564442813629e+05
7.600000000000000000e+02,8.666937862496734597e+05
7.600000000000000000e+02,8.466929212237603497e+05
7.600000000000000000e+02,7.079239794189268723e+05
7.600000000000000000e+02,7.915343943424189929e+05
7.600000000000000000e+02,6.119509425402998459e+05
7.600000000000000000e+02,8.013848138535051839e+05
7.600000000000000000e+02,8.581969536471796455e+05
7.600000000000000000e+02,7.989927758025843650e+05
7.600000000000000000e+02,7.103014240836986573e+05
7.600000000000000000e+02,7.656495700399194611e+05
7.600000000000000000e+02,6.892543219770314172e+05
7.600000000000000000e+02,7.350956149944105418e+05
7.600000000000000000e+02,8.128946447440885240e+05
7.600000000000000000e+02,7.942558289724591887e+05
7.600000000000000000e+02,7.889914033436833415e+05
7.600000000000000000e+02,8.165703794694168027e+05
7.600000000000000000e+02,9.424638582443884807e+05
7.600000000000000000e+02,7.164797304135661107e+05
7.600000000000000000e+02,7.137108047987887403e+05
7.600000000000000000e+02,7.908930498909610324e+05
7.600000000000000000e+02,6.613932997175218770e+05
7.600000000000000000e+02,7.409035894777401118e+05
