# Temp, Stress Intensity
4.580000000000000000e+02,4.092665447967398359e+04
4.580000000000000000e+02,4.222143320615505945e+04
4.580000000000000000e+02,5.406608941299665457e+04
4.580000000000000000e+02,4.028690437184655457e+04
4.580000000000000000e+02,3.316094011345461331e+04
4.580000000000000000e+02,5.930992703323147725e+04
4.580000000000000000e+02,6.587282893233244249e+04
4.580000000000000000e+02,3.989845221908220992e+04
4.580000000000000000e+02,3.698022647534702992e+04
4.580000000000000000e+02,4.882112400118087680e+04
4.580000000000000000e+02,4.536674518912010535e+04
4.580000000000000000e+02,3.895817709778415156e+04
4.580000000000000000e+02,3.884656672529928619e+04
4.580000000000000000e+02,5.526951400838435802e+04
4.580000000000000000e+02,3.104082082503983111e+04
4.580000000000000000e+02,5.657942709834863490e+04
4.580000000000000000e+02,5.517352967370171245e+04
4.580000000000000000e+02,4.460166719335533708e+04
4.580000000000000000e+02,3.234139275791096952e+04
4.580000000000000000e+02,7.333279939163991367e+04
4.580000000000000000e+02,4.444879882757904852e+04
4.580000000000000000e+02,5.043200052457077254e+04
4.580000000000000000e+02,4.092217675036413857e+04
4.580000000000000000e+02,5.473640420047804218e+04
4.580000000000000000e+02,7.834250759320083307e+04
4.580000000000000000e+02,3.511574353871506901e+04
4.580000000000000000e+02,4.690271915733833885e+04
4.580000000000000000e+02,6.762233976673577854e+04
4.580000000000000000e+02,5.786930233191249135e+04
4.580000000000000000e+02,3.750910991187365289e+04
4.580000000000000000e+02,5.551258753392117069e+04
4.580000000000000000e+02,3.281797855640324269e+04
4.580000000000000000e+02,5.705675864150842972e+04
4.580000000000000000e+02,4.188650276252577169e+04
4.580000000000000000e+02,3.838422647492984834e+04
4.580000000000000000e+02,4.234933332358671032e+04
4.580000000000000000e+02,6.396198257625760016e+04
4.580000000000000000e+02,5.956927145479075261e+04
4.580000000000000000e+02,2.001240565551994587e+04
4.580000000000000000e+02,2.478697107805524138e+04
4.580000000000000000e+02,4.520888177599009941e+04
4.580000000000000000e+02,3.187237592484609922e+04
4.580000000000000000e+02,2.910636003506739507e+04
4.580000000000000000e+02,2.561210848967770289e+04
4.580000000000000000e+02,7.031354997510949033e+04
4.580000000000000000e+02,4.680059924626180873e+04
4.580000000000000000e+02,3.337331171779881697e+04
4.580000000000000000e+02,3.457672784797174972e+04
4.580000000000000000e+02,4.114319853093600977e+04
4.580000000000000000e+02,4.639347042496446375e+04
4.580000000000000000e+02,3.728576734138397296e+04
4.580000000000000000e+02,5.827304529033957806e+04
4.580000000000000000e+02,6.462638924325345579e+04
4.580000000000000000e+02,4.318511188432007475e+04
4.580000000000000000e+02,5.835718100670647254e+04
4.580000000000000000e+02,4.389323978239487769e+04
4.580000000000000000e+02,3.619136496288576745e+04
4.580000000000000000e+02,4.995239372895261477e+04
4.580000000000000000e+02,7.240076734804823354e+04
4.580000000000000000e+02,4.484003032840319793e+04
4.580000000000000000e+02,3.627150407601072948e+04
4.580000000000000000e+02,4.966899707294614200e+04
4.580000000000000000e+02,5.465014582960735424e+04
4.580000000000000000e+02,5.309287768333796703e+04
4.580000000000000000e+02,2.655835304333806926e+04
4.580000000000000000e+02,3.224294280012860690e+04
4.580000000000000000e+02,3.639042869735007116e+04
4.580000000000000000e+02,3.212317325435388193e+04
4.580000000000000000e+02,3.538189908469363581e+04
4.580000000000000000e+02,2.816347005279314180e+04
4.580000000000000000e+02,5.429682079319135664e+04
4.580000000000000000e+02,3.579465344439036562e+04
4.580000000000000000e+02,4.464684456105248682e+04
4.580000000000000000e+02,5.419124557493957400e+04
4.580000000000000000e+02,4.079501717434352031e+04
4.580000000000000000e+02,3.713430773043537192e+04
4.580000000000000000e+02,6.071188898248467012e+04
4.580000000000000000e+02,4.857928457386451191e+04
4.580000000000000000e+02,3.582884307087190973e+04
4.580000000000000000e+02,1.722379326735355789e+04
4.580000000000000000e+02,3.315307392883392458e+04
4.580000000000000000e+02,2.279898145638744973e+04
4.580000000000000000e+02,2.657993079706457502e+04
4.580000000000000000e+02,4.104636977744511387e+04
4.580000000000000000e+02,3.725978813068142335e+04
4.580000000000000000e+02,1.686412765742301417e+04
4.580000000000000000e+02,4.055605531195154617e+04
4.580000000000000000e+02,2.519530866027891898e+04
4.580000000000000000e+02,2.556564235310400909e+04
4.580000000000000000e+02,3.418126507362128905e+04
4.580000000000000000e+02,2.695627884025781896e+04
4.580000000000000000e+02,2.926798235815544831e+04
4.580000000000000000e+02,1.593093521980945479e+04
4.580000000000000000e+02,2.707816021369474038e+04
4.580000000000000000e+02,5.199928383107356058e+04
4.580000000000000000e+02,3.290462698323104996e+04
4.580000000000000000e+02,2.708659074156016140e+04
4.580000000000000000e+02,3.180548667122053303e+04
4.580000000000000000e+02,1.911372089833151767e+04
4.580000000000000000e+02,1.112770903913306938e+04
4.580000000000000000e+02,4.999719424260334199e+04
4.580000000000000000e+02,5.567757524726584234e+04
4.580000000000000000e+02,3.373630289384136995e+04
4.580000000000000000e+02,2.545518894248196011e+04
4.580000000000000000e+02,2.270947011391019623e+04
4.580000000000000000e+02,1.230118365817414815e+04
4.580000000000000000e+02,2.198162387292919084e+04
4.580000000000000000e+02,1.334058048422216234e+04
4.580000000000000000e+02,4.545466582591120095e+04
4.580000000000000000e+02,1.973087109322188189e+04
4.580000000000000000e+02,1.701550657134910216e+04
4.580000000000000000e+02,2.771530600894995587e+04
4.580000000000000000e+02,4.072228427715701400e+04
4.580000000000000000e+02,2.819245140718639232e+04
4.580000000000000000e+02,2.375512446209518748e+04
4.580000000000000000e+02,2.453881879918363848e+04
4.580000000000000000e+02,2.469923279394507335e+04
4.580000000000000000e+02,8.133996857953272411e+03
4.580000000000000000e+02,2.784737119992036969e+04
4.580000000000000000e+02,3.367157094501351094e+04
4.580000000000000000e+02,2.078986391399431159e+04
4.580000000000000000e+02,1.715766848571100127e+04
4.580000000000000000e+02,2.051069520302850287e+04
4.580000000000000000e+02,1.215954453060720152e+04
4.580000000000000000e+02,1.041569634844984648e+04
4.580000000000000000e+02,1.271612290554170249e+04
4.580000000000000000e+02,1.035214054078566733e+04
4.580000000000000000e+02,4.155772198720565211e+04
4.580000000000000000e+02,1.563223623418947682e+04
4.580000000000000000e+02,1.358333389657155749e+04
4.580000000000000000e+02,2.162733053285293863e+04
4.580000000000000000e+02,2.163552961065321870e+04
4.580000000000000000e+02,3.675044200057771377e+04
4.580000000000000000e+02,3.254717781929292323e+04
4.580000000000000000e+02,1.883664432077200036e+04
4.580000000000000000e+02,2.172973859200287552e+04
4.580000000000000000e+02,5.572080338187202869e+04
4.580000000000000000e+02,2.981877572374687952e+04
4.580000000000000000e+02,5.497346628413079452e+04
4.580000000000000000e+02,2.011779946893742817e+04
4.580000000000000000e+02,5.122262378891793924e+04
4.580000000000000000e+02,5.081141216993211856e+04
4.580000000000000000e+02,3.038710580761436722e+04
4.580000000000000000e+02,1.528434528136269728e+04
4.580000000000000000e+02,2.513604373423170182e+04
4.580000000000000000e+02,1.399318030138511858e+04
4.580000000000000000e+02,1.464217885664652749e+04
4.580000000000000000e+02,2.548767416717605738e+04
4.580000000000000000e+02,4.939877767802937888e+04
4.580000000000000000e+02,1.806604090800218182e+04
4.580000000000000000e+02,2.008853223427649937e+04
4.580000000000000000e+02,2.511236118479762808e+04
4.580000000000000000e+02,1.514775272537113597e+04
4.580000000000000000e+02,2.654414363853162286e+04
4.580000000000000000e+02,3.394635859381925547e+04
4.580000000000000000e+02,4.332670528139819362e+04
4.580000000000000000e+02,1.732383969992588754e+04
4.580000000000000000e+02,2.078228562399231305e+04
4.580000000000000000e+02,1.487007259027276450e+04
4.580000000000000000e+02,3.356611312885858933e+04
4.580000000000000000e+02,2.252490484917340291e+04
4.580000000000000000e+02,1.125777113044386533e+04
4.580000000000000000e+02,3.195913690731721726e+04
4.580000000000000000e+02,2.265880059121247541e+04
4.580000000000000000e+02,4.133662216738986899e+04
4.580000000000000000e+02,2.947613371027375979e+04
4.580000000000000000e+02,3.850734860117112112e+04
4.580000000000000000e+02,4.077139806893253990e+04
4.580000000000000000e+02,2.001938987253664163e+04
4.580000000000000000e+02,3.687872334749168658e+04
4.580000000000000000e+02,6.745070249422810775e+03
4.580000000000000000e+02,4.524831044575815758e+04
4.580000000000000000e+02,3.815157426183929783e+04
4.580000000000000000e+02,2.368154862315862192e+04
4.580000000000000000e+02,1.850138922812497549e+04
4.580000000000000000e+02,2.733740726094641286e+04
4.580000000000000000e+02,2.469970792021972738e+04
4.580000000000000000e+02,1.996722378606967322e+04
4.580000000000000000e+02,1.939979088015720481e+04
4.580000000000000000e+02,4.628927377286213596e+04
4.580000000000000000e+02,4.213087817380802153e+04
4.580000000000000000e+02,3.526502002204070595e+04
4.580000000000000000e+02,2.152135179164218789e+04
4.580000000000000000e+02,2.092694809690365219e+04
4.580000000000000000e+02,2.433258550389441370e+04
4.580000000000000000e+02,1.595587280017465491e+04
4.580000000000000000e+02,5.292436595742622012e+04
4.580000000000000000e+02,2.725713050040666712e+04
4.580000000000000000e+02,2.631492453886367366e+04
4.580000000000000000e+02,1.715057969696499276e+04
4.580000000000000000e+02,4.738876772831279959e+04
4.580000000000000000e+02,1.269732277748834167e+04
4.580000000000000000e+02,3.208019100536663609e+04
4.580000000000000000e+02,3.152679592151520774e+04
4.580000000000000000e+02,1.726683844470085751e+04
4.580000000000000000e+02,1.659166781860451010e+04
4.580000000000000000e+02,2.541796288964025371e+04
4.580000000000000000e+02,3.477203770858382632e+04
4.580000000000000000e+02,3.003144921879950198e+04
4.580000000000000000e+02,2.078901757690099839e+04
4.580000000000000000e+02,3.355478777133723634e+04
4.580000000000000000e+02,3.673846341103827581e+04
4.580000000000000000e+02,2.073728707304791533e+04
4.580000000000000000e+02,2.027363967916437832e+04
4.580000000000000000e+02,2.863713867335273608e+04
4.580000000000000000e+02,3.019250357134867227e+04
4.580000000000000000e+02,2.007041373950055277e+04
4.580000000000000000e+02,1.366875040631060438e+04
4.580000000000000000e+02,4.758769790834970627e+04
4.580000000000000000e+02,2.366146335435724177e+04
4.580000000000000000e+02,3.437864705858998059e+04
4.580000000000000000e+02,4.236696955966985115e+04
4.580000000000000000e+02,5.741616581874489202e+04
4.580000000000000000e+02,3.127779981839504762e+04
4.580000000000000000e+02,4.880758946428840864e+04
4.580000000000000000e+02,3.766210452233778051e+04
4.580000000000000000e+02,3.874503986418958812e+04
4.580000000000000000e+02,3.642913088675456675e+04
4.580000000000000000e+02,5.103871966838118533e+04
4.580000000000000000e+02,5.160712184368266026e+04
4.580000000000000000e+02,1.804446109069035447e+04
4.580000000000000000e+02,3.302842980060767150e+04
4.580000000000000000e+02,8.191561395584615821e+04
4.580000000000000000e+02,3.788560906366135896e+04
4.580000000000000000e+02,5.868008894092552509e+04
4.580000000000000000e+02,8.148531813408751623e+04
4.580000000000000000e+02,5.877972588268622349e+04
4.580000000000000000e+02,2.596252408312820626e+04
4.580000000000000000e+02,3.739764078202482051e+04
4.580000000000000000e+02,4.342080964433782356e+04
4.580000000000000000e+02,3.653464992483964306e+04
4.580000000000000000e+02,6.348373572426133614e+04
4.580000000000000000e+02,4.421707211318962072e+04
4.580000000000000000e+02,2.681846194358805224e+04
4.580000000000000000e+02,3.284199994310603506e+04
4.580000000000000000e+02,3.884222970116728538e+04
4.580000000000000000e+02,3.399314651891958056e+04
4.580000000000000000e+02,3.864306030693046341e+04
4.580000000000000000e+02,2.142385054044140270e+04
4.580000000000000000e+02,4.587595489369674760e+04
4.580000000000000000e+02,5.445731494602438761e+04
4.580000000000000000e+02,2.311512938214303722e+04
4.580000000000000000e+02,3.478130186468397733e+04
4.580000000000000000e+02,3.137497131036518113e+04
4.580000000000000000e+02,2.602540981535479659e+04
4.580000000000000000e+02,5.200150324278231710e+04
4.580000000000000000e+02,4.801950288583971269e+04
4.580000000000000000e+02,3.842667847551115119e+04
4.580000000000000000e+02,4.014009854599589744e+04
4.580000000000000000e+02,5.487015411547850817e+04
4.580000000000000000e+02,5.195266252293223079e+04
4.580000000000000000e+02,2.903326607800173588e+04
4.580000000000000000e+02,2.421205460654520357e+04
4.580000000000000000e+02,2.468799519857760970e+04
4.580000000000000000e+02,4.721408421071367775e+04
4.580000000000000000e+02,3.195858944043295924e+04
4.580000000000000000e+02,2.275040930858748834e+04
4.580000000000000000e+02,5.816917923570677522e+04
4.580000000000000000e+02,2.286726303523567185e+04
4.580000000000000000e+02,1.661907935882538732e+04
4.580000000000000000e+02,6.762147468702154583e+04
4.580000000000000000e+02,3.397317371928483044e+04
4.580000000000000000e+02,4.377650559559604153e+04
4.580000000000000000e+02,3.467603297648669104e+04
4.580000000000000000e+02,3.134237979576708676e+04
4.580000000000000000e+02,4.095224719078619819e+04
4.580000000000000000e+02,4.638519009246891073e+04
4.580000000000000000e+02,5.713510358449728665e+04
4.580000000000000000e+02,6.689970776243141154e+04
4.580000000000000000e+02,7.549016316945206199e+04
4.580000000000000000e+02,4.633341723086968705e+04
4.580000000000000000e+02,5.656696387659733591e+04
4.580000000000000000e+02,3.128268186579351459e+04
4.580000000000000000e+02,2.516258214602437147e+04
4.580000000000000000e+02,2.741032848756455860e+04
4.580000000000000000e+02,4.521431828421756654e+04
4.580000000000000000e+02,5.993414791915260867e+04
4.580000000000000000e+02,3.739764078202482051e+04
4.580000000000000000e+02,1.779520012906752891e+04
4.580000000000000000e+02,2.285654321446980975e+04
4.580000000000000000e+02,4.510902936728556233e+04
4.580000000000000000e+02,6.725048212317413709e+04
4.580000000000000000e+02,5.721745601462863851e+04
4.580000000000000000e+02,3.589432657721884607e+04
4.580000000000000000e+02,1.929234870228290674e+04
4.580000000000000000e+02,2.504423463726316913e+04
4.580000000000000000e+02,3.219434208200334251e+04
4.580000000000000000e+02,2.338594361169359763e+04
4.580000000000000000e+02,3.311542456254991703e+04
4.580000000000000000e+02,5.348207410018602241e+04
4.580000000000000000e+02,3.679057265558507788e+04
4.580000000000000000e+02,1.620153734281248217e+04
4.580000000000000000e+02,2.661182274681519266e+04
4.580000000000000000e+02,2.688558426899554615e+04
4.580000000000000000e+02,2.921855220304058093e+04
4.580000000000000000e+02,2.550727132467996853e+04
4.580000000000000000e+02,2.150329247027277233e+04
4.580000000000000000e+02,3.376926652126395493e+04
4.580000000000000000e+02,2.400431918912549736e+04
4.580000000000000000e+02,3.643569037507247413e+04
4.580000000000000000e+02,5.027810272547994828e+04
4.580000000000000000e+02,4.445821296052925754e+04
4.580000000000000000e+02,2.629640551402579877e+04
4.580000000000000000e+02,2.845567914698191817e+04
4.580000000000000000e+02,7.105646530031597649e+04
4.580000000000000000e+02,4.197934294808917912e+04
4.580000000000000000e+02,1.851743525807962578e+04
4.580000000000000000e+02,3.452483928965307859e+04
4.580000000000000000e+02,3.009019677843362660e+04
4.580000000000000000e+02,1.480371476420955878e+04
4.580000000000000000e+02,3.066491716483821074e+04
4.580000000000000000e+02,3.725495863720285706e+04
4.580000000000000000e+02,1.808300150520752504e+04
4.580000000000000000e+02,3.218109390123959020e+04
4.580000000000000000e+02,2.041108603040036542e+04
4.580000000000000000e+02,2.312682085579493287e+04
4.580000000000000000e+02,3.113104009001025042e+04
4.580000000000000000e+02,3.752426942727326968e+04
4.580000000000000000e+02,4.401551173773939081e+04
4.580000000000000000e+02,3.365737709383636684e+04
4.580000000000000000e+02,2.390820905851891803e+04
4.580000000000000000e+02,3.880444874924693431e+04
4.580000000000000000e+02,3.908926052221150894e+04
4.580000000000000000e+02,1.578644771223379939e+04
4.580000000000000000e+02,2.680761801802459740e+04
4.580000000000000000e+02,3.996019867721588525e+04
4.580000000000000000e+02,4.542330797507195530e+04
4.580000000000000000e+02,4.217255622656940250e+04
4.580000000000000000e+02,2.970831997704247624e+04
4.580000000000000000e+02,2.868698358622109663e+04
4.580000000000000000e+02,2.970201123085563086e+04
4.580000000000000000e+02,4.828015049103656202e+04
4.580000000000000000e+02,3.756552593380455801e+04
4.580000000000000000e+02,3.677080502056092519e+04
4.580000000000000000e+02,3.137279639481882623e+04
4.580000000000000000e+02,3.047402711394619837e+04
4.580000000000000000e+02,5.177897448313017958e+04
4.580000000000000000e+02,7.116836329003452556e+04
4.580000000000000000e+02,2.708808700419174784e+04
4.580000000000000000e+02,6.444240760344905721e+04
4.580000000000000000e+02,5.669092843713580078e+04
4.580000000000000000e+02,3.051940611851982976e+04
4.580000000000000000e+02,2.620005209882585768e+04
4.580000000000000000e+02,2.197159889339229267e+04
4.580000000000000000e+02,2.960860051525682138e+04
4.580000000000000000e+02,3.483458192755019991e+04
4.580000000000000000e+02,1.666226571152258839e+04
4.580000000000000000e+02,2.401490373921730497e+04
4.580000000000000000e+02,2.076671923397044520e+04
4.580000000000000000e+02,2.405544978546016137e+04
4.580000000000000000e+02,8.184930423316695669e+04
4.580000000000000000e+02,4.180480901293122588e+04
4.580000000000000000e+02,4.697226919462916703e+04
4.580000000000000000e+02,3.850858164575215778e+04
4.580000000000000000e+02,3.295276859475952369e+04
4.580000000000000000e+02,3.338798474583549250e+04
4.580000000000000000e+02,4.392461989982362866e+04
4.580000000000000000e+02,5.212966576106729190e+04
4.580000000000000000e+02,6.104590970755964372e+04
4.580000000000000000e+02,4.211850797537067410e+04
4.580000000000000000e+02,2.608791025371787691e+04
4.580000000000000000e+02,3.721391654380174441e+04
4.580000000000000000e+02,3.251606494488959652e+04
4.580000000000000000e+02,4.255472051036878111e+04
4.580000000000000000e+02,6.013124454057007097e+04
4.580000000000000000e+02,4.522179266668165656e+04
4.580000000000000000e+02,2.366967582230204425e+04
4.580000000000000000e+02,2.653434071937681802e+04
4.580000000000000000e+02,4.201443541481863213e+04
4.580000000000000000e+02,4.798142778627498046e+04
4.580000000000000000e+02,4.960567689309678099e+04
4.580000000000000000e+02,2.745434248684921113e+04
4.580000000000000000e+02,5.203703737983318570e+04
4.580000000000000000e+02,4.210028154992316558e+04
4.580000000000000000e+02,3.240176466667729983e+04
4.580000000000000000e+02,4.231145687923886726e+04
4.580000000000000000e+02,3.209506019875892889e+04
4.580000000000000000e+02,3.987704987785412959e+04
4.580000000000000000e+02,5.942626518874174508e+04
4.580000000000000000e+02,3.722839635148899833e+04
4.580000000000000000e+02,4.878266844564684288e+04
4.580000000000000000e+02,5.024184762084198155e+04
4.580000000000000000e+02,5.148930587125875172e+04
4.580000000000000000e+02,4.929623975061397505e+04
4.580000000000000000e+02,7.408932594322162913e+04
4.580000000000000000e+02,5.400167762661296729e+04
4.580000000000000000e+02,6.917854150986534660e+04
4.580000000000000000e+02,6.456559235210638872e+04
4.580000000000000000e+02,5.067211256867340126e+04
4.580000000000000000e+02,5.427326367278154066e+04
4.580000000000000000e+02,5.655058844053911162e+04
4.580000000000000000e+02,3.339419226191264897e+04
4.580000000000000000e+02,4.475958625637654768e+04
4.580000000000000000e+02,6.166144113496183854e+04
4.580000000000000000e+02,3.764873829148954974e+04
4.580000000000000000e+02,3.025091111789113347e+04
4.580000000000000000e+02,4.093305035247937485e+04
4.580000000000000000e+02,3.331633154444637330e+04
4.580000000000000000e+02,5.668233724100454856e+04
4.580000000000000000e+02,4.901083781856056157e+04
4.580000000000000000e+02,3.798941515621311555e+04
4.580000000000000000e+02,3.557294197344195709e+04
4.580000000000000000e+02,2.130311298566290134e+04
4.580000000000000000e+02,3.491867089437459799e+04
4.580000000000000000e+02,3.235855824360714905e+04
4.580000000000000000e+02,4.900940811752518493e+04
4.580000000000000000e+02,3.156168824671617404e+04
4.580000000000000000e+02,2.955095732186402165e+04
4.580000000000000000e+02,4.774565359399961017e+04
4.580000000000000000e+02,3.634818574085801083e+04
4.580000000000000000e+02,5.770829425890481798e+04
4.580000000000000000e+02,3.720245161864043621e+04
4.580000000000000000e+02,3.581469991802478035e+04
4.580000000000000000e+02,2.395692514150881470e+04
4.580000000000000000e+02,2.198598201527657147e+04
4.580000000000000000e+02,4.089467387800380675e+04
4.580000000000000000e+02,2.878683470275633226e+04
4.580000000000000000e+02,2.383296467839007528e+04
4.580000000000000000e+02,4.495848122696062637e+04
4.580000000000000000e+02,3.258109357529534100e+04
4.580000000000000000e+02,2.895615015332733674e+04
4.580000000000000000e+02,1.142187393839881588e+04
4.580000000000000000e+02,4.864039371296019817e+04
4.580000000000000000e+02,5.356269377436279319e+04
4.580000000000000000e+02,2.589587330656378617e+04
4.580000000000000000e+02,4.272458819818433403e+04
4.580000000000000000e+02,3.434015276575155440e+04
4.580000000000000000e+02,2.710396865905177037e+04
4.580000000000000000e+02,3.720606910923928808e+04
4.580000000000000000e+02,4.904725435649776045e+04
4.580000000000000000e+02,6.557243795916299860e+04
4.580000000000000000e+02,4.454304116898289794e+04
4.580000000000000000e+02,3.341001043614673836e+04
4.580000000000000000e+02,3.383012893473425356e+04
4.580000000000000000e+02,2.400891884943827608e+04
4.580000000000000000e+02,6.488349516657124332e+04
4.580000000000000000e+02,7.686847424117079936e+04
4.580000000000000000e+02,6.159414132495295053e+04
4.580000000000000000e+02,3.337838793108368554e+04
4.580000000000000000e+02,2.706625476324771807e+04
4.580000000000000000e+02,6.286221264565561432e+04
4.580000000000000000e+02,4.242317810502524662e+04
4.580000000000000000e+02,6.942087909100636898e+04
4.580000000000000000e+02,9.412023673808066815e+04
4.580000000000000000e+02,8.811764028990168299e+04
4.580000000000000000e+02,3.400798604479542701e+04
4.580000000000000000e+02,5.810343018626214325e+04
4.580000000000000000e+02,8.569658222711249255e+04
4.580000000000000000e+02,6.781960489535590750e+04
4.580000000000000000e+02,3.150336640225826704e+04
4.580000000000000000e+02,5.540405416014265211e+04
4.580000000000000000e+02,4.913660569552652305e+04
4.580000000000000000e+02,6.043493677071039565e+04
4.580000000000000000e+02,7.691070581977901747e+04
4.580000000000000000e+02,1.008275951036187471e+05
4.580000000000000000e+02,6.635501167656209145e+04
4.580000000000000000e+02,6.256524121202334936e+04
4.580000000000000000e+02,4.481501229688673629e+04
4.580000000000000000e+02,4.867309388265566668e+04
4.580000000000000000e+02,3.613977801631760667e+04
4.580000000000000000e+02,4.757857754759392992e+04
4.580000000000000000e+02,5.378002509100041061e+04
4.580000000000000000e+02,5.534482610601642227e+04
4.580000000000000000e+02,5.760897958428474521e+04
4.580000000000000000e+02,5.568915588852389919e+04
4.580000000000000000e+02,5.162995475329241890e+04
4.580000000000000000e+02,9.484716409668132837e+04
4.580000000000000000e+02,2.980456054536679949e+04
4.580000000000000000e+02,5.351747616129813105e+04
4.580000000000000000e+02,8.402520763169524434e+04
4.580000000000000000e+02,3.123714673353891340e+04
4.580000000000000000e+02,4.504050050580188690e+04
4.580000000000000000e+02,3.639578720022511698e+04
4.580000000000000000e+02,6.953385067186575907e+04
4.580000000000000000e+02,6.810002840720542008e+04
4.580000000000000000e+02,8.262337704170362849e+04
4.580000000000000000e+02,1.121447529392419092e+05
4.580000000000000000e+02,8.889719545706057397e+04
4.580000000000000000e+02,7.491426589924308064e+04
4.580000000000000000e+02,7.111284259025334904e+04
4.580000000000000000e+02,7.374020926356334530e+04
4.580000000000000000e+02,4.336313647260989092e+04
4.580000000000000000e+02,5.185801022844075487e+04
4.580000000000000000e+02,3.662242951830841048e+04
4.580000000000000000e+02,6.138268228560605348e+04
4.580000000000000000e+02,2.766399785761036765e+04
4.580000000000000000e+02,6.103367154336363456e+04
4.580000000000000000e+02,3.044947950995651627e+04
4.580000000000000000e+02,2.771329533365555108e+04
4.580000000000000000e+02,7.912408973211493867e+04
4.580000000000000000e+02,5.217490574261145957e+04
4.580000000000000000e+02,6.974508897386108583e+04
4.580000000000000000e+02,5.591091827840717451e+04
4.580000000000000000e+02,4.571975105025972152e+04
4.580000000000000000e+02,5.111047121373521077e+04
4.580000000000000000e+02,4.859918131910371449e+04
4.580000000000000000e+02,4.795041552313293505e+04
4.580000000000000000e+02,1.021947692312057188e+05
4.580000000000000000e+02,5.188018712313637661e+04
4.580000000000000000e+02,5.169484235831077240e+04
4.580000000000000000e+02,4.647016443415802496e+04
4.580000000000000000e+02,9.174441833776100248e+04
4.580000000000000000e+02,7.815661759766579780e+04
4.580000000000000000e+02,5.736899673077686020e+04
4.580000000000000000e+02,8.395293270315219706e+04
4.580000000000000000e+02,7.740630593155833776e+04
4.580000000000000000e+02,3.550020464860831999e+04
4.580000000000000000e+02,6.598141581215993210e+04
4.580000000000000000e+02,5.924017702335525246e+04
4.580000000000000000e+02,7.380060970492554770e+04
4.580000000000000000e+02,3.642079177109911689e+04
4.580000000000000000e+02,7.811778198605017678e+04
4.580000000000000000e+02,5.341433116067675292e+04
4.580000000000000000e+02,3.879515846005493222e+04
4.580000000000000000e+02,8.446850392422343430e+04
4.580000000000000000e+02,4.945045286710830260e+04
4.580000000000000000e+02,4.911730065007601661e+04
4.580000000000000000e+02,6.930449914158962201e+04
4.580000000000000000e+02,5.426262678498063906e+04
4.580000000000000000e+02,6.709483265566018235e+04
4.580000000000000000e+02,4.346791455440767459e+04
4.580000000000000000e+02,4.598027335661662801e+04
4.580000000000000000e+02,5.604795473589849280e+04
4.580000000000000000e+02,6.145556397243885294e+04
4.580000000000000000e+02,7.316419986617132963e+04
4.580000000000000000e+02,6.174766580112821248e+04
4.580000000000000000e+02,3.997218220731899783e+04
4.580000000000000000e+02,4.255602598731859325e+04
4.580000000000000000e+02,4.471906698405426141e+04
4.580000000000000000e+02,9.911780562374740839e+04
4.580000000000000000e+02,4.756314604863401473e+04
4.580000000000000000e+02,4.785817721144232200e+04
4.580000000000000000e+02,3.850858164575215778e+04
4.580000000000000000e+02,2.409881339726836450e+04
4.580000000000000000e+02,2.151834441009542206e+04
4.580000000000000000e+02,5.373847744399854855e+04
4.580000000000000000e+02,8.494608905544283334e+04
4.580000000000000000e+02,4.249186127861948626e+04
4.580000000000000000e+02,2.844084573273630667e+04
4.580000000000000000e+02,5.958293984244631429e+04
4.580000000000000000e+02,6.446600269299935462e+04
4.580000000000000000e+02,5.163438070862744644e+04
4.580000000000000000e+02,5.685880670991939405e+04
4.580000000000000000e+02,7.129828722493541136e+04
4.580000000000000000e+02,4.234802609186110203e+04
4.580000000000000000e+02,4.228209139899264119e+04
4.580000000000000000e+02,4.484137838141261454e+04
4.580000000000000000e+02,5.183363044240527233e+04
4.580000000000000000e+02,6.482593230671871424e+04
4.580000000000000000e+02,5.539097635308625468e+04
4.580000000000000000e+02,7.015009701026335824e+04
4.580000000000000000e+02,3.661884191132337583e+04
4.580000000000000000e+02,3.358536903817371058e+04
4.580000000000000000e+02,5.475320627767070255e+04
4.580000000000000000e+02,6.232449658201875718e+04
4.580000000000000000e+02,4.971580180717950134e+04
4.580000000000000000e+02,4.651441349982997781e+04
4.580000000000000000e+02,6.174849139358111279e+04
4.580000000000000000e+02,2.888432278508595846e+04
4.580000000000000000e+02,4.571564213061644841e+04
4.580000000000000000e+02,5.520269734377965506e+04
4.580000000000000000e+02,3.415492955523049022e+04
4.580000000000000000e+02,4.936578126191528281e+04
4.580000000000000000e+02,3.944723418501518609e+04
4.580000000000000000e+02,4.530546654301600938e+04
