# Temp, Stress Intensity
3.500000000000000000e+02,2.021357516834382113e+04
3.500000000000000000e+02,4.463781527095616184e+04
3.500000000000000000e+02,2.416251320489617501e+04
3.500000000000000000e+02,2.886238796060132245e+03
3.500000000000000000e+02,3.502316247787804605e+04
3.500000000000000000e+02,9.657466711692071840e+03
3.500000000000000000e+02,7.267164120106900555e+03
3.500000000000000000e+02,7.542537822739815965e+03
3.500000000000000000e+02,7.070873172733628053e+03
3.500000000000000000e+02,7.308999041064970697e+03
3.500000000000000000e+02,1.237055987060464940e+04
3.500000000000000000e+02,4.852196897194209669e+03
3.500000000000000000e+02,1.396499714259358370e+04
3.500000000000000000e+02,8.439507331936085393e+03
3.500000000000000000e+02,1.655206101541318276e+04
3.500000000000000000e+02,8.402609705155213305e+03
3.500000000000000000e+02,4.796598773942848311e+03
3.500000000000000000e+02,6.539085214222996001e+03
3.500000000000000000e+02,2.373863301218038941e+03
3.500000000000000000e+02,1.189654507222977372e+04
3.500000000000000000e+02,4.137111514739879567e+03
3.500000000000000000e+02,1.872214014424946799e+04
3.500000000000000000e+02,2.140273310913359455e+04
3.500000000000000000e+02,9.904009401498040461e+03
3.500000000000000000e+02,1.847400616705287030e+04
3.500000000000000000e+02,4.915906480346169701e+03
3.500000000000000000e+02,1.450498715783468833e+04
3.500000000000000000e+02,1.573934076064714100e+04
3.500000000000000000e+02,1.656479933060864278e+04
3.500000000000000000e+02,2.506351159401305631e+04
3.500000000000000000e+02,6.422756036648319423e+03
3.500000000000000000e+02,8.897104302982908848e+03
3.500000000000000000e+02,7.557104872143711873e+03
3.500000000000000000e+02,4.447058097844088479e+03
3.500000000000000000e+02,8.539081807748862047e+03
3.500000000000000000e+02,2.047267382785846348e+04
3.500000000000000000e+02,1.104367004516684210e+04
3.500000000000000000e+02,2.316612748719121737e+04
3.500000000000000000e+02,9.595679633694868244e+03
3.500000000000000000e+02,1.244400859810072325e+04
3.500000000000000000e+02,7.982328516523918552e+03
3.500000000000000000e+02,7.967450404461656035e+03
3.500000000000000000e+02,1.146439646281082605e+04
3.500000000000000000e+02,3.224535411035551078e+04
3.500000000000000000e+02,5.588038778218858170e+03
3.500000000000000000e+02,9.955700044372108096e+03
3.500000000000000000e+02,1.236777714411724264e+04
3.500000000000000000e+02,1.206897850408497470e+04
3.500000000000000000e+02,2.437064717704883151e+04
3.500000000000000000e+02,1.684206412221032224e+04
3.500000000000000000e+02,3.162050322518130997e+03
3.500000000000000000e+02,6.574270417740202902e+03
3.500000000000000000e+02,1.264324718565501826e+04
3.500000000000000000e+02,1.974478012510537883e+04
3.500000000000000000e+02,1.806030889650596146e+04
3.500000000000000000e+02,1.767683954204442853e+04
3.500000000000000000e+02,1.773338957821233635e+04
3.500000000000000000e+02,1.303052828964117361e+04
3.500000000000000000e+02,3.422078511400228763e+03
3.500000000000000000e+02,1.263541149024042898e+04
3.500000000000000000e+02,4.622205041155926665e+03
3.500000000000000000e+02,5.724723120427393951e+03
3.500000000000000000e+02,1.163665551979920747e+04
3.500000000000000000e+02,1.989465594350714309e+04
3.500000000000000000e+02,7.698878232772063711e+03
3.500000000000000000e+02,3.259440233422406891e+03
3.500000000000000000e+02,5.729982541357894661e+03
3.500000000000000000e+02,1.010201763499341541e+04
3.500000000000000000e+02,1.534005509959220217e+04
3.500000000000000000e+02,1.903567051074023766e+04
3.500000000000000000e+02,5.470548599494852169e+03
3.500000000000000000e+02,2.979660814403707627e+04
3.500000000000000000e+02,1.304433854865587637e+04
3.500000000000000000e+02,6.779231411477977417e+03
3.500000000000000000e+02,4.384809179941998082e+03
3.500000000000000000e+02,1.529104770746070062e+04
3.500000000000000000e+02,1.112990857031286941e+04
3.500000000000000000e+02,2.804740698790166425e+04
