# Temp, Stress Intensity
3.000000000000000000e+02,2.084343543498584040e+03
3.000000000000000000e+02,2.084435815187930530e+03
3.000000000000000000e+02,2.084528094310073357e+03
3.000000000000000000e+02,2.084620380865522293e+03
3.000000000000000000e+02,2.084712674854774377e+03
3.000000000000000000e+02,2.084804976278341201e+03
3.000000000000000000e+02,2.084897285136728897e+03
3.000000000000000000e+02,2.084989601430447692e+03
3.000000000000000000e+02,2.085081925159994171e+03
3.000000000000000000e+02,2.085174256325880378e+03
3.000000000000000000e+02,2.085266594928613358e+03
3.000000000000000000e+02,2.085358940968695606e+03
3.000000000000000000e+02,2.085451294446631891e+03
3.000000000000000000e+02,2.085543655362931077e+03
3.000000000000000000e+02,2.085636023718100660e+03
3.000000000000000000e+02,2.085728399512647229e+03
3.000000000000000000e+02,2.085820782747074645e+03
3.000000000000000000e+02,2.085913173421890860e+03
3.000000000000000000e+02,2.086005571537600190e+03
3.000000000000000000e+02,2.086097977094712405e+03
3.000000000000000000e+02,2.086190390093730002e+03
3.000000000000000000e+02,2.086282810535159115e+03
3.000000000000000000e+02,2.086375238419508150e+03
3.000000000000000000e+02,2.086467673747284607e+03
3.000000000000000000e+02,2.086560116518995983e+03
3.000000000000000000e+02,2.086652566735146138e+03
3.000000000000000000e+02,2.086745024396241661e+03
3.000000000000000000e+02,2.086837489502790959e+03
3.000000000000000000e+02,2.086929962055297437e+03
3.000000000000000000e+02,2.087022442054274052e+03
3.000000000000000000e+02,2.087114929500216022e+03
3.000000000000000000e+02,2.087207424393644033e+03
3.000000000000000000e+02,2.087299926735054669e+03
3.000000000000000000e+02,2.087392436524960885e+03
3.000000000000000000e+02,2.087484953763865178e+03
3.000000000000000000e+02,2.087577478452276409e+03
3.000000000000000000e+02,2.087670010590700713e+03
3.000000000000000000e+02,2.087762550179646951e+03
3.000000000000000000e+02,2.087855097219618528e+03
3.000000000000000000e+02,2.087947651711122035e+03
3.000000000000000000e+02,2.088040213654668605e+03
3.000000000000000000e+02,2.088132783050764829e+03
3.000000000000000000e+02,2.088225359899915475e+03
3.000000000000000000e+02,2.088317944202631224e+03
3.000000000000000000e+02,2.088410535959415029e+03
3.000000000000000000e+02,2.088503135170772566e+03
3.000000000000000000e+02,2.088595741837216337e+03
3.000000000000000000e+02,2.088688355959247019e+03
3.000000000000000000e+02,2.088780977537379840e+03
3.000000000000000000e+02,2.088873606572118661e+03
3.000000000000000000e+02,2.088966243063970524e+03
3.000000000000000000e+02,2.089058887013440199e+03
3.000000000000000000e+02,2.089151538421038822e+03
3.000000000000000000e+02,2.089244197287271618e+03
3.000000000000000000e+02,2.089336863612647903e+03
3.000000000000000000e+02,2.089429537397672448e+03
3.000000000000000000e+02,2.089522218642853659e+03
3.000000000000000000e+02,2.089614907348696761e+03
3.000000000000000000e+02,2.089707603515715618e+03
3.000000000000000000e+02,2.089800307144415001e+03
3.000000000000000000e+02,2.089893018235300133e+03
3.000000000000000000e+02,2.089985736788882605e+03
3.000000000000000000e+02,2.090078462805665822e+03
3.000000000000000000e+02,2.090171196286160466e+03
3.000000000000000000e+02,2.090263937230867214e+03
3.000000000000000000e+02,2.090356685640303567e+03
3.000000000000000000e+02,2.090449441514973387e+03
3.000000000000000000e+02,2.090542204855385080e+03
3.000000000000000000e+02,2.090634975662046145e+03
3.000000000000000000e+02,2.090727753935464079e+03
3.000000000000000000e+02,2.090820539676148201e+03
3.000000000000000000e+02,2.090913332884602369e+03
3.000000000000000000e+02,2.091006133561339539e+03
3.000000000000000000e+02,2.091098941706864025e+03
3.000000000000000000e+02,2.091191757321681052e+03
3.000000000000000000e+02,2.091284580406308123e+03
3.000000000000000000e+02,2.091377410961246824e+03
3.000000000000000000e+02,2.091470248987006016e+03
3.000000000000000000e+02,2.091563094484095018e+03
3.000000000000000000e+02,2.091655947453020872e+03
3.000000000000000000e+02,2.091748807894292440e+03
3.000000000000000000e+02,2.091841675808413129e+03
3.000000000000000000e+02,2.091934551195899530e+03
3.000000000000000000e+02,2.092027434057256414e+03
3.000000000000000000e+02,2.092120324392992188e+03
3.000000000000000000e+02,2.092213222203614805e+03
3.000000000000000000e+02,2.092306127489630398e+03
3.000000000000000000e+02,2.092399040251552833e+03
3.000000000000000000e+02,2.092491960489884605e+03
3.000000000000000000e+02,2.092584888205137304e+03
3.000000000000000000e+02,2.092677823397819793e+03
3.000000000000000000e+02,2.092770766068433204e+03
3.000000000000000000e+02,2.092863716217499586e+03
3.000000000000000000e+02,2.092956673845518253e+03
3.000000000000000000e+02,2.093049638953002614e+03
3.000000000000000000e+02,2.093142611540454254e+03
3.000000000000000000e+02,2.093235591608391132e+03
3.000000000000000000e+02,2.093328579157312106e+03
3.000000000000000000e+02,2.093421574187730585e+03
3.000000000000000000e+02,2.093514576700159523e+03
3.000000000000000000e+02,2.093607586695103691e+03
3.000000000000000000e+02,2.093700604173070587e+03
3.000000000000000000e+02,2.093793629134574076e+03
3.000000000000000000e+02,2.093886661580115288e+03
3.000000000000000000e+02,2.093979701510209452e+03
3.000000000000000000e+02,2.094072748925361793e+03
3.000000000000000000e+02,2.094165803826087540e+03
3.000000000000000000e+02,2.094258866212883731e+03
3.000000000000000000e+02,2.094351936086269234e+03
3.000000000000000000e+02,2.094445013446750636e+03
3.000000000000000000e+02,2.094538098294834981e+03
3.000000000000000000e+02,2.094631190631039317e+03
3.000000000000000000e+02,2.094724290455864320e+03
3.000000000000000000e+02,2.094817397769820218e+03
3.000000000000000000e+02,2.094910512573418600e+03
3.000000000000000000e+02,2.095003634867163782e+03
3.000000000000000000e+02,2.095096764651573267e+03
3.000000000000000000e+02,2.095189901927153187e+03
