# Temp, Stress Intensity
3.000000000000000000e+02,6.775747924343076193e+03
3.000000000000000000e+02,9.403248528260544845e+03
3.000000000000000000e+02,5.425672684125065643e+03
3.000000000000000000e+02,6.103666789380265072e+03
3.000000000000000000e+02,1.031144421129653529e+04
3.000000000000000000e+02,6.633307240312663453e+03
3.000000000000000000e+02,7.120344502029915020e+03
3.000000000000000000e+02,7.576400915380083461e+03
3.000000000000000000e+02,6.522079149513028824e+03
3.000000000000000000e+02,2.015602335427920116e+04
3.000000000000000000e+02,1.957343556923810320e+04
3.000000000000000000e+02,1.075237332385113223e+04
3.000000000000000000e+02,5.398004400514907502e+03
3.000000000000000000e+02,8.450016816223398564e+03
3.000000000000000000e+02,1.670533315805038728e+04
3.000000000000000000e+02,4.764962167449266417e+03
3.000000000000000000e+02,8.686063165763323923e+03
3.000000000000000000e+02,4.472946199605780748e+03
3.000000000000000000e+02,7.344835077244871172e+03
3.000000000000000000e+02,1.173069456453836938e+04
3.000000000000000000e+02,8.009307745478407014e+03
3.000000000000000000e+02,5.109359215291328837e+03
3.000000000000000000e+02,7.066557308780926178e+03
3.000000000000000000e+02,2.986101859155583043e+03
3.000000000000000000e+02,6.391574142019630017e+03
3.000000000000000000e+02,5.462545359860935605e+03
3.000000000000000000e+02,8.833595350029627298e+03
3.000000000000000000e+02,9.295497721691328479e+03
3.000000000000000000e+02,5.220036982862643526e+03
3.000000000000000000e+02,5.570398018467892143e+03
3.000000000000000000e+02,4.874520579871782502e+03
3.000000000000000000e+02,3.393574150144202122e+03
3.000000000000000000e+02,4.574115346978124762e+03
3.000000000000000000e+02,2.584402893275669157e+03
3.000000000000000000e+02,1.286818344998439534e+04
3.000000000000000000e+02,2.578544721335380018e+03
3.000000000000000000e+02,1.357856754176935283e+04
3.000000000000000000e+02,1.336165741157618140e+04
3.000000000000000000e+02,1.236784644978332290e+04
3.000000000000000000e+02,5.195439703885368544e+03
3.000000000000000000e+02,1.454497036937843859e+03
3.000000000000000000e+02,3.678460703012662634e+03
3.000000000000000000e+02,7.880578829766223862e+03
3.000000000000000000e+02,1.010907591449155188e+04
3.000000000000000000e+02,1.314301401033444927e+04
3.000000000000000000e+02,2.053781804891774755e+03
3.000000000000000000e+02,7.735486674091778696e+03
3.000000000000000000e+02,6.614517975147468860e+03
3.000000000000000000e+02,3.304217257482328932e+03
3.000000000000000000e+02,5.673754718329939351e+03
3.000000000000000000e+02,3.313388325837496268e+03
3.000000000000000000e+02,1.995506186309494524e+03
3.000000000000000000e+02,3.016048040225149634e+03
3.000000000000000000e+02,4.024963767571672633e+03
3.000000000000000000e+02,1.851835615190139833e+03
3.000000000000000000e+02,2.784646624975760460e+03
3.000000000000000000e+02,2.277489906994606372e+03
3.000000000000000000e+02,2.494380732226328746e+03
3.000000000000000000e+02,1.779991262886708682e+03
3.000000000000000000e+02,2.012254268955885209e+03
3.000000000000000000e+02,3.788253715543484304e+03
3.000000000000000000e+02,3.709553835678018004e+03
3.000000000000000000e+02,4.491781297508072385e+03
3.000000000000000000e+02,2.641869458555924666e+03
3.000000000000000000e+02,1.193466223217968763e+04
3.000000000000000000e+02,1.669119501957741886e+04
3.000000000000000000e+02,5.804927876318040035e+03
3.000000000000000000e+02,1.469957733345951419e+04
3.000000000000000000e+02,1.157244654352517500e+04
3.000000000000000000e+02,7.042129458567101210e+03
3.000000000000000000e+02,7.348788838878923343e+03
3.000000000000000000e+02,5.239649841926154295e+03
3.000000000000000000e+02,8.554632721111063802e+03
3.000000000000000000e+02,2.876837337597163241e+03
3.000000000000000000e+02,3.784136094307561507e+03
3.000000000000000000e+02,8.561583867961191572e+03
