# Temp, Stress Intensity
3.000000000000000000e+02,8.231778041728534845e+02
3.000000000000000000e+02,1.649079648010133042e+03
3.000000000000000000e+02,6.875694572014239156e+02
3.000000000000000000e+02,1.207253767978054157e+03
3.000000000000000000e+02,8.130130986425571109e+02
3.000000000000000000e+02,7.625277937282536413e+02
3.000000000000000000e+02,7.315051475657465971e+02
3.000000000000000000e+02,1.541919562995327396e+03
3.000000000000000000e+02,8.095050131662869717e+02
3.000000000000000000e+02,9.713525426945160461e+02
3.000000000000000000e+02,7.282687833875610295e+02
3.000000000000000000e+02,1.453813175911708095e+04
3.000000000000000000e+02,1.245547674360162318e+03
3.000000000000000000e+02,8.091241759431137552e+02
3.000000000000000000e+02,6.708837340886171887e+02
3.000000000000000000e+02,6.030645241058969077e+02
3.000000000000000000e+02,7.269645127073061985e+02
3.000000000000000000e+02,7.141990786799534590e+02
3.000000000000000000e+02,7.538714212072326291e+02
3.000000000000000000e+02,1.657670482448405892e+03
3.000000000000000000e+02,7.278978350558667216e+02
3.000000000000000000e+02,1.103989037484183427e+03
3.000000000000000000e+02,1.577403807799452579e+03
3.000000000000000000e+02,1.409561224940862758e+03
3.000000000000000000e+02,1.718614325129979761e+03
3.000000000000000000e+02,7.282555073939466865e+02
3.000000000000000000e+02,7.283099956147493685e+02
3.000000000000000000e+02,7.237211639688288187e+02
3.000000000000000000e+02,7.786093514719184441e+02
3.000000000000000000e+02,6.989900926160003110e+02
3.000000000000000000e+02,7.310028009492465344e+02
3.000000000000000000e+02,8.601780493226129920e+02
3.000000000000000000e+02,8.263806147446738350e+02
3.000000000000000000e+02,1.478340078155530364e+03
3.000000000000000000e+02,9.506745869211989657e+02
3.000000000000000000e+02,8.829895114383162991e+02
3.000000000000000000e+02,1.514563658731582109e+03
3.000000000000000000e+02,9.285054899170240787e+02
3.000000000000000000e+02,9.514382265751436307e+02
3.000000000000000000e+02,1.506017944035400660e+03
3.000000000000000000e+02,6.476965903468473016e+02
3.000000000000000000e+02,5.695507364033718432e+02
3.000000000000000000e+02,7.287942632626626391e+02
3.000000000000000000e+02,7.282225267421291619e+02
