# Temp, Stress Intensity
5.000000000000000000e+02,7.219570506508252583e+04
5.000000000000000000e+02,9.738815193724051642e+04
5.000000000000000000e+02,9.289644520997769723e+04
5.000000000000000000e+02,5.494742703432042617e+04
5.000000000000000000e+02,8.562478273677721154e+04
5.000000000000000000e+02,7.566054422825379879e+04
5.000000000000000000e+02,8.833251028266394860e+04
5.000000000000000000e+02,6.081594539220918523e+04
5.000000000000000000e+02,8.632541867588745663e+04
5.000000000000000000e+02,8.695017772841140686e+04
5.000000000000000000e+02,8.642564580190395645e+04
5.000000000000000000e+02,5.851847409858542233e+04
5.000000000000000000e+02,1.020244690851466730e+05
5.000000000000000000e+02,7.305237507827489753e+04
5.000000000000000000e+02,8.907654697377771663e+04
5.000000000000000000e+02,7.524146860745866434e+04
5.000000000000000000e+02,3.935814345468610554e+04
5.000000000000000000e+02,4.211204028623197519e+04
5.000000000000000000e+02,6.652496383736151620e+04
5.000000000000000000e+02,7.186785521975062147e+04
5.000000000000000000e+02,5.058778008462436992e+04
5.000000000000000000e+02,5.011907157372961956e+04
5.000000000000000000e+02,9.818797125905012945e+04
5.000000000000000000e+02,1.175831519375141943e+05
5.000000000000000000e+02,6.190144583000485000e+04
5.000000000000000000e+02,5.773306478683638852e+04
5.000000000000000000e+02,6.977972117156567401e+04
5.000000000000000000e+02,5.953158146222116193e+04
5.000000000000000000e+02,8.923534043621477031e+04
5.000000000000000000e+02,6.810804278955834161e+04
5.000000000000000000e+02,8.427003702963843534e+04
5.000000000000000000e+02,4.347060653809981886e+04
5.000000000000000000e+02,9.194872227420962008e+04
5.000000000000000000e+02,7.436551005557939061e+04
5.000000000000000000e+02,6.960660138713868218e+04
5.000000000000000000e+02,7.474637038654652133e+04
5.000000000000000000e+02,9.422289425502112135e+04
5.000000000000000000e+02,4.883930279019221052e+04
5.000000000000000000e+02,9.162489700592440204e+04
5.000000000000000000e+02,8.981290393999047228e+04
5.000000000000000000e+02,8.282732441430751351e+04
5.000000000000000000e+02,8.117677167631838529e+04
5.000000000000000000e+02,7.224402684703546402e+04
5.000000000000000000e+02,7.580473531233759422e+04
5.000000000000000000e+02,6.541810277700913866e+04
5.000000000000000000e+02,9.217871313129733608e+04
5.000000000000000000e+02,9.746444788508185593e+04
5.000000000000000000e+02,9.026497403457002656e+04
5.000000000000000000e+02,9.251384220987340086e+04
5.000000000000000000e+02,7.026993790617931518e+04
5.000000000000000000e+02,6.470846687287133682e+04
5.000000000000000000e+02,7.015585528535522462e+04
5.000000000000000000e+02,8.312105308861607045e+04
5.000000000000000000e+02,5.852608146386909357e+04
5.000000000000000000e+02,6.614013763097401534e+04
5.000000000000000000e+02,8.148813929103700502e+04
5.000000000000000000e+02,5.765834544998499769e+04
5.000000000000000000e+02,4.796464317933285201e+04
5.000000000000000000e+02,3.774453523118517478e+04
5.000000000000000000e+02,9.514685700597205141e+04
5.000000000000000000e+02,9.421613273821868643e+04
5.000000000000000000e+02,6.508178197008315328e+04
5.000000000000000000e+02,1.180287790129045316e+05
5.000000000000000000e+02,8.384569819813250797e+04
5.000000000000000000e+02,8.450980004920740612e+04
5.000000000000000000e+02,9.604231601756608870e+04
5.000000000000000000e+02,7.741517577902274206e+04
5.000000000000000000e+02,1.030237762106614100e+05
5.000000000000000000e+02,9.667642051326305955e+04
5.000000000000000000e+02,6.898604181243336643e+04
5.000000000000000000e+02,7.647393653879343765e+04
5.000000000000000000e+02,8.287107121494988678e+04
5.000000000000000000e+02,7.181932149861603102e+04
5.000000000000000000e+02,5.231913620892645849e+04
5.000000000000000000e+02,7.980694613295713498e+04
5.000000000000000000e+02,5.959077134160939750e+04
5.000000000000000000e+02,7.024922978061466711e+04
5.000000000000000000e+02,8.687431799835916900e+04
5.000000000000000000e+02,1.152670001676847896e+05
5.000000000000000000e+02,7.492322454808073235e+04
5.000000000000000000e+02,8.106801710718149843e+04
5.000000000000000000e+02,5.717364019861363340e+04
5.000000000000000000e+02,3.051963390012286982e+04
5.000000000000000000e+02,1.225706190311649843e+05
5.000000000000000000e+02,9.723426172659738222e+04
5.000000000000000000e+02,7.997772657645912841e+04
5.000000000000000000e+02,8.761166373705482692e+04
5.000000000000000000e+02,1.005451415943493339e+05
5.000000000000000000e+02,6.918883841357644997e+04
5.000000000000000000e+02,3.462792164995545318e+04
5.000000000000000000e+02,9.107949252165052167e+04
5.000000000000000000e+02,1.446067086274394533e+05
5.000000000000000000e+02,4.403464617584323423e+04
5.000000000000000000e+02,5.037088371418866882e+04
5.000000000000000000e+02,1.155368657469969767e+05
5.000000000000000000e+02,9.358079721824322769e+04
5.000000000000000000e+02,6.455978777826945588e+04
5.000000000000000000e+02,1.003244227985117323e+05
5.000000000000000000e+02,7.529315362558067136e+04
5.000000000000000000e+02,7.926899619842057291e+04
5.000000000000000000e+02,5.128622700304599130e+04
5.000000000000000000e+02,7.868056353969471820e+04
5.000000000000000000e+02,5.606755005273393181e+04
5.000000000000000000e+02,4.485726410562621459e+04
5.000000000000000000e+02,9.973941394804684387e+04
5.000000000000000000e+02,4.820728789219411556e+04
5.000000000000000000e+02,8.946607206700294046e+04
5.000000000000000000e+02,1.068293226042950846e+05
5.000000000000000000e+02,4.373663798719240731e+04
5.000000000000000000e+02,7.442538286230144149e+04
5.000000000000000000e+02,9.889737165561725851e+04
5.000000000000000000e+02,7.090831484784730128e+04
5.000000000000000000e+02,6.881973242378653958e+04
5.000000000000000000e+02,5.532665519624985609e+04
5.000000000000000000e+02,8.840713833824261383e+04
5.000000000000000000e+02,6.893190889948912081e+04
5.000000000000000000e+02,9.505389262609250727e+04
5.000000000000000000e+02,4.916981719901272299e+04
5.000000000000000000e+02,6.753778947399508615e+04
5.000000000000000000e+02,5.800551127735848422e+04
5.000000000000000000e+02,6.508820584719890758e+04
5.000000000000000000e+02,5.482747496714153385e+04
5.000000000000000000e+02,4.466881952751057543e+04
5.000000000000000000e+02,7.236154645438345324e+04
5.000000000000000000e+02,7.698950265320387552e+04
5.000000000000000000e+02,6.921478145847484120e+04
5.000000000000000000e+02,9.199330223395825305e+04
5.000000000000000000e+02,6.077144087526959629e+04
5.000000000000000000e+02,6.810658157675943221e+04
5.000000000000000000e+02,6.406078258535195346e+04
5.000000000000000000e+02,9.114484245429880684e+04
5.000000000000000000e+02,8.111022190776329080e+04
5.000000000000000000e+02,7.069109740221632819e+04
5.000000000000000000e+02,7.612119799576027435e+04
5.000000000000000000e+02,8.103423312822263688e+04
5.000000000000000000e+02,4.667700768907729798e+04
5.000000000000000000e+02,8.136980764084242401e+04
5.000000000000000000e+02,1.261192121743023745e+05
5.000000000000000000e+02,6.831706552454167104e+04
5.000000000000000000e+02,1.014833942928163015e+05
5.000000000000000000e+02,7.365046173507069761e+04
5.000000000000000000e+02,1.058711515005191904e+05
5.000000000000000000e+02,4.134038100547255453e+04
5.000000000000000000e+02,4.129599112174727634e+04
5.000000000000000000e+02,1.019064150376674952e+05
5.000000000000000000e+02,1.012916807747214771e+05
5.000000000000000000e+02,7.750435393637743255e+04
5.000000000000000000e+02,9.410730379219884344e+04
5.000000000000000000e+02,4.926662256731776142e+04
5.000000000000000000e+02,7.800636847288827994e+04
5.000000000000000000e+02,7.021772581871759030e+04
5.000000000000000000e+02,5.888909982526193926e+04
5.000000000000000000e+02,8.325679075465137430e+04
5.000000000000000000e+02,6.037893276260876883e+04
5.000000000000000000e+02,8.318294146883433859e+04
5.000000000000000000e+02,8.492498360487779428e+04
5.000000000000000000e+02,9.039046558654442197e+04
5.000000000000000000e+02,9.093505381755184499e+04
5.000000000000000000e+02,8.326765953018507571e+04
5.000000000000000000e+02,5.553947869923509279e+04
5.000000000000000000e+02,7.553751467933476670e+04
5.000000000000000000e+02,6.053919453801777127e+04
5.000000000000000000e+02,9.693534286707454885e+04
5.000000000000000000e+02,8.332774063256605587e+04
5.000000000000000000e+02,3.638335040505539655e+04
5.000000000000000000e+02,8.546951613226247719e+04
5.000000000000000000e+02,8.479731243944285961e+04
5.000000000000000000e+02,6.226177003320748918e+04
5.000000000000000000e+02,3.268676528937901094e+04
5.000000000000000000e+02,6.263583543851083232e+04
5.000000000000000000e+02,6.560897617773289676e+04
5.000000000000000000e+02,9.932934693760261871e+04
5.000000000000000000e+02,1.254332604465880286e+05
5.000000000000000000e+02,4.831213082140219194e+04
5.000000000000000000e+02,6.934839261660119519e+04
5.000000000000000000e+02,6.935373450630741718e+04
5.000000000000000000e+02,7.565122343623578490e+04
5.000000000000000000e+02,6.781590622063867340e+04
5.000000000000000000e+02,5.584945743292476982e+04
5.000000000000000000e+02,7.011920702698934474e+04
5.000000000000000000e+02,6.240765645792226132e+04
5.000000000000000000e+02,8.396684723549248884e+04
5.000000000000000000e+02,3.750572865689572063e+04
5.000000000000000000e+02,7.638809032273352204e+04
5.000000000000000000e+02,1.168176607645032636e+05
5.000000000000000000e+02,8.314535508812620537e+04
5.000000000000000000e+02,3.908497086278871575e+04
5.000000000000000000e+02,1.025193416708983132e+05
5.000000000000000000e+02,4.534173060917498515e+04
5.000000000000000000e+02,1.200685321189889655e+05
5.000000000000000000e+02,1.334318203870940488e+05
5.000000000000000000e+02,9.172284767837524123e+04
5.000000000000000000e+02,6.373686419670496980e+04
5.000000000000000000e+02,4.098366130153198174e+04
5.000000000000000000e+02,5.018236202018983749e+04
5.000000000000000000e+02,6.118905628207921109e+04
5.000000000000000000e+02,9.848541677412965510e+04
5.000000000000000000e+02,5.740260365878180164e+04
5.000000000000000000e+02,6.866648832039396802e+04
5.000000000000000000e+02,4.015463870275131922e+04
5.000000000000000000e+02,6.675153138439280156e+04
5.000000000000000000e+02,6.887572732191665273e+04
5.000000000000000000e+02,7.458428350190310448e+04
5.000000000000000000e+02,4.723385817816506460e+04
5.000000000000000000e+02,1.153868229137554881e+05
5.000000000000000000e+02,9.729091550360061228e+04
5.000000000000000000e+02,9.627356649780296721e+04
5.000000000000000000e+02,6.150762795699574781e+04
5.000000000000000000e+02,4.890290268752832344e+04
5.000000000000000000e+02,9.155101139323497773e+04
5.000000000000000000e+02,7.113574537004185549e+04
5.000000000000000000e+02,8.483544533961379784e+04
5.000000000000000000e+02,8.293931534045812441e+04
5.000000000000000000e+02,7.276503769378886500e+04
5.000000000000000000e+02,6.340139060721122223e+04
5.000000000000000000e+02,5.806108613515181059e+04
5.000000000000000000e+02,1.026781548957544583e+05
5.000000000000000000e+02,7.162929735918779625e+04
5.000000000000000000e+02,3.399318501805403503e+04
5.000000000000000000e+02,1.230061324158303323e+05
5.000000000000000000e+02,9.808458619924211234e+04
5.000000000000000000e+02,6.790496336235672061e+04
5.000000000000000000e+02,7.263564798014743428e+04
5.000000000000000000e+02,8.055170323822398495e+04
5.000000000000000000e+02,4.971348243275996356e+04
5.000000000000000000e+02,7.770115512737535755e+04
5.000000000000000000e+02,5.840586351025385375e+04
5.000000000000000000e+02,6.607331321185873821e+04
5.000000000000000000e+02,1.312634719182426052e+05
5.000000000000000000e+02,8.118221769034047611e+04
5.000000000000000000e+02,6.660739333770656958e+04
5.000000000000000000e+02,5.965163236200868414e+04
5.000000000000000000e+02,6.346312158382667258e+04
5.000000000000000000e+02,4.122437518872934015e+04
5.000000000000000000e+02,4.601846256125147193e+04
5.000000000000000000e+02,8.062988872495388205e+04
5.000000000000000000e+02,1.069055644937866455e+05
5.000000000000000000e+02,7.673190328025443887e+04
5.000000000000000000e+02,6.578089521178476571e+04
