# Temp, Stress Intensity
3.000000000000000000e+02,5.964641675867496815e+03
3.000000000000000000e+02,5.965065639258584270e+03
3.000000000000000000e+02,5.965489644239966765e+03
3.000000000000000000e+02,5.965913690815036716e+03
3.000000000000000000e+02,5.966337778987241109e+03
3.000000000000000000e+02,5.966761908759986909e+03
3.000000000000000000e+02,5.967186080136709279e+03
3.000000000000000000e+02,5.967610293120825190e+03
3.000000000000000000e+02,5.968034547715754343e+03
3.000000000000000000e+02,5.968458843924913708e+03
3.000000000000000000e+02,5.968883181751735719e+03
3.000000000000000000e+02,5.969307561199640077e+03
3.000000000000000000e+02,5.969731982272052846e+03
3.000000000000000000e+02,5.970156444972381905e+03
3.000000000000000000e+02,5.970580949304068781e+03
3.000000000000000000e+02,5.971005495270540450e+03
3.000000000000000000e+02,5.971430082875213884e+03
3.000000000000000000e+02,5.971854712121497869e+03
3.000000000000000000e+02,5.972279383012843937e+03
3.000000000000000000e+02,5.972704095552660874e+03
3.000000000000000000e+02,5.973128849744373838e+03
3.000000000000000000e+02,5.973553645591417990e+03
3.000000000000000000e+02,5.973978483097200296e+03
3.000000000000000000e+02,5.974403362265170472e+03
3.000000000000000000e+02,5.974828283098742759e+03
3.000000000000000000e+02,5.975253245601338676e+03
3.000000000000000000e+02,5.975678249776405210e+03
3.000000000000000000e+02,5.976103295627337502e+03
3.000000000000000000e+02,5.976528383157591634e+03
3.000000000000000000e+02,5.976953512370574572e+03
3.000000000000000000e+02,5.977378683269719659e+03
3.000000000000000000e+02,5.977803895858466603e+03
3.000000000000000000e+02,5.978229150140236925e+03
3.000000000000000000e+02,5.978654446118453052e+03
3.000000000000000000e+02,5.979079783796546508e+03
3.000000000000000000e+02,5.979505163177950635e+03
3.000000000000000000e+02,5.979930584266084225e+03
3.000000000000000000e+02,5.980356047064394261e+03
3.000000000000000000e+02,5.980781551576293168e+03
3.000000000000000000e+02,5.981207097805203375e+03
3.000000000000000000e+02,5.981632685754580962e+03
3.000000000000000000e+02,5.982058315427851085e+03
3.000000000000000000e+02,5.982483986828433444e+03
3.000000000000000000e+02,5.982909699959762293e+03
3.000000000000000000e+02,5.983335454825273700e+03
3.000000000000000000e+02,5.983761251428386458e+03
3.000000000000000000e+02,5.984187089772544823e+03
3.000000000000000000e+02,5.984612969861162128e+03
3.000000000000000000e+02,5.985038891697702638e+03
3.000000000000000000e+02,5.985464855285579688e+03
3.000000000000000000e+02,5.985890860628219343e+03
3.000000000000000000e+02,5.986316907729067680e+03
3.000000000000000000e+02,5.986742996591549854e+03
3.000000000000000000e+02,5.987169127219106485e+03
3.000000000000000000e+02,5.987595299615166368e+03
3.000000000000000000e+02,5.988021513783157388e+03
3.000000000000000000e+02,5.988447769726519255e+03
3.000000000000000000e+02,5.988874067448683491e+03
3.000000000000000000e+02,5.989300406953094353e+03
3.000000000000000000e+02,5.989726788243175179e+03
3.000000000000000000e+02,5.990153211322372044e+03
3.000000000000000000e+02,5.990579676194111926e+03
3.000000000000000000e+02,5.991006182861830894e+03
3.000000000000000000e+02,5.991432731328965929e+03
3.000000000000000000e+02,5.991859321598944916e+03
3.000000000000000000e+02,5.992285953675225755e+03
3.000000000000000000e+02,5.992712627561229965e+03
3.000000000000000000e+02,5.993139343260398164e+03
3.000000000000000000e+02,5.993566100776164603e+03
3.000000000000000000e+02,5.993992900111964445e+03
3.000000000000000000e+02,5.994419741271240127e+03
3.000000000000000000e+02,5.994846624257431358e+03
3.000000000000000000e+02,5.995273549073969662e+03
3.000000000000000000e+02,5.995700515724292927e+03
3.000000000000000000e+02,5.996127524211839955e+03
3.000000000000000000e+02,5.996554574540062276e+03
3.000000000000000000e+02,5.996981666712383230e+03
3.000000000000000000e+02,5.997408800732251621e+03
3.000000000000000000e+02,5.997835976603102608e+03
3.000000000000000000e+02,5.998263194328384088e+03
3.000000000000000000e+02,5.998690453911523036e+03
3.000000000000000000e+02,5.999117755355953705e+03
3.000000000000000000e+02,5.999545098665145815e+03
3.000000000000000000e+02,5.999972483842511792e+03
3.000000000000000000e+02,6.000399910891513173e+03
3.000000000000000000e+02,6.000827379815584209e+03
3.000000000000000000e+02,6.001254890618154604e+03
3.000000000000000000e+02,6.001682443302681349e+03
3.000000000000000000e+02,6.002110037872595967e+03
3.000000000000000000e+02,6.002537674331349990e+03
3.000000000000000000e+02,6.002965352682377670e+03
3.000000000000000000e+02,6.003393072929115078e+03
3.000000000000000000e+02,6.003820835075039213e+03
3.000000000000000000e+02,6.004248639123551584e+03
3.000000000000000000e+02,6.004676485078123733e+03
3.000000000000000000e+02,6.005104372942186274e+03
3.000000000000000000e+02,6.005532302719192558e+03
3.000000000000000000e+02,6.005960274412568651e+03
3.000000000000000000e+02,6.006388288025766997e+03
3.000000000000000000e+02,6.006816343562253678e+03
3.000000000000000000e+02,6.007244441025452034e+03
3.000000000000000000e+02,6.007672580418806319e+03
3.000000000000000000e+02,6.008100761745772616e+03
3.000000000000000000e+02,6.008528985009793359e+03
3.000000000000000000e+02,6.008957250214309170e+03
3.000000000000000000e+02,6.009385557362767031e+03
3.000000000000000000e+02,6.009813906458624842e+03
3.000000000000000000e+02,6.010242297505304123e+03
3.000000000000000000e+02,6.010670730506275504e+03
3.000000000000000000e+02,6.011099205464977786e+03
3.000000000000000000e+02,6.011527722384876142e+03
3.000000000000000000e+02,6.011956281269385727e+03
3.000000000000000000e+02,6.012384882121975352e+03
3.000000000000000000e+02,6.012813524946090183e+03
3.000000000000000000e+02,6.013242209745179025e+03
3.000000000000000000e+02,6.013670936522673401e+03
3.000000000000000000e+02,6.014099705282045761e+03
3.000000000000000000e+02,6.014528516026743091e+03
3.000000000000000000e+02,6.014957368760207828e+03
3.000000000000000000e+02,6.015386263485885138e+03
