# Temp, Stress Intensity
4.580000000000000000e+02,3.459045355731199379e+04
4.580000000000000000e+02,1.143978674686575105e+05
4.580000000000000000e+02,6.861905345425302221e+04
4.580000000000000000e+02,6.597764430524586351e+04
4.580000000000000000e+02,9.789637037591230182e+04
4.580000000000000000e+02,5.709794549178539455e+04
4.580000000000000000e+02,2.218376876649119731e+04
4.580000000000000000e+02,3.429967494347168395e+04
4.580000000000000000e+02,9.934646921160281636e+04
4.580000000000000000e+02,1.172742278129102051e+05
4.580000000000000000e+02,7.031969197981541220e+04
4.580000000000000000e+02,8.335334499257114658e+04
4.580000000000000000e+02,1.130340070134618873e+05
4.580000000000000000e+02,4.796404325901708944e+04
4.580000000000000000e+02,5.466015942762180930e+04
4.580000000000000000e+02,8.529816917032965284e+04
4.580000000000000000e+02,8.688383441387063067e+04
4.580000000000000000e+02,1.169070476036582550e+05
4.580000000000000000e+02,9.563480091967379849e+04
4.580000000000000000e+02,5.193254481751393178e+04
4.580000000000000000e+02,7.793760306904950994e+04
4.580000000000000000e+02,9.047798068558302475e+04
4.580000000000000000e+02,8.022734530792012811e+04
4.580000000000000000e+02,1.116103791162154521e+05
4.580000000000000000e+02,9.309386281571596919e+04
4.580000000000000000e+02,4.608535514107956988e+04
4.580000000000000000e+02,8.646338978806807427e+04
4.580000000000000000e+02,3.588778888123598153e+04
4.580000000000000000e+02,9.108705475688788283e+04
4.580000000000000000e+02,1.344400403903181723e+05
4.580000000000000000e+02,1.461535670559572172e+05
4.580000000000000000e+02,5.223970724020653142e+04
4.580000000000000000e+02,3.861743474021885777e+04
4.580000000000000000e+02,7.081441269069189730e+04
4.580000000000000000e+02,5.118573939720076305e+04
4.580000000000000000e+02,6.352346331631518842e+04
4.580000000000000000e+02,9.340393388181754563e+04
4.580000000000000000e+02,9.272441340066390694e+04
4.580000000000000000e+02,8.693942153481669084e+04
4.580000000000000000e+02,3.368960570850302611e+04
4.580000000000000000e+02,4.375039783550531138e+04
4.580000000000000000e+02,4.063679273122749146e+04
4.580000000000000000e+02,6.570207189201872097e+04
4.580000000000000000e+02,6.034690426895365817e+04
4.580000000000000000e+02,5.051778675598359405e+04
4.580000000000000000e+02,3.524625023155153758e+04
4.580000000000000000e+02,2.652417446330435632e+04
4.580000000000000000e+02,3.949272504226760793e+04
4.580000000000000000e+02,3.922795436696505203e+04
4.580000000000000000e+02,5.084299258767831634e+04
4.580000000000000000e+02,4.689392553747547936e+04
4.580000000000000000e+02,8.000246151207368530e+04
4.580000000000000000e+02,2.143324585346163440e+04
4.580000000000000000e+02,3.875790702892727859e+04
4.580000000000000000e+02,8.145202397322055185e+04
4.580000000000000000e+02,6.993666901644814061e+04
4.580000000000000000e+02,3.751646688059078588e+04
4.580000000000000000e+02,4.629799404460371443e+04
4.580000000000000000e+02,5.540073805403924780e+04
4.580000000000000000e+02,2.633152528536063619e+04
4.580000000000000000e+02,5.006755346425870084e+04
4.580000000000000000e+02,5.544386025738321041e+04
4.580000000000000000e+02,3.844147635982494830e+04
4.580000000000000000e+02,5.234888429732677469e+04
4.580000000000000000e+02,5.130444567419564555e+04
4.580000000000000000e+02,4.598724832218656229e+04
4.580000000000000000e+02,2.441930942712981050e+04
4.580000000000000000e+02,3.943783441236917861e+04
4.580000000000000000e+02,6.268604236579549615e+04
4.580000000000000000e+02,5.171849903990000166e+04
4.580000000000000000e+02,4.721429628858373326e+04
4.580000000000000000e+02,7.329551413529110141e+04
4.580000000000000000e+02,5.141399131657070393e+04
4.580000000000000000e+02,5.433958277186673513e+04
4.580000000000000000e+02,5.820064487079952960e+04
4.580000000000000000e+02,7.664715536830069323e+04
4.580000000000000000e+02,4.331636247533513233e+04
4.580000000000000000e+02,5.395527324863745162e+04
4.580000000000000000e+02,3.849420887439246872e+04
4.580000000000000000e+02,6.465051290464530757e+04
4.580000000000000000e+02,5.030655937648023246e+04
4.580000000000000000e+02,4.221734951276731590e+04
4.580000000000000000e+02,5.808669492090460699e+04
4.580000000000000000e+02,7.398010978969345160e+04
4.580000000000000000e+02,3.869972114405514731e+04
4.580000000000000000e+02,2.400212339880059517e+04
4.580000000000000000e+02,5.627706525475008675e+04
4.580000000000000000e+02,4.530837706021556369e+04
4.580000000000000000e+02,4.605990501828172273e+04
4.580000000000000000e+02,6.290114378637455229e+04
4.580000000000000000e+02,4.881737098830405012e+04
4.580000000000000000e+02,2.447590243866654419e+04
4.580000000000000000e+02,2.636915788051635536e+04
4.580000000000000000e+02,7.530894431860814802e+04
4.580000000000000000e+02,2.738577953405199150e+04
4.580000000000000000e+02,3.359907032774732215e+04
4.580000000000000000e+02,4.569730815832287044e+04
4.580000000000000000e+02,5.152601181670808000e+04
4.580000000000000000e+02,2.832594484531222770e+04
4.580000000000000000e+02,3.261066511724335942e+04
4.580000000000000000e+02,8.020800419560149021e+04
4.580000000000000000e+02,7.529326724467145687e+04
4.580000000000000000e+02,6.170585684437330929e+04
4.580000000000000000e+02,5.255584492196133215e+04
4.580000000000000000e+02,5.462627750738000759e+04
4.580000000000000000e+02,4.164696353640970483e+04
4.580000000000000000e+02,4.815877376410113357e+04
4.580000000000000000e+02,8.436908621979992313e+04
4.580000000000000000e+02,7.640763943418435520e+04
4.580000000000000000e+02,5.238741042312325590e+04
4.580000000000000000e+02,4.659098252479120856e+04
4.580000000000000000e+02,4.677642462848647119e+04
4.580000000000000000e+02,6.593693928111559944e+04
4.580000000000000000e+02,5.961857368405174202e+04
4.580000000000000000e+02,7.746113838020821277e+04
4.580000000000000000e+02,8.721230492198365391e+04
4.580000000000000000e+02,5.395847077879245626e+04
4.580000000000000000e+02,4.657414445047797199e+04
4.580000000000000000e+02,3.489011743269351427e+04
4.580000000000000000e+02,5.584766210999939358e+04
4.580000000000000000e+02,6.802027368462836603e+04
4.580000000000000000e+02,7.362766611638708855e+04
4.580000000000000000e+02,8.678662335063598584e+04
4.580000000000000000e+02,3.527525373096406111e+04
4.580000000000000000e+02,3.453437525715819356e+04
4.580000000000000000e+02,6.772301235626988637e+04
4.580000000000000000e+02,9.436590172495071602e+04
4.580000000000000000e+02,7.438708778647643339e+04
4.580000000000000000e+02,1.038396814740086411e+05
4.580000000000000000e+02,8.574911570799526817e+04
4.580000000000000000e+02,3.608026331159974507e+04
4.580000000000000000e+02,1.012566480059042369e+05
4.580000000000000000e+02,1.020767733057434234e+05
4.580000000000000000e+02,8.579046990125850425e+04
4.580000000000000000e+02,8.924663211419621075e+04
4.580000000000000000e+02,7.822013964504931937e+04
4.580000000000000000e+02,7.941307663649933238e+04
4.580000000000000000e+02,5.089937474050081801e+04
4.580000000000000000e+02,4.904289264712063596e+04
4.580000000000000000e+02,1.069895633802315133e+05
4.580000000000000000e+02,6.484819080037118692e+04
4.580000000000000000e+02,7.698842957760463469e+04
4.580000000000000000e+02,2.853887141022994547e+04
4.580000000000000000e+02,1.032812677656943124e+05
4.580000000000000000e+02,4.396910669639040134e+04
4.580000000000000000e+02,6.154874480414354184e+04
4.580000000000000000e+02,7.251412679699393630e+04
4.580000000000000000e+02,9.770580684841246693e+04
4.580000000000000000e+02,5.518863959453418647e+04
4.580000000000000000e+02,3.091526106309326133e+04
4.580000000000000000e+02,3.928530529982177541e+04
4.580000000000000000e+02,4.290586622002796503e+04
4.580000000000000000e+02,6.508389950169072836e+04
4.580000000000000000e+02,9.223278977834132093e+04
4.580000000000000000e+02,3.209268542676411016e+04
4.580000000000000000e+02,4.244310233389397035e+04
4.580000000000000000e+02,8.538063494113067281e+04
4.580000000000000000e+02,5.444818847326918331e+04
4.580000000000000000e+02,6.692715625135527807e+04
4.580000000000000000e+02,8.177925318210589467e+04
4.580000000000000000e+02,1.103752756013257458e+05
4.580000000000000000e+02,1.119462570401356788e+05
4.580000000000000000e+02,4.563872311223502038e+04
4.580000000000000000e+02,5.177469301457203255e+04
4.580000000000000000e+02,6.043092753435813938e+04
4.580000000000000000e+02,6.957267135362155386e+04
4.580000000000000000e+02,5.633293347805052326e+04
4.580000000000000000e+02,5.791269031342696690e+04
4.580000000000000000e+02,6.340771224415321194e+04
4.580000000000000000e+02,5.519188163098189398e+04
4.580000000000000000e+02,4.492578661883621680e+04
4.580000000000000000e+02,5.652380181022471515e+04
4.580000000000000000e+02,6.977652372526338149e+04
4.580000000000000000e+02,1.111944594802311476e+05
4.580000000000000000e+02,5.902659263165423181e+04
4.580000000000000000e+02,5.288502561186339153e+04
4.580000000000000000e+02,4.893420267681706173e+04
4.580000000000000000e+02,3.252310334213854367e+04
4.580000000000000000e+02,6.244252363231053459e+04
4.580000000000000000e+02,5.509452864230179694e+04
4.580000000000000000e+02,7.204848603993523284e+04
4.580000000000000000e+02,1.286771906133780576e+05
4.580000000000000000e+02,3.943915161055598583e+04
4.580000000000000000e+02,4.068932528749288031e+04
4.580000000000000000e+02,3.736151273423225939e+04
4.580000000000000000e+02,9.337935669350561511e+04
4.580000000000000000e+02,5.900460931660717324e+04
4.580000000000000000e+02,7.623867410785057291e+04
4.580000000000000000e+02,5.450375485740471777e+04
4.580000000000000000e+02,3.998287985852287966e+04
4.580000000000000000e+02,6.237342418752214144e+04
4.580000000000000000e+02,4.943815471733880986e+04
4.580000000000000000e+02,5.005990501243344625e+04
4.580000000000000000e+02,4.245070582891917729e+04
