Time,Crack Length,Force,Temp
175.9765625,0.17782859802493434,1800,423.15
176.1718725,0.27071637528857195,1800,423.15
176.3671925,0.22568709953734256,1800,423.15
176.5625025,0.2225874100269429,1800,423.15
176.7578125,0.2560232576234256,1800,423.15
176.9531225,0.2115737160760656,1800,423.15
177.1484425,0.15287375874763323,1800,423.15
177.3437525,0.17731408584175587,1800,423.15
177.5390625,0.25737201571728,1800,423.15
177.7343725,0.2731431120412697,1800,423.15
177.9296925,0.22764447572579985,1800,423.15
178.1250025,0.24176917727912084,1800,423.15
178.3203125,0.2695527802316455,1800,423.15
178.5156225,0.1990893102713613,1800,423.15
178.7109425,0.20836906610576914,1800,423.15
178.9062525,0.2437585844094165,1800,423.15
179.1015625,0.2453602924583098,1800,423.15
179.2968725,0.27283535115890883,1800,423.15
179.4921925,0.2538953211204404,1800,423.15
179.6875025,0.20467801316728537,1800,423.15
179.8828125,0.2360760006804181,1800,423.15
180.0781225,0.2489261998822556,1800,423.15
180.2734425,0.2385114963766437,1800,423.15
180.4687525,0.26832908181859594,1800,423.15
180.6640625,0.2514677611627736,1800,423.15
180.8593725,0.19634451742677683,1800,423.15
181.0546925,0.24493733555066655,1800,423.15
181.2500025,0.1800921781703657,1800,423.15
181.4453125,0.2495219142132328,1800,423.15
181.6406225,0.2869259374879221,1800,423.15
181.8359425,0.2957284872203658,1800,423.15
182.0312525,0.2050995093418617,1800,423.15
182.2265625,0.18469511493520582,1800,423.15
182.4218725,0.2282084567221965,1800,423.15
182.6171925,0.20364682079633312,1800,423.15
182.8125025,0.21963886926037726,1800,423.15
183.0078125,0.2517661336831942,1800,423.15
183.2031225,0.25111146107104965,1800,423.15
183.3984425,0.24541611814034245,1800,423.15
183.5937525,0.17622578540843747,1800,423.15
183.7890625,0.19283563601011974,1800,423.15
183.9843725,0.1879727360714174,1800,423.15
184.1796925,0.2222596977308111,1800,423.15
184.3750025,0.21571731744841216,1800,423.15
184.5703125,0.20271667639439528,1800,423.15
184.7656225,0.17897925663981695,1800,423.15
184.9609425,0.16241192240971536,1800,423.15
185.1562525,0.18612844875587164,1800,423.15
185.3515625,0.18569695518264415,1800,423.15
185.5468725,0.2031704700691339,1800,423.15
185.7421925,0.19753410844424835,1800,423.15
185.9375025,0.2382741845646557,1800,423.15
186.1328125,0.15110878481423026,1800,423.15
186.3281225,0.18492648375845452,1800,423.15
186.5234425,0.239796803925028,1800,423.15
186.7187525,0.22720616775187,1800,423.15
186.9140625,0.18286350983913024,1800,423.15
187.1093725,0.19665859047128006,1800,423.15
187.3046925,0.20935169301754364,1800,423.15
187.5000025,0.16201016350321498,1800,423.15
187.6953125,0.20208545462172006,1800,423.15
187.8906225,0.20940866119970278,1800,423.15
188.0859425,0.1844045651694053,1800,423.15
188.2812525,0.2052489593640701,1800,423.15
188.4765625,0.20381134447180038,1800,423.15
188.6718725,0.19619931055296466,1800,423.15
188.8671925,0.15791906162304412,1800,423.15
189.0625025,0.1860391410480133,1800,423.15
189.2578125,0.21861688794474432,1800,423.15
189.4531225,0.2043833911132822,1800,423.15
189.6484425,0.1980019651812181,1800,423.15
189.8437525,0.2310013213193258,1800,423.15
190.0390625,0.20396296355260546,1800,423.15
190.2343725,0.20794118814903936,1800,423.15
190.4296925,0.2129958346329097,1800,423.15
190.6250025,0.23468419009662256,1800,423.15
190.8203125,0.1921707959136256,1800,423.15
191.0156225,0.20742620480564788,1800,423.15
191.2109425,0.1844917249068434,1800,423.15
191.4062525,0.22100141832050288,1800,423.15
191.6015625,0.2024209689662104,1800,423.15
191.7968725,0.19046885196214625,1800,423.15
191.9921925,0.2128496440915857,1800,423.15
192.1875025,0.23176177566209324,1800,423.15
192.3828125,0.18483071045092284,1800,423.15
192.5781225,0.1570001545412758,1800,423.15
192.7734425,0.2105041168318333,1800,423.15
192.9687525,0.19518927900677063,1800,423.15
193.1640625,0.1963068668325256,1800,423.15
193.3593725,0.218880187456012,1800,423.15
193.5546925,0.20031427222767736,1800,423.15
193.7500025,0.15804295756706918,1800,423.15
193.9453125,0.16208878751730182,1800,423.15
194.1406225,0.23322571955485746,1800,423.15
194.3359425,0.1641868603226921,1800,423.15
194.5312525,0.17606324411524274,1800,423.15
194.7265625,0.1957690623328681,1800,423.15
194.9218725,0.20411780526451828,1800,423.15
195.1171925,0.16608443722403976,1800,423.15
195.3125025,0.17427083695190682,1800,423.15
195.5078125,0.2384911024813956,1800,423.15
195.7031225,0.23320854114252754,1800,423.15
195.8984425,0.2174100391793861,1800,423.15
196.0937525,0.20553173989650553,1800,423.15
196.2890625,0.20832391633188327,1800,423.15
196.4843725,0.18957479709276723,1800,423.15
196.6796925,0.19937001715515024,1800,423.15
196.8750025,0.2428116811389831,1800,423.15
197.0703125,0.2344242951873365,1800,423.15
197.2656225,0.20530165134426073,1800,423.15
197.4609425,0.1970898951373989,1800,423.15
197.6562525,0.19736202291875315,1800,423.15
197.8515625,0.22253905552002354,1800,423.15
198.0468725,0.21480051059935687,1800,423.15
198.2421925,0.23556375543746094,1800,423.15
198.4375025,0.2456898595104384,1800,423.15
198.6328125,0.20743049922487877,1800,423.15
198.8281225,0.1970651527417573,1800,423.15
199.0234425,0.17835604410476869,1800,423.15
199.2187525,0.20994080738169885,1800,423.15
199.4140625,0.22499089597952704,1800,423.15
199.6093725,0.23137081639236,1800,423.15
199.8046925,0.24526261104627514,1800,423.15
200.0000025,0.17902984043193726,1800,423.15
200.1953125,0.1777295798691707,1800,423.15
200.3906225,0.22464388055658974,1800,423.15
200.5859425,0.25268800063793684,1800,423.15
200.7812525,0.2322118224158416,1800,423.15
200.9765625,0.2614769135975781,1800,423.15
201.1718725,0.24421592145258236,1800,423.15
201.3671925,0.1804236791204339,1800,423.15
201.5625025,0.2591305952082621,1800,423.15
201.7578125,0.25987945636944687,1800,423.15
201.9531225,0.24425778803479584,1800,423.15
202.1484425,0.2477143790732388,1800,423.15
202.3437525,0.23637885592878405,1800,423.15
202.5390625,0.23765029868717136,1800,423.15
202.7343725,0.20324896497267098,1800,423.15
202.9296925,0.20063581503479003,1800,423.15
203.1250025,0.26429072443856505,1800,423.15
203.3203125,0.22123890351871367,1800,423.15
203.5156225,0.2350536491361908,1800,423.15
203.7109425,0.1665087388704638,1800,423.15
203.9062525,0.2609727001997051,1800,423.15
204.1015625,0.1931691121025416,1800,423.15
204.2968725,0.2172155096414592,1800,423.15
204.4921925,0.23012804490149466,1800,423.15
204.6875025,0.25584511309176783,1800,423.15
204.8828125,0.20907109812408287,1800,423.15
205.0781225,0.17111632654683895,1800,423.15
205.2734425,0.1857905714885888,1800,423.15
205.4687525,0.19153823609305928,1800,423.15
205.6640625,0.2215215032565414,1800,423.15
205.8593725,0.2506359960809448,1800,423.15
206.0546925,0.17331807141620637,1800,423.15
206.2500025,0.19082065764821007,1800,423.15
206.4453125,0.24384232825978636,1800,423.15
206.6406225,0.20808631765135033,1800,423.15
206.8359425,0.2237102253899597,1800,423.15
207.0312525,0.240138240953911,1800,423.15
207.2265625,0.2672597463506996,1800,423.15
207.4218725,0.2686186387818488,1800,423.15
207.6171925,0.1956819233707936,1800,423.15
207.8125025,0.2044608107878183,1800,423.15
208.0078125,0.21582264795711123,1800,423.15
208.2031225,0.2267882740146021,1800,423.15
208.3984425,0.21057721444936384,1800,423.15
208.5937525,0.21262606776723025,1800,423.15
208.7890625,0.2194980991512807,1800,423.15
208.9843725,0.2090753922608712,1800,423.15
209.1796925,0.19461595951845645,1800,423.15
209.3750025,0.21082660905820916,1800,423.15
209.5703125,0.2270224743932978,1800,423.15
209.7656225,0.267969788818494,1800,423.15
209.9609425,0.21405028696074524,1800,423.15
210.1562525,0.20598011648016976,1800,423.15
210.3515625,0.20048096100770785,1800,423.15
210.5468725,0.17411043766894882,1800,423.15
210.7421925,0.21831813753659726,1800,423.15
210.9375025,0.2089463831415301,1800,423.15
211.1328125,0.2296049188267837,1800,423.15
211.3281225,0.28242432500382897,1800,423.15
211.5234425,0.1860412854719744,1800,423.15
211.7187525,0.1880566485277928,1800,423.15
211.9140625,0.18260307583043375,1800,423.15
212.1093725,0.25174250554912625,1800,423.15
212.3046925,0.2140223390633693,1800,423.15
212.5000025,0.23424065490593196,1800,423.15
212.6953125,0.20816050283622367,1800,423.15
212.8906225,0.18692257271279544,1800,423.15
213.0859425,0.21823323723098298,1800,423.15
213.2812525,0.20119719095374225,1800,423.15
213.4765625,0.20207470242196024,1800,423.15
213.6718725,0.19083248669117306,1800,423.15
213.8671925,0.15882826539308678,1800,423.15
214.0625025,0.18298511935401326,1800,423.15
214.2578125,0.22400246937312218,1800,423.15
214.4531225,0.20326509251354707,1800,423.15
214.6484425,0.2075541320060008,1800,423.15
214.8437525,0.2459389130449488,1800,423.15
215.0390625,0.2283513370226071,1800,423.15
215.2343725,0.1471118408276162,1800,423.15
215.4296925,0.20839486857852307,1800,423.15
215.6250025,0.236560340390696,1800,423.15
215.8203125,0.22503280403439696,1800,423.15
216.0156225,0.2252111501235383,1800,423.15
216.2109425,0.2574868391006184,1800,423.15
216.4062525,0.22719435590166626,1800,423.15
216.6015625,0.2117629062662392,1800,423.15
216.7968725,0.18020195783632784,1800,423.15
216.9921925,0.2399836222733533,1800,423.15
217.1875025,0.22926333774633534,1800,423.15
217.3828125,0.23432119258131226,1800,423.15
217.5781225,0.22630482448307984,1800,423.15
217.7734425,0.20609514866450596,1800,423.15
217.9687525,0.1902364715588192,1800,423.15
218.1640625,0.1838869434076109,1800,423.15
218.3593725,0.19940550138513657,1800,423.15
218.5546925,0.18864412951258733,1800,423.15
218.7500025,0.2473504829597868,1800,423.15
218.9453125,0.22390575651295033,1800,423.15
219.1406225,0.22978538218240274,1800,423.15
219.3359425,0.18787697441483783,1800,423.15
219.5312525,0.1683199972769351,1800,423.15
219.7265625,0.22439247340415136,1800,423.15
219.9218725,0.2247384217643482,1800,423.15
220.1171925,0.21950453305486842,1800,423.15
220.3125025,0.18230174109537425,1800,423.15
220.5078125,0.2060811748914624,1800,423.15
220.7031225,0.21712953471018534,1800,423.15
220.8984425,0.21001713867008928,1800,423.15
221.0937525,0.23701244073191846,1800,423.15
221.2890625,0.2394693081253312,1800,423.15
221.4843725,0.20229406855195184,1800,423.15
221.6796925,0.1607413295260169,1800,423.15
221.8750025,0.19765134137724336,1800,423.15
222.0703125,0.20173810265646172,1800,423.15
222.2656225,0.2065101652413137,1800,423.15
222.4609425,0.21984947832473978,1800,423.15
222.6562525,0.26687149882205213,1800,423.15
222.8515625,0.2049306992909869,1800,423.15
223.0468725,0.22012565080163424,1800,423.15
223.2421925,0.21640086383032833,1800,423.15
223.4375025,0.2185115784410563,1800,423.15
223.6328125,0.2424316112611997,1800,423.15
223.8281225,0.20188651046601438,1800,423.15
224.0234425,0.2346272795052844,1800,423.15
224.2187525,0.20367048522723866,1800,423.15
224.4140625,0.17824085663532327,1800,423.15
224.6093725,0.22796137633053346,1800,423.15
224.8046925,0.2331569873830297,1800,423.15
225.0000025,0.2310174309645277,1800,423.15
225.1953125,0.2631954882715668,1800,423.15
225.3906225,0.21329357760859577,1800,423.15
225.5859425,0.1803741705975881,1800,423.15
225.7812525,0.2028672306187253,1800,423.15
225.9765625,0.23593640246291514,1800,423.15
226.1718725,0.25184553621869377,1800,423.15
226.3671925,0.1863350513320245,1800,423.15
226.5625025,0.1985773781691602,1800,423.15
226.7578125,0.2261168332876462,1800,423.15
226.9531225,0.2320754133161209,1800,423.15
227.1484425,0.2034371466796525,1800,423.15
227.3437525,0.22947601563167905,1800,423.15
227.5390625,0.2637833612983957,1800,423.15
227.7343725,0.2046457506606174,1800,423.15
227.9296925,0.16360097040462307,1800,423.15
228.1250025,0.20724341886302608,1800,423.15
228.3203125,0.22352433742594435,1800,423.15
228.5156225,0.2698015771570858,1800,423.15
228.7109425,0.22619954737309916,1800,423.15
228.9062525,0.23075749789477484,1800,423.15
229.1015625,0.18278602333168686,1800,423.15
229.2968725,0.21036221487155163,1800,423.15
229.4921925,0.20875073497089855,1800,423.15
229.6875025,0.23745055819573574,1800,423.15
229.8828125,0.2500725215049435,1800,423.15
230.0781225,0.22191262591617542,1800,423.15
230.2734425,0.23617266643080015,1800,423.15
230.4687525,0.18084019400776083,1800,423.15
230.6640625,0.22201469984679886,1800,423.15
230.8593725,0.20687249560725007,1800,423.15
231.0546925,0.2270955144893989,1800,423.15
231.2500025,0.21826655304256803,1800,423.15
231.4453125,0.1572748650272793,1800,423.15
231.6406225,0.1897200424020937,1800,423.15
231.8359425,0.19285606718533363,1800,423.15
232.0312525,0.18330151394612848,1800,423.15
232.2265625,0.19213100437900008,1800,423.15
232.4218725,0.25062739442621756,1800,423.15
232.6171925,0.19297978124509108,1800,423.15
232.8125025,0.233889459633481,1800,423.15
233.0078125,0.21052023046092927,1800,423.15
233.2031225,0.20991393531448563,1800,423.15
233.3984425,0.22340507527719208,1800,423.15
233.5937525,0.2348635466345748,1800,423.15
233.7890625,0.22687851602972306,1800,423.15
233.9843725,0.18719156683362392,1800,423.15
234.1796925,0.20358015015984066,1800,423.15
234.3750025,0.25782051333162315,1800,423.15
234.5703125,0.2511414879026308,1800,423.15
234.7656225,0.22468793030674306,1800,423.15
234.9609425,0.2418786957212369,1800,423.15
235.1562525,0.1931906333924882,1800,423.15
235.3515625,0.2088732899915193,1800,423.15
235.5468725,0.1905441706596136,1800,423.15
235.7421925,0.2618824407024931,1800,423.15
235.9375025,0.2254937049409875,1800,423.15
236.1328125,0.2185094183361453,1800,423.15
236.3281225,0.26168827581847687,1800,423.15
236.5234425,0.23657966581607506,1800,423.15
236.7187525,0.17484571360334655,1800,423.15
236.9140625,0.21614937374286566,1800,423.15
237.1093725,0.2512638351132619,1800,423.15
237.3046925,0.2725683646854744,1800,423.15
237.5000025,0.23306461842680365,1800,423.15
237.6953125,0.19096051724073074,1800,423.15
237.8906225,0.23566362420498166,1800,423.15
238.0859425,0.2414739223879394,1800,423.15
238.2812525,0.2682872371965672,1800,423.15
238.4765625,0.2798709081208948,1800,423.15
238.6718725,0.2585447506865535,1800,423.15
238.8671925,0.20390382159830087,1800,423.15
239.0625025,0.20970107243115696,1800,423.15
239.2578125,0.2337777565818637,1800,423.15
239.4531225,0.23965828720143456,1800,423.15
239.6484425,0.22416361972505247,1800,423.15
239.8437525,0.21219933373805053,1800,423.15
240.0390625,0.22202008089152514,1800,423.15
240.2343725,0.19751151916834253,1800,423.15
240.4296925,0.2145447019820601,1800,423.15
240.6250025,0.27045575925827053,1800,423.15
240.8203125,0.2370242479397078,1800,423.15
241.0156225,0.22223927210237804,1800,423.15
241.2109425,0.1997130877787523,1800,423.15
241.4062525,0.19497953400523294,1800,423.15
241.6015625,0.25497594088282405,1800,423.15
241.7968725,0.2533233194306739,1800,423.15
241.9921925,0.23635844184227936,1800,423.15
242.1875025,0.23314086989199906,1800,423.15
242.3828125,0.1800168465194112,1800,423.15
242.5781225,0.21241108580581167,1800,423.15
242.7734425,0.27246435110256323,1800,423.15
242.9687525,0.21002142341007438,1800,423.15
243.1640625,0.24038520089735724,1800,423.15
243.3593725,0.25011975325528013,1800,423.15
243.5546925,0.2545434681478583,1800,423.15
243.7500025,0.2252122206576672,1800,423.15
243.9453125,0.1841107859049877,1800,423.15
244.1406225,0.2283942913835304,1800,423.15
244.3359425,0.24323789257680595,1800,423.15
244.5312525,0.21406962980502436,1800,423.15
244.7265625,0.2720525665353257,1800,423.15
244.9218725,0.2690068867354078,1800,423.15
245.1171925,0.24068690633858306,1800,423.15
245.3125025,0.27158499894329324,1800,423.15
245.5078125,0.24804819326046254,1800,423.15
245.7031225,0.3093960241645277,1800,423.15
245.8984425,0.19366287735789808,1800,423.15
246.0937525,0.2388067863064656,1800,423.15
246.2890625,0.2314266641370981,1800,423.15
246.4843725,0.2277239642465716,1800,423.15
246.6796925,0.2682282658255204,1800,423.15
246.8750025,0.18848919202979886,1800,423.15
247.0703125,0.2454429520461403,1800,423.15
247.2656225,0.21220576952042688,1800,423.15
247.4609425,0.216688900468224,1800,423.15
247.6562525,0.2847888442266395,1800,423.15
247.8515625,0.2271084152953016,1800,423.15
248.0468725,0.2596477206372043,1800,423.15
248.2421925,0.23188423634675456,1800,423.15
248.4375025,0.22487918081463043,1800,423.15
248.6328125,0.2485827255488395,1800,423.15
248.8281225,0.19751151916834253,1800,423.15
249.0234425,0.24817164363065025,1800,423.15
249.2187525,0.30131378665332775,1800,423.15
249.4140625,0.22787650878273524,1800,423.15
249.6093725,0.2161010067787128,1800,423.15
249.8046925,0.24441238024228795,1800,423.15
250.0000025,0.2327499137579814,1800,423.15
250.1953125,0.23748277838032544,1800,423.15
250.3906225,0.2968597839242637,1800,423.15
250.5859425,0.257101619216078,1800,423.15
250.7812525,0.2139105563943477,1800,423.15
250.9765625,0.17760148165753978,1800,423.15
251.1718725,0.22326432638143245,1800,423.15
251.3671925,0.20723698180340833,1800,423.15
251.5625025,0.2459346067977606,1800,423.15
251.7578125,0.23460795256884734,1800,423.15
251.9531225,0.21870071613414407,1800,423.15
252.1484425,0.2110233305981968,1800,423.15
252.3437525,0.15976435291357838,1800,423.15
252.5390625,0.2387251839190956,1800,423.15
252.7343725,0.264774498319742,1800,423.15
252.9296925,0.22174500926163357,1800,423.15
253.1250025,0.19582606145374548,1800,423.15
253.3203125,0.22013210300491257,1800,423.15
253.5156225,0.2415684091288828,1800,423.15
253.7109425,0.20729718717864998,1800,423.15
253.9062525,0.2576520592333598,1800,423.15
254.1015625,0.2436447860168442,1800,423.15
254.2968725,0.2289475240318133,1800,423.15
254.4921925,0.21717251759692857,1800,423.15
254.6875025,0.2529530890440413,1800,423.15
254.8828125,0.22986917291069986,1800,423.15
255.0781225,0.23995356356756936,1800,423.15
255.2734425,0.2337788359744941,1800,423.15
255.4687525,0.19436315996396836,1800,423.15
255.6640625,0.17627530213055564,1800,423.15
255.8593725,0.21161133446500102,1800,423.15
256.0546925,0.2936682253008023,1800,423.15
256.2500025,0.2734111976686506,1800,423.15
256.4453125,0.19452666360432858,1800,423.15
256.6406225,0.21701883681943454,1800,423.15
256.8359425,0.20546937827576167,1800,423.15
257.0312525,0.23599331929553455,1800,423.15
257.2265625,0.26855752162971663,1800,423.15
257.4218725,0.23331808791523295,1800,423.15
257.6171925,0.26676528710156333,1800,423.15
257.8125025,0.22202330213386468,1800,423.15
258.0078125,0.21302593502352,1800,423.15
258.2031225,0.25875292125589583,1800,423.15
