Time,Crack Length,Force,Temp
175.9765631,0.0437945,1800,300
176.1718731,0.022909296000000003,1800,300
176.3671831,0.007644793,1800,300
176.5625031,0.021902445,1800,300
176.7578131,0.009630579,1800,300
176.9531231,0.00222764,1800,300
177.1484331,0.018815809,1800,300
177.3437531,0.0346791,1800,300
177.5390631,0.023718501,1800,300
177.7343731,0.029211964,1800,300
177.9296831,0.001769006,1800,300
178.1250031,0.0034605179999999997,1800,300
178.3203131,0.027427876,1800,300
178.5156231,0.042341259000000006,1800,300
178.7109331,0.02190873,1800,300
178.9062531,0.040310108,1800,300
179.1015631,0.047177508,1800,300
179.2968731,0.041717436000000004,1800,300
179.4921831,0.049207264,1800,300
179.6875031,0.0056994409999999995,1800,300
179.8828131,0.040432712,1800,300
180.0781231,0.030552269,1800,300
180.2734331,0.024515997,1800,300
180.4687531,0.028664495,1800,300
180.6640631,0.060988115999999995,1800,300
180.8593731,0.04483656900000002,1800,300
181.0546831,0.038508656,1800,300
181.2500031,0.056703997,1800,300
181.4453131,0.031180884,1800,300
181.6406231,0.032767283,1800,300
181.8359331,0.049372184000000006,1800,300
182.0312531,0.017718584,1800,300
182.2265631,0.049407348,1800,300
182.4218731,0.044868137999999995,1800,300
182.6171831,0.035761189,1800,300
182.8125031,0.021040802,1800,300
183.0078131,0.035396914,1800,300
183.2031231,0.045753300000000004,1800,300
183.3984331,0.034122694,1800,300
183.5937531,0.039742968,1800,300
183.7890631,0.035558324,1800,300
183.9843731,0.049072979,1800,300
184.1796831,0.043660187999999996,1800,300
184.3750031,0.085202107,1800,300
184.5703131,0.071317527,1800,300
184.7656231,0.040849217,1800,300
184.9609331,0.041104394,1800,300
185.1562531,0.056454418,1800,300
185.3515631,0.063283463,1800,300
185.5468731,0.064015817,1800,300
185.7421831,0.068918382,1800,300
185.9375031,0.07286011099999999,1800,300
186.1328131,0.049721003,1800,300
186.3281231,0.06551016900000001,1800,300
186.5234331,0.07092939,1800,300
186.7187531,0.051290065999999995,1800,300
186.9140631,0.070843856,1800,300
187.1093731,0.069082268,1800,300
187.3046831,0.087620487,1800,300
187.5000031,0.048351009,1800,300
187.6953131,0.08694457400000001,1800,300
187.8906231,0.06313573,1800,300
188.0859331,0.08737750400000001,1800,300
188.2812531,0.059515978,1800,300
188.4765631,0.053451105,1800,300
188.6718731,0.043624095,1800,300
188.8671831,0.044376832000000005,1800,300
189.0625031,0.028988317000000006,1800,300
189.2578131,0.051600053,1800,300
189.4531231,0.049060335999999996,1800,300
189.6484331,0.066443347,1800,300
189.8437531,0.05768070700000001,1800,300
190.0390631,0.054117933,1800,300
190.2343731,0.081011926,1800,300
190.4296831,0.063344708,1800,300
190.6250031,0.063063689,1800,300
190.8203131,0.055101015,1800,300
191.0156231,0.073340066,1800,300
191.2109331,0.016946202,1800,300
191.4062531,0.08068513599999999,1800,300
191.6015631,0.064217593,1800,300
191.7968731,0.054821705,1800,300
191.9921831,0.057949238,1800,300
192.1875031,0.049018893,1800,300
192.3828131,0.058863717999999995,1800,300
192.5781231,0.014643244,1800,300
192.7734331,0.065985776,1800,300
192.9687531,0.060419617,1800,300
193.1640631,0.067278267,1800,300
193.3593731,0.03560703,1800,300
193.5546831,0.068631055,1800,300
193.7500031,0.084220091,1800,300
193.9453131,0.034273306,1800,300
194.1406231,0.052591386,1800,300
194.3359331,0.079495897,1800,300
194.5312531,0.055535335,1800,300
194.7265631,0.044969079,1800,300
194.9218731,0.012551268999999999,1800,300
195.1171831,0.044625649,1800,300
195.3125031,0.041153965,1800,300
195.5078131,0.10629513199999999,1800,300
195.7031231,0.088233386,1800,300
195.8984331,0.078201281,1800,300
196.0937531,0.076278178,1800,300
196.2890631,0.064023934,1800,300
196.4843731,0.043619610999999996,1800,300
196.6796831,0.06658566099999999,1800,300
196.8750031,0.042152847,1800,300
197.0703131,0.050470844,1800,300
197.2656231,0.06681264,1800,300
197.4609331,0.054709965,1800,300
197.6562531,0.07620792,1800,300
197.8515631,0.087385614,1800,300
198.0468731,0.057059911,1800,300
198.2421831,0.056356197999999996,1800,300
198.4375031,0.089126145,1800,300
198.6328131,0.084512641,1800,300
198.8281231,0.05191819599999999,1800,300
199.0234331,0.066242462,1800,300
199.2187531,0.060117804000000004,1800,300
199.4140631,0.052194857000000004,1800,300
199.6093731,0.078425486,1800,300
199.8046831,0.09365159099999999,1800,300
200.0000031,0.070700644,1800,300
200.1953131,0.07828052,1800,300
200.3906231,0.070112563,1800,300
200.5859331,0.066882876,1800,300
200.7812531,0.076130478,1800,300
200.9765631,0.098417362,1800,300
201.1718731,0.083732221,1800,300
201.3671831,0.061617820999999996,1800,300
201.5625031,0.066174028,1800,300
201.7578131,0.077248738,1800,300
201.9531231,0.059541207,1800,300
202.1484331,0.077237028,1800,300
