Time,Crack Length,Force,Temp
175.9765591,0.100571786,1800,300
176.17187909999996,0.056721947,1800,300
176.3671891,0.02888899,1800,300
176.5624991,0.051038509,1800,300
176.7578091,0.10283317900000001,1800,300
176.95312909999996,0.058449165,1800,300
177.1484391,0.059923125999999986,1800,300
177.3437491,0.048509563,1800,300
177.5390591,0.058885241,1800,300
177.73437909999996,0.029333667,1800,300
177.9296891,0.06508043,1800,300
178.1249991,0.061971751,1800,300
178.3203091,0.052347962000000005,1800,300
178.51562909999996,0.04433076,1800,300
178.7109391,0.048362639000000006,1800,300
178.9062491,0.06279963,1800,300
179.1015591,0.028382988999999997,1800,300
179.29687909999996,0.042541324000000005,1800,300
179.4921891,0.049191843,1800,300
179.6874991,0.04582082,1800,300
179.8828091,0.008773894,1800,300
180.07812909999996,0.05931409,1800,300
180.2734391,0.046984501,1800,300
180.4687491,0.006897232,1800,300
180.6640591,0.064728243,1800,300
180.85937909999998,0.012106246999999999,1800,300
181.0546891,0.056184015999999996,1800,300
181.2499991,0.040956416,1800,300
181.4453091,0.025919541,1800,300
181.64062909999998,0.040902329,1800,300
181.8359391,0.042945198,1800,300
182.0312491,0.07055555200000001,1800,300
182.2265591,0.043089432999999996,1800,300
182.42187909999998,0.05520275400000002,1800,300
182.6171891,0.051390890999999994,1800,300
182.8124991,0.065446136,1800,300
183.0078091,0.060973590999999994,1800,300
183.20312909999998,0.07634828099999999,1800,300
183.3984391,0.040324421,1800,300
183.5937491,0.03926414,1800,300
183.7890591,0.062069053,1800,300
183.98437909999998,0.069520787,1800,300
184.1796891,0.055575800999999994,1800,300
184.3749991,0.060724035999999995,1800,300
184.5703091,0.02586902,1800,300
184.76562909999998,0.050940285,1800,300
184.9609391,0.05609482,1800,300
185.1562491,0.042216775,1800,300
185.3515591,0.039062168,1800,300
185.54687909999998,0.055082005999999996,1800,300
185.7421891,0.063503173,1800,300
185.9374991,0.073256226,1800,300
186.1328091,0.07216393,1800,300
186.32812909999998,0.088644573,1800,300
186.5234391,0.038225449,1800,300
186.7187491,0.05431968400000002,1800,300
186.9140591,0.067482641,1800,300
187.10937909999998,0.064392247,1800,300
187.3046891,0.046815045,1800,300
187.4999991,0.065834352,1800,300
187.6953091,0.052809365,1800,300
187.89062909999998,0.039958372,1800,300
188.0859391,0.032747328,1800,300
188.2812491,0.030621617,1800,300
188.4765591,0.061254664,1800,300
188.67187909999998,0.013666676,1800,300
188.8671891,0.049851577,1800,300
189.0624991,0.047217947999999996,1800,300
189.2578091,0.047139539,1800,300
189.45312909999998,0.063638284,1800,300
189.6484391,0.024796443999999997,1800,300
189.8437491,0.048389682999999996,1800,300
190.0390591,0.042319546,1800,300
190.23437909999998,0.056969720999999994,1800,300
190.4296891,0.03632379,1800,300
190.6249991,0.057499525,1800,300
190.8203091,0.052348867,1800,300
191.01562909999998,0.052741779,1800,300
191.2109391,0.066817933,1800,300
191.4062491,0.06789875,1800,300
191.6015591,0.056962515,1800,300
191.79687909999998,0.06346443,1800,300
191.9921891,0.06378962,1800,300
192.1874991,0.045417888,1800,300
192.3828091,0.023329591,1800,300
192.57812909999998,0.066457654,1800,300
192.7734391,0.051138552000000004,1800,300
192.9687491,0.04070669,1800,300
193.1640591,0.03229641,1800,300
193.35937909999998,0.045834339,1800,300
193.5546891,0.055646089,1800,300
193.7499991,0.029496911,1800,300
193.9453091,0.05216592900000002,1800,300
194.14062909999998,0.052936433,1800,300
194.3359391,0.073918965,1800,300
194.5312491,0.060114113,1800,300
194.7265591,0.013827309,1800,300
194.92187909999998,0.035027979,1800,300
195.1171891,0.088882164,1800,300
195.3124991,0.074957172,1800,300
195.5078091,0.049491968,1800,300
195.70312909999998,0.033274899,1800,300
195.8984391,0.044950952999999995,1800,300
196.0937491,0.058259063,1800,300
196.2890591,0.042083345,1800,300
196.48437909999998,0.039310113,1800,300
196.6796891,0.044356003,1800,300
196.8749991,0.05481617900000001,1800,300
197.0703091,0.022920897000000003,1800,300
197.26562909999998,0.023945743,1800,300
197.4609391,0.051709013,1800,300
197.6562491,0.047655105,1800,300
197.8515591,0.032372159,1800,300
198.04687909999998,0.022728746,1800,300
198.2421891,0.040153119,1800,300
198.4374991,0.08454134199999999,1800,300
198.6328091,0.080117891,1800,300
198.82812909999998,0.0492306,1800,300
199.0234391,0.062998714,1800,300
199.2187491,0.059493372999999995,1800,300
199.4140591,0.091430706,1800,300
199.60937909999998,0.069154231,1800,300
199.8046891,0.079295057,1800,300
199.9999991,0.086951695,1800,300
200.1953091,0.062831154,1800,300
200.39062909999998,0.07444213,1800,300
200.5859391,0.073136464,1800,300
200.7812491,0.08510389300000001,1800,300
200.9765591,0.070852745,1800,300
201.17187909999998,0.065377684,1800,300
201.3671891,0.079242834,1800,300
201.5624991,0.072580863,1800,300
201.7578091,0.061515915,1800,300
201.95312909999998,0.029981237,1800,300
