# time(sec)	crack length FEA(mm)
7.840039071900000636e+03	2.907449097302379215e-01
7.840234371900000042e+03	2.965139561720384620e-01
7.840429671900000358e+03	2.546861191927600743e-01
7.840624971899999764e+03	2.794816889115043779e-01
7.840820271900000080e+03	2.749208475900637438e-01
7.841015671900000598e+03	2.814959250527397927e-01
7.841210971900000004e+03	2.831461456666577448e-01
7.841406271900000320e+03	2.963026293599835270e-01
7.841601571900000636e+03	2.608359831920363803e-01
7.841796871900000042e+03	2.211262901601269704e-01
7.841992171900000358e+03	2.563889846019140606e-01
7.842187471899999764e+03	2.486022252815551781e-01
7.842382771900000080e+03	2.565996073866454452e-01
7.842578171900000598e+03	2.604489847494679822e-01
7.842773471900000004e+03	2.675433672257359063e-01
7.842968771900000320e+03	2.330183181900320477e-01
7.843164071900000636e+03	3.059707265788365049e-01
7.843359371900000042e+03	2.667457569265678785e-01
7.843554671900000358e+03	2.754071618109037445e-01
7.843749971899999764e+03	2.518903329147903492e-01
7.843945271900000080e+03	2.767322154633014009e-01
7.844140671900000598e+03	2.858306503255665376e-01
7.844335971900000004e+03	2.807029019584774687e-01
7.844531271900000320e+03	2.433214667958782940e-01
7.844726571900000636e+03	2.407860375185055801e-01
7.844921871900000042e+03	2.850823344352289013e-01
7.845117171900000358e+03	2.977861150942295865e-01
7.845312471899999764e+03	2.487599877413870786e-01
7.845507771900000080e+03	2.877137869525387970e-01
7.845703171900000598e+03	3.066490303682947172e-01
7.845898471900000004e+03	2.752495411446531648e-01
7.846093771900000320e+03	2.804416541880971891e-01
7.846289071900000636e+03	2.788410176666307194e-01
7.846484371900000042e+03	2.719707571042047078e-01
7.846679671900000358e+03	2.592112445381289376e-01
7.846874971899999764e+03	2.660383523593257138e-01
7.847070271900000080e+03	2.885749801794883496e-01
7.847265671900000598e+03	2.830632151895464688e-01
7.847460971900000004e+03	2.716399447434429959e-01
7.847656271900000320e+03	2.449015473197562187e-01
7.847851571900000636e+03	2.604489847494679822e-01
7.848046871900000042e+03	2.906910311910859690e-01
7.848242171900000358e+03	2.689165553161672051e-01
7.848437471899999764e+03	2.604780466027545316e-01
7.848632771900000080e+03	2.853124351518196988e-01
7.848828171900000598e+03	2.456635276785092969e-01
