# time(sec)	crack length FEA(mm)
2.149628917189999993e+04	9.759813350867929671e-01
2.149648417189999964e+04	9.622676752060694838e-01
2.149668017189999955e+04	9.991849828821628421e-01
2.149687517189999926e+04	9.917310895384794378e-01
2.149707017189999897e+04	9.675657925403022830e-01
2.149726517189999868e+04	9.666779192344421290e-01
2.149746117189999859e+04	9.472631491717713459e-01
2.149765617190000194e+04	1.022469613795538024e+00
2.149785117190000165e+04	9.803617102896104996e-01
2.149804717190000156e+04	9.695462677732695767e-01
2.149824217190000127e+04	9.527744065799321760e-01
2.149843717190000098e+04	9.689798284085924251e-01
2.149863317190000089e+04	9.936471249969986985e-01
2.149882817190000060e+04	1.034591868793850011e+00
2.149902317190000031e+04	9.651891099747533787e-01
2.149921917190000022e+04	9.907090950621757486e-01
2.149941417189999993e+04	9.601656982298241161e-01
2.149960917189999964e+04	1.014955670764399187e+00
2.149980517189999955e+04	1.020044994023635354e+00
2.150000017189999926e+04	9.847846283064747297e-01
2.150019517189999897e+04	1.004242396598705511e+00
2.150039017189999868e+04	1.003561024823522274e+00
2.150058617189999859e+04	9.876750295795488910e-01
2.150078117190000194e+04	9.829666049486700530e-01
2.150097617190000165e+04	9.627324373252257317e-01
2.150117217190000156e+04	9.980072329251665764e-01
2.150136717190000127e+04	1.039502214313364092e+00
2.150156217190000098e+04	1.014707164168706655e+00
2.150175817190000089e+04	9.958720727449037469e-01
2.150195317190000060e+04	9.594730238593136562e-01
2.150214817190000031e+04	1.021602694518531251e+00
2.150234417190000022e+04	1.045531610292410818e+00
2.150253917189999993e+04	9.991174547007535267e-01
2.150273417189999964e+04	9.414117378047865969e-01
2.150293017189999955e+04	9.407346429091063555e-01
2.150312517189999926e+04	9.691854380106121880e-01
2.150332017189999897e+04	9.877797871995230850e-01
2.150351517189999868e+04	9.735943219211851130e-01
2.150371117189999859e+04	9.853496556366518888e-01
2.150390617190000194e+04	9.834441165831098175e-01
2.150410117190000165e+04	9.761424860342220455e-01
2.150429717190000156e+04	9.812440576349246157e-01
2.150449217190000127e+04	9.931346174157784645e-01
2.150468717190000098e+04	9.808975950266471955e-01
2.150488317190000089e+04	9.517486687439369319e-01
2.150507817190000060e+04	9.982105180422209401e-01
2.150527317190000031e+04	9.611647491743635641e-01
2.150546917190000022e+04	9.739359566229506271e-01
2.150566417189999993e+04	9.854110802504294497e-01
2.150585917189999964e+04	9.735862721975241385e-01
2.150605517189999955e+04	9.824055014600752145e-01
2.150625017189999926e+04	9.701700021777419636e-01
2.150644517189999897e+04	1.002139002809293800e+00
2.150664017189999868e+04	9.812652571072035812e-01
