# time(sec)	crack length FEA(mm)
4.077734371900000042e+03	2.018774523321535952e-01
4.077929671900000358e+03	1.608896508895405475e-01
4.078124971900000219e+03	1.607448709074237314e-01
4.078320271900000080e+03	1.655327876810552823e-01
4.078515671900000143e+03	1.968041823620971797e-01
4.078710971900000004e+03	1.742574509931333893e-01
4.078906271900000320e+03	1.732121846044893942e-01
4.079101571900000181e+03	1.727218203261831064e-01
4.079296871900000042e+03	1.205629854220813257e-01
4.079492171900000358e+03	1.830633600181350573e-01
4.079687471900000219e+03	2.005421486019756117e-01
4.079882771900000080e+03	1.486517232761190854e-01
4.080078171900000143e+03	1.542859171452057865e-01
4.080273471900000004e+03	1.832184256747293460e-01
4.080468771900000320e+03	1.676738847782814901e-01
4.080664071900000181e+03	1.769599245292603484e-01
4.080859371900000042e+03	1.540546069365404946e-01
4.081054671900000358e+03	2.065888940526168227e-01
4.081249971900000219e+03	1.838574154944634387e-01
4.081445271900000080e+03	1.575010021324523279e-01
4.081640671900000143e+03	1.738337317505127544e-01
4.081835971900000004e+03	1.847430080452916457e-01
4.082031271900000320e+03	1.991641413423987927e-01
4.082226571900000181e+03	2.027821663553037723e-01
4.082421871900000042e+03	1.928107921787791668e-01
4.082617171900000358e+03	1.510537263874560665e-01
4.082812471900000219e+03	2.126871985251419517e-01
4.083007771900000080e+03	1.918276845122246499e-01
4.083203171900000143e+03	1.956953812465389575e-01
4.083398471900000004e+03	2.168291587620707617e-01
4.083593771900000320e+03	1.912627775779345285e-01
4.083789071900000181e+03	2.130333382718383461e-01
4.083984371900000042e+03	2.029995033015339345e-01
4.084179671900000358e+03	2.234829196509036109e-01
4.084374971900000219e+03	1.997819178590258815e-01
4.084570271900000080e+03	2.062343500357783910e-01
4.084765671900000143e+03	2.063320763261611290e-01
4.084960971900000004e+03	2.118743146966721724e-01
4.085156271900000320e+03	1.804135878066048804e-01
4.085351571900000181e+03	2.070432553554706345e-01
4.085546871900000042e+03	2.027780037863440299e-01
4.085742171900000358e+03	2.051571473728941442e-01
4.085937471900000219e+03	2.195976927511154031e-01
4.086132771900000080e+03	2.257000893345768588e-01
4.086328171900000143e+03	2.162928849455418856e-01
4.086523471900000004e+03	1.905033015847266142e-01
4.086718771900000320e+03	1.756378759209571427e-01
4.086914071900000181e+03	1.902921030550999149e-01
4.087109371900000042e+03	1.890373422164319805e-01
4.087304671900000358e+03	1.876087471178458088e-01
4.087499971900000219e+03	1.897968626839698913e-01
4.087695271900000080e+03	1.918214468611054713e-01
4.087890671900000143e+03	1.896626436527188986e-01
4.088085971900000004e+03	2.224677694195715816e-01
4.088281271900000320e+03	2.137796573342694018e-01
4.088476571900000181e+03	1.764321578781711253e-01
4.088671871900000042e+03	1.827116025412038880e-01
4.088867171900000358e+03	1.828489877206695979e-01
4.089062471900000219e+03	2.212457822317741574e-01
4.089257771900000080e+03	2.120510249971214733e-01
4.089453171900000143e+03	1.650474797161578522e-01
4.089648471900000004e+03	2.144563128373615513e-01
4.089843771900000320e+03	2.235359082572756506e-01
4.090039071900000181e+03	1.720221597484883347e-01
4.090234371900000042e+03	2.113535076207391228e-01
4.090429671900000358e+03	1.986597136423267074e-01
4.090624971900000219e+03	1.802262292267506893e-01
4.090820271900000080e+03	1.904439960163948342e-01
4.091015671900000143e+03	2.074934466198783412e-01
4.091210971900000004e+03	1.736723658173762175e-01
4.091406271900000320e+03	2.410923489744991599e-01
4.091601571900000181e+03	1.779498571623072678e-01
4.091796871900000042e+03	2.001188650085730103e-01
4.091992171900000358e+03	2.222931945541457566e-01
4.092187471899999764e+03	1.832725366224696728e-01
4.092382771900000080e+03	2.324304302810951128e-01
