# time(sec)	crack length FEA(mm)
3.724257821870000043e+04	1.837381748668802217e+00
3.724277321870000014e+04	1.820701085509924155e+00
3.724296921869999642e+04	1.849239620489788294e+00
3.724316421869999613e+04	1.845361280205313648e+00
3.724335921870000311e+04	1.865846735775321008e+00
3.724355421870000282e+04	1.877036051903605340e+00
3.724375021869999910e+04	1.881150518217939549e+00
3.724394521869999880e+04	1.868673411459072398e+00
3.724414021869999851e+04	1.856059898961417431e+00
3.724433621870000206e+04	1.872067822837433226e+00
3.724453121870000177e+04	1.812035991800984291e+00
3.724472621870000148e+04	1.876507585225397179e+00
3.724492221869999776e+04	1.796765663988777462e+00
3.724511721869999747e+04	1.821870156769520577e+00
3.724531221869999717e+04	1.828954827471713784e+00
3.724550821870000073e+04	1.843150066703190149e+00
3.724570321870000043e+04	1.865174447516844580e+00
3.724589821870000014e+04	1.854604373624308522e+00
3.724609421869999642e+04	1.851199268714564639e+00
3.724628921869999613e+04	1.871572407433571783e+00
3.724648421870000311e+04	1.865782035084125212e+00
3.724667921870000282e+04	1.875958793231614408e+00
3.724687521869999910e+04	1.856385624281205793e+00
3.724707021869999880e+04	1.842228033970723544e+00
3.724726521869999851e+04	1.836634529456153686e+00
3.724746121870000206e+04	1.852632853488781706e+00
3.724765621870000177e+04	1.817892806749419776e+00
3.724785121870000148e+04	1.858699625293283475e+00
3.724804721869999776e+04	1.876702636695746662e+00
3.724824221869999747e+04	1.836922098280506788e+00
3.724843721869999717e+04	1.823344919563609778e+00
3.724863321870000073e+04	1.854137077388433141e+00
3.724882821870000043e+04	1.864704328940216982e+00
3.724902321870000014e+04	1.825045620345481012e+00
3.724921921869999642e+04	1.841732141201369188e+00
3.724941421869999613e+04	1.896720646692614309e+00
3.724960921870000311e+04	1.837730958493335010e+00
3.724980421870000282e+04	1.833965018096165522e+00
3.725000021869999910e+04	1.874484315593454298e+00
3.725019521869999880e+04	1.855137434109421335e+00
3.725039021869999851e+04	1.829892533653747932e+00
3.725058621870000206e+04	1.831299107447224017e+00
3.725078121870000177e+04	1.840372814452413408e+00
3.725097621870000148e+04	1.863703264415653038e+00
3.725117221869999776e+04	1.850627790905118530e+00
3.725136721869999747e+04	1.881866854157223656e+00
3.725156221869999717e+04	1.879406708883612609e+00
3.725175821870000073e+04	1.881697101768782687e+00
3.725195321870000043e+04	1.876611664968086401e+00
3.725214821870000014e+04	1.906698882174586274e+00
3.725234421869999642e+04	1.897711149020482324e+00
3.725253921869999613e+04	1.857468851098909468e+00
3.725273421870000311e+04	1.842261504604243427e+00
3.725292921870000282e+04	1.913053935865328015e+00
3.725312521869999910e+04	1.837677307830576368e+00
3.725332021869999880e+04	1.856593012175251189e+00
3.725351521869999851e+04	1.907383030199337526e+00
3.725371121870000206e+04	1.902450755014136519e+00
3.725390621870000177e+04	1.862082412108545526e+00
3.725410121870000148e+04	1.882826590823205137e+00
3.725429721869999776e+04	1.870798266653611819e+00
3.725449221869999747e+04	1.898360272712400487e+00
3.725468721869999717e+04	1.888805653771692405e+00
3.725488321870000073e+04	1.896026029047717998e+00
3.725507821870000043e+04	1.876385188920433933e+00
3.725527321870000014e+04	1.874024460369909661e+00
3.725546921869999642e+04	1.870546465509036693e+00
3.725566421869999613e+04	1.920016460494839095e+00
3.725585921870000311e+04	1.859057803066024306e+00
3.725605421870000282e+04	1.909632458896243890e+00
3.725625021869999910e+04	1.912178161192517933e+00
3.725644521869999880e+04	1.919376101660548173e+00
3.725664021869999851e+04	1.857304042009104705e+00
3.725683621870000206e+04	1.895969480388588480e+00
3.725703121870000177e+04	1.870335210876492127e+00
3.725722621870000148e+04	1.893838915520751343e+00
3.725742221869999776e+04	1.883208599669732308e+00
3.725761721869999747e+04	1.881984100591672870e+00
3.725781221869999717e+04	1.875848633922309716e+00
3.725800821870000073e+04	1.874874451645510476e+00
3.725820321870000043e+04	1.877754514205047798e+00
3.725839821870000014e+04	1.938442293690222584e+00
3.725859421869999642e+04	1.879730971054435429e+00
3.725878921869999613e+04	1.876019384964127568e+00
3.725898421870000311e+04	1.882643828295218924e+00
