# time(sec)	crack length FEA(mm)
2.316835921869999947e+04	1.008626737701378673e+00
2.316855421869999918e+04	1.015672388347059751e+00
2.316875021869999910e+04	9.591606789021014379e-01
2.316894521869999880e+04	9.935993126008106913e-01
2.316914021869999851e+04	9.949784229175424599e-01
2.316933621869999843e+04	1.005587804934764407e+00
2.316953121869999813e+04	9.479375898823327873e-01
2.316972621869999784e+04	9.926252171321294782e-01
2.316992221870000139e+04	9.767390962020918721e-01
2.317011721870000110e+04	9.440895018126731486e-01
2.317031221870000081e+04	1.009887530631063512e+00
2.317050821870000073e+04	9.492898863182688274e-01
2.317070321870000043e+04	9.856074378962738081e-01
2.317089821870000014e+04	9.752549195786315295e-01
2.317109421870000006e+04	9.535755159570626915e-01
2.317128921869999976e+04	9.720089657597252852e-01
2.317148421869999947e+04	9.132658260227763947e-01
2.317167921869999918e+04	9.783365920276558825e-01
2.317187521869999910e+04	9.827094471823727417e-01
2.317207021869999880e+04	9.581662919077178486e-01
2.317226521869999851e+04	9.584290863296125451e-01
2.317246121869999843e+04	1.001730118146413773e+00
2.317265621869999813e+04	9.561732583914626105e-01
2.317285121869999784e+04	9.590292544617540216e-01
2.317304721870000139e+04	9.397232725317934410e-01
2.317324221870000110e+04	9.836849115946133537e-01
2.317343721870000081e+04	1.021280807130860779e+00
2.317363321870000073e+04	1.009919001625087631e+00
2.317382821870000043e+04	1.020487126406980138e+00
2.317402321870000014e+04	9.935468040604522599e-01
2.317421921870000006e+04	9.986430841050246698e-01
2.317441421869999976e+04	9.887161022391648402e-01
2.317460921869999947e+04	1.000605292493901288e+00
2.317480421869999918e+04	9.681942276103221445e-01
2.317500021869999910e+04	9.637356437750845828e-01
2.317519521869999880e+04	9.681448492922761773e-01
2.317539021869999851e+04	9.829226245532964867e-01
2.317558621869999843e+04	9.864043159190938326e-01
2.317578121869999813e+04	9.958505348749113750e-01
2.317597621869999784e+04	9.964119934188175876e-01
2.317617221870000139e+04	9.856252862776582191e-01
2.317636721870000110e+04	9.672359397248762036e-01
2.317656221870000081e+04	9.721792032519438465e-01
2.317675821870000073e+04	1.032077689947335841e+00
2.317695321870000043e+04	9.943497105170084893e-01
2.317714821870000014e+04	1.009606398122969040e+00
2.317734421870000006e+04	1.014128776588103520e+00
2.317753921869999976e+04	9.753032185490457806e-01
2.317773421869999947e+04	9.923040652801837780e-01
2.317792921869999918e+04	9.974194593675793641e-01
2.317812521869999910e+04	9.949017922377745293e-01
2.317832021869999880e+04	1.000460503398199918e+00
2.317851521869999851e+04	9.481447176954755918e-01
2.317871121869999843e+04	1.007134059121657543e+00
2.317890621869999813e+04	1.017481163272208278e+00
2.317910121869999784e+04	9.627404265300469888e-01
2.317929721870000139e+04	1.027625719975119978e+00
2.317949221870000110e+04	9.564171299607799881e-01
2.317968721870000081e+04	9.813033886865145661e-01
2.317988321870000073e+04	9.953152884731970573e-01
2.318007821870000043e+04	9.763367913562639444e-01
2.318027321870000014e+04	9.863959286270667093e-01
2.318046921870000006e+04	9.638880213407610142e-01
2.318066421869999976e+04	9.575713753661503347e-01
2.318085921869999947e+04	9.940737144631928146e-01
2.318105421869999918e+04	9.831672431111826427e-01
2.318125021869999910e+04	9.427432185414019727e-01
2.318144521869999880e+04	9.792450171487310229e-01
2.318164021869999851e+04	9.724438923996299167e-01
2.318183621869999843e+04	9.346428278833371905e-01
2.318203121869999813e+04	9.880820037987358972e-01
2.318222621869999784e+04	9.773209601415580039e-01
2.318242221870000139e+04	9.747717621014491129e-01
2.318261721870000110e+04	9.596158013332356518e-01
2.318281221870000081e+04	9.653403439362229221e-01
2.318300821870000073e+04	9.850257844180010380e-01
2.318320321870000043e+04	9.378160200742620134e-01
2.318339821870000014e+04	9.617641084373325100e-01
2.318359421870000006e+04	1.005583614652284297e+00
2.318378921869999976e+04	9.748431788549716259e-01
2.318398421869999947e+04	9.598018367290173103e-01
2.318417921869999918e+04	9.462560125570274039e-01
2.318437521869999910e+04	9.430650356421228508e-01
2.318457021869999880e+04	9.314124401696659561e-01
2.318476521869999851e+04	9.648747960767529719e-01
2.318496121869999843e+04	9.714784559194562519e-01
2.318515621869999813e+04	9.481394966151484027e-01
2.318535121869999784e+04	9.239504035668471005e-01
2.318554721870000139e+04	9.200994887074749329e-01
2.318574221870000110e+04	9.651375169263065601e-01
2.318593721870000081e+04	9.502288586663976133e-01
2.318613321870000073e+04	9.821203627650483270e-01
2.318632821870000043e+04	9.735826305718813245e-01
2.318652321870000014e+04	9.824668715019591048e-01
2.318671921870000006e+04	9.474538179745053412e-01
2.318691421869999976e+04	9.345355183302679336e-01
2.318710921869999947e+04	9.886730516026496218e-01
2.318730421869999918e+04	1.001423689519008065e+00
2.318750021869999910e+04	9.940348567614680775e-01
2.318769521869999880e+04	9.674996636095745117e-01
2.318789021869999851e+04	1.008328831157676575e+00
2.318808621869999843e+04	9.552113740968621869e-01
2.318828121869999813e+04	9.705823252976752968e-01
2.318847621869999784e+04	1.009019048183457556e+00
2.318867221870000139e+04	9.618576280491293318e-01
2.318886721870000110e+04	9.501468730217190739e-01
2.318906221870000081e+04	9.602695326334309556e-01
2.318925821870000073e+04	9.879917609071764417e-01
2.318945321870000043e+04	9.715509653998495310e-01
2.318964821870000014e+04	9.926766998460916369e-01
2.318984421870000006e+04	1.003543121127108861e+00
2.319003921869999976e+04	9.725531800456579390e-01
2.319023421869999947e+04	9.698122475912125395e-01
2.319042921869999918e+04	9.844703540184518431e-01
