# time(sec)	crack length FEA(mm)
1.829121121869999843e+04	7.293694112052246936e-01
1.829140621869999813e+04	7.572077536288528421e-01
1.829160121869999784e+04	7.216514059667638037e-01
1.829179721870000139e+04	7.298034132488151471e-01
1.829199221870000110e+04	7.458499514645033912e-01
1.829218721870000081e+04	7.064109802451454811e-01
1.829238321870000073e+04	6.941962317331586974e-01
1.829257821870000043e+04	7.208627345014679833e-01
1.829277321870000014e+04	7.086308329582280408e-01
1.829296921870000006e+04	7.255690803989232052e-01
1.829316421869999976e+04	7.202225908785599984e-01
1.829335921869999947e+04	7.325908298464369750e-01
1.829355421869999918e+04	7.562389713170531991e-01
1.829375021869999910e+04	7.484711977420577256e-01
1.829394521869999880e+04	7.255340813295152458e-01
1.829414021869999851e+04	7.305291937589117879e-01
1.829433621869999843e+04	7.473599919427638127e-01
1.829453121869999813e+04	7.194699660478818259e-01
1.829472621869999784e+04	7.687626147961204026e-01
1.829492221870000139e+04	7.067795829610403757e-01
1.829511721870000110e+04	7.234038658911874364e-01
1.829531221870000081e+04	7.000297458989575006e-01
1.829550821870000073e+04	7.323415404504132198e-01
1.829570321870000043e+04	7.450683694522091116e-01
1.829589821870000014e+04	7.277107287280522030e-01
1.829609421870000006e+04	7.783062743068498435e-01
1.829628921869999976e+04	7.519965543909616912e-01
1.829648421869999947e+04	7.022735149809591348e-01
1.829667921869999918e+04	7.291359494801792351e-01
1.829687521869999910e+04	7.634351850494560665e-01
1.829707021869999880e+04	7.290510305480797371e-01
1.829726521869999851e+04	7.400624538651090489e-01
1.829746121869999843e+04	7.271949818300349477e-01
1.829765621869999813e+04	7.456972187952644049e-01
1.829785121869999784e+04	6.996886756783204930e-01
1.829804721870000139e+04	7.264945180872288688e-01
1.829824221870000110e+04	6.901959482232911114e-01
1.829843721870000081e+04	6.994379533437662388e-01
1.829863321870000073e+04	7.058661131539736289e-01
1.829882821870000043e+04	7.530513614186684634e-01
1.829902321870000014e+04	7.280174496347981972e-01
1.829921921870000006e+04	7.262101133020575361e-01
1.829941421869999976e+04	7.436610830460175237e-01
1.829960921869999947e+04	6.962949982800292759e-01
1.829980421869999918e+04	6.877044675535071150e-01
1.830000021869999910e+04	7.610455087317458123e-01
