# time(sec)	crack length FEA(mm)
1.466816421869999976e+04	5.760032079534802563e-01
1.466835921869999947e+04	6.116701789402050338e-01
1.466855421869999918e+04	5.773401229120462830e-01
1.466875021869999910e+04	5.824030662326649121e-01
1.466894521869999880e+04	6.275432676115642039e-01
1.466914021870000033e+04	5.972431757174501143e-01
1.466933621870000025e+04	5.825888025303633810e-01
1.466953121869999995e+04	6.080199496320481956e-01
1.466972621869999966e+04	6.049323575471809988e-01
1.466992221869999958e+04	6.011499765328736089e-01
1.467011721869999928e+04	6.213246669781256060e-01
1.467031221869999899e+04	5.978342266597369559e-01
1.467050821869999891e+04	6.177153283859855293e-01
1.467070321870000043e+04	5.647881712491038542e-01
1.467089821870000014e+04	5.943377436075678588e-01
1.467109421870000006e+04	5.677174081756461987e-01
1.467128921869999976e+04	5.819269168110370316e-01
1.467148421869999947e+04	5.800115878523399715e-01
1.467167921869999918e+04	6.322697928621288099e-01
1.467187521869999910e+04	5.478277314235935336e-01
1.467207021869999880e+04	5.666192411430177600e-01
1.467226521870000033e+04	5.571440677641668060e-01
1.467246121870000025e+04	5.827286678003513742e-01
1.467265621869999995e+04	5.950228312600529534e-01
1.467285121869999966e+04	5.776422835407384326e-01
1.467304721869999958e+04	6.367674957907887290e-01
1.467324221869999928e+04	6.114782241571852239e-01
1.467343721869999899e+04	5.826902443629418116e-01
1.467363321869999891e+04	5.699840314816544407e-01
1.467382821870000043e+04	5.866494854935950798e-01
1.467402321870000014e+04	6.156503386484786233e-01
1.467421921870000006e+04	5.728806028458457433e-01
1.467441421869999976e+04	6.055104421125072633e-01
1.467460921869999947e+04	5.929217152356827114e-01
1.467480421869999918e+04	5.698067416067367219e-01
1.467500021869999910e+04	6.019265226871954866e-01
1.467519521869999880e+04	5.849651105831004116e-01
1.467539021870000033e+04	5.902869074872363342e-01
1.467558621870000025e+04	5.832111931812651306e-01
1.467578121869999995e+04	5.788413960524430024e-01
1.467597621869999966e+04	6.260204205714270387e-01
1.467617221869999958e+04	5.955925711944018985e-01
1.467636721869999928e+04	5.909880594290033429e-01
1.467656221869999899e+04	6.294815031132294791e-01
1.467675821869999891e+04	6.217744509380942475e-01
1.467695321870000043e+04	5.807781391015875982e-01
1.467714821870000014e+04	5.848284765746676328e-01
1.467734421870000006e+04	5.941062023022265493e-01
1.467753921869999976e+04	5.729596179678182466e-01
1.467773421869999947e+04	6.082833484280758540e-01
1.467792921869999918e+04	6.225311800780843896e-01
1.467812521869999910e+04	5.902495318322671380e-01
1.467832021869999880e+04	6.036577416897372927e-01
1.467851521870000033e+04	6.151300801662795692e-01
1.467871121870000025e+04	5.811187474771255523e-01
1.467890621869999995e+04	6.348884124192863965e-01
1.467910121869999966e+04	6.178176685693692605e-01
1.467929721869999958e+04	6.049121004729904882e-01
1.467949221869999928e+04	5.965368413995619790e-01
1.467968721869999899e+04	5.811080909271488792e-01
1.467988321869999891e+04	5.893050189940307604e-01
1.468007821870000043e+04	6.436211320480609288e-01
1.468027321870000014e+04	5.845882625846154923e-01
1.468046921870000006e+04	5.971781145176002781e-01
1.468066421869999976e+04	5.988872722717957231e-01
1.468085921869999947e+04	6.465387650581391199e-01
1.468105421869999918e+04	6.134881652235186777e-01
1.468125021869999910e+04	6.200690167062621327e-01
1.468144521869999880e+04	6.224864378252714658e-01
1.468164021870000033e+04	6.137834962309653974e-01
1.468183621870000025e+04	5.650050590833437525e-01
1.468203121869999995e+04	6.027937555682285620e-01
1.468222621869999966e+04	5.968761399362083608e-01
1.468242221869999958e+04	5.902271265802951916e-01
1.468261721869999928e+04	5.960834217423780501e-01
1.468281221869999899e+04	5.956907420917403329e-01
1.468300821869999891e+04	6.175021396609725599e-01
1.468320321870000043e+04	5.961122098144500114e-01
1.468339821870000014e+04	5.882975210748213613e-01
1.468359421870000006e+04	6.009483267043265187e-01
1.468378921869999976e+04	6.015723856585015739e-01
1.468398421869999947e+04	5.695557186766322388e-01
1.468417921869999918e+04	6.009664611452834038e-01
1.468437521869999910e+04	6.088293562180151497e-01
1.468457021869999880e+04	5.745337758012389884e-01
1.468476521870000033e+04	5.871255430835393696e-01
1.468496121870000025e+04	6.226590983402662260e-01
1.468515621869999995e+04	6.093402037844022345e-01
1.468535121869999966e+04	5.617015559701812322e-01
1.468554721869999958e+04	5.942908049055279918e-01
1.468574221869999928e+04	6.146459951116405307e-01
1.468593721869999899e+04	5.803820498071061706e-01
1.468613321869999891e+04	5.763374343612035489e-01
1.468632821870000043e+04	5.975525783513511158e-01
1.468652321870000014e+04	5.928961500026819209e-01
1.468671921870000006e+04	6.057429657365673847e-01
1.468691421869999976e+04	5.580684606096948386e-01
1.468710921869999947e+04	5.925557054511934041e-01
1.468730421869999918e+04	6.195190021722041251e-01
1.468750021869999910e+04	5.944316574050549917e-01
1.468769521869999880e+04	6.182291494331941806e-01
1.468789021870000033e+04	5.613778042056001283e-01
1.468808621870000025e+04	5.373538543487050845e-01
1.468828121869999995e+04	5.677921731753201584e-01
1.468847621869999966e+04	6.061461297084349553e-01
1.468867221869999958e+04	5.852725320218432614e-01
1.468886721869999928e+04	6.025943092056635919e-01
1.468906221869999899e+04	6.341405765024745733e-01
1.468925821869999891e+04	6.201649651342187042e-01
1.468945321870000043e+04	5.771190882583354664e-01
1.468964821870000014e+04	5.938010183306570156e-01
1.468984421870000006e+04	6.523506727176009434e-01
1.469003921869999976e+04	5.608488921565335517e-01
1.469023421869999947e+04	6.128291940196248788e-01
1.469042921869999918e+04	6.095918449821127183e-01
1.469062521869999910e+04	6.001802717630173589e-01
1.469082021869999880e+04	5.785915112660351411e-01
1.469101521870000033e+04	5.887575301147851548e-01
1.469121121870000025e+04	5.945010338604070910e-01
1.469140621869999995e+04	5.803222997371761949e-01
1.469160121869999966e+04	5.870946081483339185e-01
1.469179721869999958e+04	6.312406071933036600e-01
1.469199221869999928e+04	5.812212408741768144e-01
1.469218721869999899e+04	5.832934028423331085e-01
1.469238321869999891e+04	5.836681341811811308e-01
1.469257821870000043e+04	6.709131766675575648e-01
1.469277321870000014e+04	6.245146160197876384e-01
1.469296921870000006e+04	6.043862535725139651e-01
1.469316421869999976e+04	5.991070199253893946e-01
1.469335921869999947e+04	6.087451620329780155e-01
1.469355421869999918e+04	6.024684208517570028e-01
1.469375021869999910e+04	5.778665420473139136e-01
1.469394521869999880e+04	6.124347131883602913e-01
1.469414021870000033e+04	5.822984502434067622e-01
1.469433621870000025e+04	5.755696433635026921e-01
1.469453121869999995e+04	6.035020349443840360e-01
1.469472621869999966e+04	6.161993504907883334e-01
1.469492221869999958e+04	6.155639791994627075e-01
1.469511721869999928e+04	6.071518576966461467e-01
