# time(sec)	crack length FEA(mm)
3.264394521869999880e+04	1.526107002843177796e+00
3.264414021869999851e+04	1.528025606065263275e+00
3.264433621869999843e+04	1.496927459567785945e+00
3.264453121869999813e+04	1.536569869263733068e+00
3.264472621869999784e+04	1.535694994419948500e+00
3.264492221870000139e+04	1.483279576765948349e+00
3.264511721870000110e+04	1.535468296886520534e+00
3.264531221870000081e+04	1.566132734337342569e+00
3.264550821870000073e+04	1.558288057806358040e+00
3.264570321870000043e+04	1.507423169833870702e+00
3.264589821870000014e+04	1.535812879784639762e+00
3.264609421870000006e+04	1.506191854499581595e+00
3.264628921869999976e+04	1.531695523345605991e+00
3.264648421869999947e+04	1.529864206556016626e+00
3.264667921869999918e+04	1.563546121840456493e+00
3.264687521869999910e+04	1.500871429505885146e+00
3.264707021869999880e+04	1.543088980731424087e+00
3.264726521869999851e+04	1.528084127665421121e+00
3.264746121869999843e+04	1.512841662645085350e+00
3.264765621869999813e+04	1.490371784580997172e+00
3.264785121869999784e+04	1.511256431121770660e+00
3.264804721870000139e+04	1.542702492344210086e+00
3.264824221870000110e+04	1.517545565770914706e+00
3.264843721870000081e+04	1.491330554613064407e+00
3.264863321870000073e+04	1.530964018613085287e+00
3.264882821870000043e+04	1.521474659497970450e+00
3.264902321870000014e+04	1.517013776790856028e+00
3.264921921870000006e+04	1.507573043919167688e+00
3.264941421869999976e+04	1.547508916706728854e+00
3.264960921869999947e+04	1.477116912148634498e+00
3.264980421869999918e+04	1.513775870137681778e+00
3.265000021869999910e+04	1.503424905775951004e+00
3.265019521869999880e+04	1.552001789607214022e+00
3.265039021869999851e+04	1.487236018554876082e+00
3.265058621869999843e+04	1.494315632568143926e+00
3.265078121869999813e+04	1.541795963273372649e+00
3.265097621869999784e+04	1.511277951625318750e+00
3.265117221870000139e+04	1.506094285094141227e+00
3.265136721870000110e+04	1.564457958869533982e+00
3.265156221870000081e+04	1.532269977621055546e+00
3.265175821870000073e+04	1.521785597617007824e+00
3.265195321870000043e+04	1.511947370432809024e+00
3.265214821870000014e+04	1.555636041777132661e+00
3.265234421870000006e+04	1.560458263031470949e+00
3.265253921869999976e+04	1.554507733658347490e+00
3.265273421869999947e+04	1.547938473946764759e+00
3.265292921869999918e+04	1.590499112596376108e+00
3.265312521869999910e+04	1.569147253207322734e+00
3.265332021869999880e+04	1.533315308625667228e+00
3.265351521869999851e+04	1.515954394926264825e+00
3.265371121869999843e+04	1.529683719590559932e+00
3.265390621869999813e+04	1.545558989413962081e+00
3.265410121869999784e+04	1.530188427412236152e+00
3.265429721870000139e+04	1.571778279026762704e+00
3.265449221870000110e+04	1.573002065390504356e+00
3.265468721870000081e+04	1.548218324702567372e+00
3.265488321870000073e+04	1.516911138614529975e+00
3.265507821870000043e+04	1.540826945564671036e+00
3.265527321870000014e+04	1.527656317257658714e+00
3.265546921870000006e+04	1.542799819676712758e+00
3.265566421869999976e+04	1.542285081162084737e+00
3.265585921869999947e+04	1.565115546869225938e+00
3.265605421869999918e+04	1.520305628855274094e+00
3.265625021869999910e+04	1.506372524431034421e+00
3.265644521869999880e+04	1.537736053353064847e+00
3.265664021869999851e+04	1.503096251899588509e+00
3.265683621869999843e+04	1.507032910462626774e+00
3.265703121869999813e+04	1.503098369415971192e+00
3.265722621869999784e+04	1.559274740008468996e+00
3.265742221870000139e+04	1.545537500726316793e+00
3.265761721870000110e+04	1.585100884078741501e+00
3.265781221870000081e+04	1.524594342629026045e+00
3.265800821870000073e+04	1.534907226368284583e+00
3.265820321870000043e+04	1.517638942812475022e+00
3.265839821870000014e+04	1.570717177758249150e+00
3.265859421870000006e+04	1.509501560899531469e+00
3.265878921869999976e+04	1.531828850173958756e+00
3.265898421869999947e+04	1.516301384411477216e+00
3.265917921869999918e+04	1.547050731142185498e+00
3.265937521869999910e+04	1.527873837009909863e+00
3.265957021869999880e+04	1.540018915334721683e+00
3.265976521869999851e+04	1.539985088969400451e+00
3.265996121869999843e+04	1.567918071699542892e+00
3.266015621869999813e+04	1.527536275093755336e+00
3.266035121869999784e+04	1.516916341075978281e+00
3.266054721870000139e+04	1.541966226444543508e+00
3.266074221870000110e+04	1.544157427243836977e+00
3.266093721870000081e+04	1.478565721117144349e+00
3.266113321870000073e+04	1.507138591654797466e+00
3.266132821870000043e+04	1.533005494458672402e+00
3.266152321870000014e+04	1.490176424042887859e+00
3.266171921870000006e+04	1.517914045791355804e+00
3.266191421869999976e+04	1.507160292407640156e+00
3.266210921869999947e+04	1.556149427082790027e+00
3.266230421869999918e+04	1.533992285742975525e+00
