# time(sec)	crack length FEA(mm)
1.703710805469999832e+04	2.043062246702362472e+00
1.703730405470000187e+04	2.027577105277917013e+00
1.703749905470000158e+04	2.057689132334992621e+00
1.703769405470000129e+04	2.049106622585732396e+00
1.703789005470000120e+04	2.058175235004879866e+00
1.703808505470000091e+04	2.046129678647911732e+00
1.703828005470000062e+04	2.057179832680617437e+00
1.703847605470000053e+04	2.054283807767989245e+00
1.703867105470000024e+04	2.062095462040012706e+00
1.703886605469999995e+04	2.059206524987784448e+00
1.703906105469999966e+04	2.083316776026579831e+00
1.703925705469999957e+04	2.056062233191774169e+00
1.703945205469999928e+04	2.090964773480941119e+00
1.703964705469999899e+04	2.080802123590995478e+00
1.703984305469999890e+04	2.053420043631433600e+00
1.704003805469999861e+04	2.023490852640650317e+00
1.704023305469999832e+04	2.093957009717710704e+00
1.704042905470000187e+04	2.065486777632584037e+00
1.704062405470000158e+04	2.048620482867701043e+00
1.704081905470000129e+04	2.026364041637091162e+00
1.704101505470000120e+04	2.080868903418782168e+00
1.704121005470000091e+04	2.096792395644468954e+00
1.704140505470000062e+04	2.089793083881099633e+00
1.704160105470000053e+04	2.078905302339308037e+00
1.704179605470000024e+04	2.111044618434201325e+00
1.704199105469999995e+04	2.095109868177713608e+00
1.704218605469999966e+04	2.063681299465148555e+00
1.704238205469999957e+04	2.098387947665871778e+00
1.704257705469999928e+04	2.073938658987836803e+00
1.704277205469999899e+04	2.078686715808014895e+00
1.704296805469999890e+04	2.069499537016795898e+00
1.704316305469999861e+04	2.099202501473680371e+00
1.704335805469999832e+04	2.066478784871200958e+00
1.704355405470000187e+04	2.079553009630982885e+00
1.704374905470000158e+04	2.100762573168072578e+00
1.704394405470000129e+04	2.070757492954360401e+00
1.704414005470000120e+04	2.078587610869684354e+00
1.704433505470000091e+04	2.080868027880015347e+00
1.704453005470000062e+04	2.089240116112536683e+00
1.704472605470000053e+04	2.047081887689559565e+00
1.704492105470000024e+04	2.085879369700872843e+00
1.704511605469999995e+04	2.061504846754129261e+00
1.704531105469999966e+04	2.090695227450098059e+00
1.704550705469999957e+04	2.043259973007891972e+00
1.704570205469999928e+04	2.072706838807460983e+00
1.704589705469999899e+04	2.079270431020798782e+00
1.704609305469999890e+04	2.073972098964180333e+00
1.704628805469999861e+04	2.058322633340129215e+00
1.704648305469999832e+04	2.095850886262022428e+00
1.704667905470000187e+04	2.087560840366474935e+00
1.704687405470000158e+04	2.009694146000885695e+00
1.704706905470000129e+04	2.090444295318402368e+00
1.704726505470000120e+04	2.086052607356254640e+00
1.704746005470000091e+04	2.057912704220248301e+00
1.704765505470000062e+04	2.042200043989563341e+00
1.704785105470000053e+04	2.097620289857909270e+00
1.704804605470000024e+04	2.044728355265949205e+00
1.704824105469999995e+04	2.050297178051764035e+00
1.704843605469999966e+04	2.048393948844214663e+00
1.704863205469999957e+04	2.075960254749684708e+00
1.704882705469999928e+04	2.056258888841490773e+00
1.704902205469999899e+04	2.076663694188674469e+00
1.704921805469999890e+04	2.045820610573546361e+00
1.704941305469999861e+04	2.051969125572874475e+00
1.704960805469999832e+04	2.030272355165575249e+00
1.704980405470000187e+04	2.064653075309422547e+00
1.704999905470000158e+04	2.083572563119449939e+00
1.705019405470000129e+04	2.078516286883793640e+00
1.705039005470000120e+04	2.037192729933121171e+00
1.705058505470000091e+04	2.036794536963757452e+00
1.705078005470000062e+04	2.067236440167281586e+00
1.705097605470000053e+04	2.051378004579394343e+00
1.705117105470000024e+04	2.050234053177266702e+00
1.705136605469999995e+04	2.046546519204014203e+00
1.705156105469999966e+04	2.079705998591510507e+00
1.705175705469999957e+04	2.063134218932976438e+00
1.705195205469999928e+04	2.057715186621623005e+00
1.705214705469999899e+04	2.064462068923154092e+00
1.705234305469999890e+04	2.025953528757611366e+00
1.705253805469999861e+04	2.067288287607091490e+00
1.705273305469999832e+04	2.087110704638083902e+00
1.705292905470000187e+04	2.035630302415389892e+00
1.705312405470000158e+04	2.073680134439365830e+00
1.705331905470000129e+04	2.069503120583346956e+00
1.705351505470000120e+04	2.073322319442688411e+00
1.705371005470000091e+04	2.084233266605600932e+00
1.705390505470000062e+04	2.069239050011892900e+00
1.705410105470000053e+04	2.092421682027318042e+00
1.705429605470000024e+04	2.052408810032071429e+00
1.705449105469999995e+04	2.060638492582542725e+00
1.705468605469999966e+04	2.068285869533037058e+00
1.705488205469999957e+04	2.046458273053895383e+00
1.705507705469999928e+04	2.054745839000828411e+00
1.705527205469999899e+04	2.054267073101915031e+00
1.705546805469999890e+04	2.075782162290005672e+00
1.705566305469999861e+04	2.064545624460761175e+00
1.705585805469999832e+04	2.043959814469204161e+00
1.705605405470000187e+04	2.082071622593970162e+00
1.705624905470000158e+04	2.049727453689968115e+00
1.705644405470000129e+04	2.044405395942463954e+00
1.705664005470000120e+04	2.030339125990469284e+00
1.705683505470000091e+04	2.080198071505016344e+00
1.705703005470000062e+04	2.104906807921569367e+00
1.705722605470000053e+04	2.054422067507859495e+00
1.705742105470000024e+04	2.043143011730224501e+00
1.705761605469999995e+04	2.089557895229933848e+00
1.705781105469999966e+04	2.051442082624252095e+00
1.705800705469999957e+04	2.070396844196395136e+00
1.705820205469999928e+04	2.107926992575436032e+00
1.705839705469999899e+04	2.077824846386418400e+00
1.705859305469999890e+04	2.053191884494582453e+00
1.705878805469999861e+04	2.036853871592940735e+00
1.705898305469999832e+04	2.052532337739323864e+00
1.705917905470000187e+04	2.058327254461470801e+00
1.705937405470000158e+04	2.060752654085330704e+00
1.705956905470000129e+04	2.082590464832041022e+00
1.705976505470000120e+04	2.048152825494945262e+00
1.705996005470000091e+04	2.050973447923656323e+00
1.706015505470000062e+04	2.066414032947385238e+00
1.706035105470000053e+04	2.075949029473271423e+00
1.706054605470000024e+04	2.063507012590289236e+00
1.706074105469999995e+04	2.034895746085190638e+00
1.706093605469999966e+04	2.046445199520675828e+00
1.706113205469999957e+04	2.092304101815049222e+00
1.706132705469999928e+04	2.049960270890503367e+00
1.706152205469999899e+04	2.035337838619280859e+00
1.706171805469999890e+04	2.094460940180855602e+00
1.706191305469999861e+04	2.022695729591244884e+00
1.706210805469999832e+04	2.039551836621409819e+00
1.706230405470000187e+04	2.060058992505616970e+00
1.706249905470000158e+04	2.069952734189097754e+00
1.706269405470000129e+04	2.061121743091188563e+00
1.706289005470000120e+04	2.037150143639765432e+00
1.706308505470000091e+04	2.078301199114243047e+00
1.706328005470000062e+04	2.085713531388240227e+00
1.706347605470000053e+04	2.069560696474077588e+00
1.706367105470000024e+04	2.058422783980809356e+00
