# time(sec)	crack length FEA(mm)
2.266210954700000002e+03	3.540690559184227482e-01
2.266406254700000318e+03	4.310548068891062456e-01
2.266601554700000179e+03	4.418402535027325939e-01
2.266796854700000040e+03	3.810918124785711569e-01
2.266992154699999901e+03	3.960229235977141826e-01
2.267187454700000217e+03	4.455932736463736887e-01
2.267382854700000280e+03	4.252726342059087727e-01
2.267578154700000141e+03	3.792094750921890522e-01
2.267773454700000002e+03	4.155431681295382873e-01
2.267968754700000318e+03	3.758547657514057505e-01
2.268164054700000179e+03	4.131164015276915791e-01
2.268359354700000040e+03	3.935773538280624706e-01
2.268554654699999901e+03	4.453011962027666470e-01
2.268749954700000217e+03	4.393634017793068836e-01
2.268945354700000280e+03	4.055302877444244558e-01
2.269140654700000141e+03	4.309653933049339969e-01
2.269335954700000002e+03	4.393306372539811377e-01
2.269531254700000318e+03	4.076792311679238168e-01
2.269726554700000179e+03	4.102447852535373585e-01
2.269921854700000040e+03	3.971854143103712431e-01
2.270117154699999901e+03	4.239146259214887635e-01
2.270312454700000217e+03	3.802960681134432974e-01
2.270507854700000280e+03	3.879347522810085991e-01
2.270703154700000141e+03	3.883359857248755986e-01
2.270898454700000002e+03	3.962697756589292908e-01
2.271093754700000318e+03	3.916421959258222785e-01
2.271289054700000179e+03	3.960657315278233170e-01
2.271484354700000040e+03	3.905302323542052534e-01
2.271679654699999901e+03	4.094798168044828657e-01
2.271874954700000217e+03	4.426210828502163963e-01
2.272070354700000280e+03	4.340751020276467642e-01
2.272265654700000141e+03	4.245936564734762442e-01
2.272460954700000002e+03	4.090580247295267924e-01
2.272656254700000318e+03	4.253869609858185186e-01
2.272851554700000179e+03	4.218148189578041496e-01
2.273046854700000040e+03	3.960438445186831302e-01
2.273242154699999901e+03	4.272628078730633661e-01
2.273437454700000217e+03	4.327811521451536692e-01
2.273632854700000280e+03	4.035761755903788384e-01
2.273828154700000141e+03	3.833414553724949769e-01
2.274023454700000002e+03	4.179696708891320611e-01
2.274218754700000318e+03	4.522515240579760842e-01
2.274414054700000179e+03	4.029075165323270369e-01
2.274609354700000040e+03	3.997033228467792298e-01
2.274804654699999901e+03	4.095563967458115684e-01
2.274999954700000217e+03	3.540820219828066939e-01
2.275195354700000280e+03	3.880880624531801715e-01
2.275390654700000141e+03	3.877216764195967613e-01
2.275585954700000002e+03	4.269138918024211193e-01
2.275781254700000318e+03	3.755031301657609788e-01
2.275976554700000179e+03	4.377030843153502104e-01
2.276171854700000040e+03	3.954177738153816790e-01
2.276367154699999901e+03	4.090560337164674820e-01
2.276562454700000217e+03	3.882384211281308950e-01
2.276757854700000280e+03	3.883698356239833060e-01
2.276953154700000141e+03	4.039781469526797508e-01
2.277148454700000002e+03	3.435575146834128901e-01
2.277343754700000318e+03	3.870316945372227480e-01
2.277539054700000179e+03	3.945966256793624893e-01
2.277734354700000040e+03	3.887999339881460514e-01
2.277929654699999901e+03	3.647246344042081034e-01
2.278124954700000217e+03	3.957223682921178209e-01
2.278320354700000280e+03	3.834420502639588335e-01
2.278515654700000141e+03	3.378137469012383320e-01
2.278710954700000002e+03	3.709264837986516739e-01
2.278906254700000318e+03	3.636383599787365029e-01
2.279101554700000179e+03	3.378725951324401677e-01
2.279296854700000040e+03	3.500368806520413045e-01
2.279492154699999901e+03	3.821096138375779105e-01
2.279687454700000217e+03	3.867389756210126706e-01
2.279882854700000280e+03	3.555007117049946430e-01
2.280078154700000141e+03	3.429490861434203453e-01
2.280273454700000002e+03	4.033333964584819853e-01
