# time(sec)	crack length FEA(mm)
1.606152305469999919e+04	1.871744824816341080e+00
1.606171905470000092e+04	1.882979688464274659e+00
1.606191405470000063e+04	1.870645801240517159e+00
1.606210905470000034e+04	1.899801294300349497e+00
1.606230505470000026e+04	1.875497492745674677e+00
1.606250005469999996e+04	1.882561983466166211e+00
1.606269505469999967e+04	1.907695610452613266e+00
1.606289105469999959e+04	1.868688154182965633e+00
1.606308605469999929e+04	1.851370822260713922e+00
1.606328105470000082e+04	1.891378005187540623e+00
1.606347705470000074e+04	1.908171804700003804e+00
1.606367205470000044e+04	1.868936987030650698e+00
1.606386705470000015e+04	1.904627097656570456e+00
1.606406205469999986e+04	1.901455393606939381e+00
1.606425805469999978e+04	1.905887793844659228e+00
1.606445305469999948e+04	1.837081985685768970e+00
1.606464805469999919e+04	1.899662083207694252e+00
1.606484405470000092e+04	1.904455346835906226e+00
1.606503905470000063e+04	1.867825855350853104e+00
1.606523405470000034e+04	1.885650345445814224e+00
1.606543005470000026e+04	1.866942712335124099e+00
1.606562505469999996e+04	1.914091834702842831e+00
1.606582005469999967e+04	1.880951233897976138e+00
1.606601605469999959e+04	1.890740680025345455e+00
1.606621105469999929e+04	1.913940603256488515e+00
1.606640605470000082e+04	1.886015727753459714e+00
1.606660205470000074e+04	1.862490637411283956e+00
1.606679705470000044e+04	1.888783080738461351e+00
1.606699205470000015e+04	1.942329051940856033e+00
1.606718705469999986e+04	1.881270999954427481e+00
1.606738305469999978e+04	1.891062234481644566e+00
1.606757805469999948e+04	1.909873092674615691e+00
1.606777305469999919e+04	1.871588570689386444e+00
1.606796905470000092e+04	1.836015963353382574e+00
1.606816405470000063e+04	1.914027365005150472e+00
1.606835905470000034e+04	1.887846564928679527e+00
1.606855505470000026e+04	1.860478997820123936e+00
1.606875005469999996e+04	1.876385844980124062e+00
1.606894505469999967e+04	1.885251236223643545e+00
1.606914105469999959e+04	1.899985356529825253e+00
1.606933605469999929e+04	1.850368351804018374e+00
1.606953105470000082e+04	1.902184038343044392e+00
1.606972705470000074e+04	1.907586446102357058e+00
1.606992205470000044e+04	1.886204478205870672e+00
1.607011705470000015e+04	1.871425004805528758e+00
1.607031205469999986e+04	1.886137279692380986e+00
1.607050805469999978e+04	1.872421886823579129e+00
1.607070305469999948e+04	1.873853547771521022e+00
1.607089805469999919e+04	1.894822943131105220e+00
1.607109405470000092e+04	1.927620553562764627e+00
1.607128905470000063e+04	1.869757384952229984e+00
1.607148405470000034e+04	1.872072191799830421e+00
1.607168005470000026e+04	1.879181517885861297e+00
1.607187505469999996e+04	1.896562549363977723e+00
1.607207005469999967e+04	1.914388761798338834e+00
1.607226605469999959e+04	1.869531941176148848e+00
1.607246105469999929e+04	1.894372711895176309e+00
1.607265605470000082e+04	1.887278262559679121e+00
1.607285205470000074e+04	1.855224377435980898e+00
1.607304705470000044e+04	1.920917366852084029e+00
1.607324205470000015e+04	1.880175248453419101e+00
1.607343705469999986e+04	1.887787800603268451e+00
1.607363305469999978e+04	1.855410731141397207e+00
1.607382805469999948e+04	1.888908230229475294e+00
1.607402305469999919e+04	1.930393083338143967e+00
1.607421905470000092e+04	1.858555118889933411e+00
1.607441405470000063e+04	1.893584183768915352e+00
1.607460905470000034e+04	1.929636579192814949e+00
1.607480505470000026e+04	1.904646751450712827e+00
1.607500005469999996e+04	1.917364553190740395e+00
1.607519505469999967e+04	1.944846255702010751e+00
1.607539105469999959e+04	1.916232380995463558e+00
1.607558605469999929e+04	1.916627096279576392e+00
1.607578105470000082e+04	1.914396219004446564e+00
1.607597705470000074e+04	1.926378778895319499e+00
1.607617205470000044e+04	1.914196397105703440e+00
1.607636705470000015e+04	1.851184676642505522e+00
1.607656205469999986e+04	1.883598603601214450e+00
1.607675805469999978e+04	1.954283852763630591e+00
1.607695305469999948e+04	1.860613707448495191e+00
1.607714805469999919e+04	1.891932158497141359e+00
1.607734405470000092e+04	1.903183259227269275e+00
1.607753905470000063e+04	1.868353266018685233e+00
1.607773405470000034e+04	1.884551915056544402e+00
1.607793005470000026e+04	1.912699039884115493e+00
1.607812505469999996e+04	1.961157035089598821e+00
1.607832005469999967e+04	1.907094357799699935e+00
1.607851605469999959e+04	1.884483748154321958e+00
1.607871105469999929e+04	1.909810535791688579e+00
1.607890605470000082e+04	1.913802601675367754e+00
1.607910205470000074e+04	1.881580402648348027e+00
1.607929705470000044e+04	1.909020619972988442e+00
1.607949205470000015e+04	1.937457294477876957e+00
1.607968705469999986e+04	1.883718241449940933e+00
1.607988305469999978e+04	1.897022125941656867e+00
1.608007805469999948e+04	1.920614112365917947e+00
1.608027305469999919e+04	1.901216304453186012e+00
1.608046905470000092e+04	1.900494368265949419e+00
1.608066405470000063e+04	1.891751000656885395e+00
1.608085905470000034e+04	1.904334855758399669e+00
1.608105505470000026e+04	1.902715383847981556e+00
1.608125005469999996e+04	1.879256205791936196e+00
1.608144505469999967e+04	1.947212970633390938e+00
1.608164105469999959e+04	1.896906410139889587e+00
1.608183605469999929e+04	1.882383320290383466e+00
1.608203105470000082e+04	1.915487350166735325e+00
1.608222705470000074e+04	1.897001663065490007e+00
1.608242205470000044e+04	1.910741332281958194e+00
1.608261705470000015e+04	1.855471508809641179e+00
1.608281205469999986e+04	1.886611037007844160e+00
1.608300805469999978e+04	1.930345567193057832e+00
1.608320305469999948e+04	1.894499756659600465e+00
1.608339805469999919e+04	1.889511892221021228e+00
