# time(sec)	crack length FEA(mm)
1.151367212500000051e+03	2.368556441728397743e-01
1.151562512499999912e+03	2.292149961582907736e-01
1.151757812500000000e+03	2.862421756111004356e-01
1.151953112500000088e+03	2.171961692311796810e-01
1.152148412499999949e+03	2.020499649551332766e-01
1.152343712500000038e+03	2.335769241614276126e-01
1.152539112500000101e+03	2.125766229107917127e-01
1.152734412499999962e+03	2.397602886374787801e-01
1.152929712500000051e+03	2.427579891958142611e-01
1.153125012499999912e+03	2.392395226204708791e-01
1.153320312500000000e+03	1.838826449465145174e-01
1.153515612500000088e+03	1.821370759758789148e-01
1.153710912499999949e+03	2.349913426864169708e-01
1.153906212500000038e+03	2.622632740978030341e-01
1.154101612500000101e+03	2.500574844015019949e-01
1.154296912499999962e+03	2.562797108817029823e-01
1.154492212500000051e+03	2.188028124149976605e-01
1.154687512499999912e+03	2.129807936572767346e-01
1.154882812500000000e+03	2.665357621016024581e-01
1.155078112500000088e+03	2.705533604696697125e-01
1.155273412499999949e+03	2.381292302862263455e-01
1.155468712500000038e+03	2.038608066609945979e-01
1.155664112500000101e+03	1.890626611011914093e-01
1.155859412499999962e+03	2.201213585624817171e-01
1.156054712500000051e+03	2.286231063123995710e-01
1.156250012499999912e+03	2.292654876945334763e-01
1.156445312500000000e+03	2.754677758179333580e-01
1.156640612500000088e+03	2.634357790609502814e-01
1.156835912499999949e+03	1.694032487418049016e-01
1.157031212500000038e+03	2.077326028407728842e-01
1.157226612500000101e+03	2.290753503582703132e-01
1.157421912499999962e+03	2.595264928227418721e-01
1.157617212500000051e+03	2.528114372715215552e-01
1.157812512499999912e+03	2.562464457532804829e-01
1.158007812500000000e+03	2.431112177200045465e-01
1.158203112500000088e+03	2.345445840981223995e-01
1.158398412499999949e+03	2.589696335713735920e-01
1.158593712500000038e+03	2.644377013599470416e-01
1.158789112500000101e+03	2.733264845800764675e-01
1.158984412499999962e+03	1.912434592905860598e-01
1.159179712500000051e+03	2.418829842230891813e-01
1.159375012499999912e+03	2.414073525981663693e-01
1.159570312500000000e+03	2.337133250602541068e-01
1.159765612500000088e+03	2.595060792320715848e-01
1.159960912499999949e+03	2.674538954867493601e-01
1.160156212500000038e+03	2.322526388998475966e-01
1.160351612500000101e+03	2.158129725988917613e-01
1.160546912499999962e+03	2.251832239325306517e-01
1.160742212500000051e+03	2.767511434043825602e-01
1.160937512499999912e+03	2.154604472604653154e-01
1.161132812500000000e+03	2.211464904866033976e-01
1.161328112500000088e+03	2.490206676334931757e-01
1.161523412499999949e+03	2.197001155488429447e-01
1.161718712500000038e+03	2.416317505525338305e-01
1.161914112500000101e+03	2.545134361928482747e-01
1.162109412499999962e+03	2.705930272614445187e-01
1.162304712500000051e+03	2.904912701130246688e-01
1.162500012499999912e+03	2.533501540524127904e-01
1.162695312500000000e+03	2.310765088012836088e-01
1.162890612500000088e+03	2.909038176646472351e-01
1.163085912499999949e+03	2.798173143350410896e-01
1.163281212500000038e+03	2.956395707552026408e-01
1.163476612500000101e+03	2.923117756935518230e-01
1.163671912499999962e+03	2.700235733685190098e-01
1.163867212500000051e+03	2.438841954686807867e-01
1.164062512499999912e+03	2.222715119140588058e-01
1.164257812500000000e+03	3.033605542572956892e-01
1.164453112500000088e+03	2.821198922520000707e-01
1.164648412499999949e+03	2.614887184497067807e-01
1.164843712500000038e+03	2.456029128783789872e-01
1.165039112500000101e+03	2.472163141767946826e-01
1.165234412499999962e+03	2.646811867046157118e-01
1.165429712500000051e+03	2.616153000257241956e-01
1.165625012499999912e+03	2.490035000871024806e-01
1.165820312500000000e+03	2.991865133346003347e-01
1.166015612500000088e+03	2.858123993876287017e-01
1.166210912499999949e+03	2.712826076735659342e-01
1.166406212500000038e+03	2.580769573269954265e-01
1.166601612500000101e+03	2.847534719595046226e-01
1.166796912499999962e+03	2.658600367824313082e-01
1.166992212500000051e+03	3.078027050401885845e-01
1.167187512499999912e+03	2.800027741271389203e-01
1.167382812500000000e+03	2.453989481140066431e-01
1.167578112500000088e+03	2.467064274951642489e-01
1.167773412499999949e+03	3.116369709209045880e-01
1.167968712500000038e+03	3.139997735253086120e-01
1.168164112500000101e+03	2.726959585089687721e-01
1.168359412499999962e+03	2.274607763621574463e-01
1.168554712500000051e+03	2.496174491973501830e-01
1.168750012499999912e+03	2.440312742323751394e-01
1.168945312500000000e+03	2.586456150604110604e-01
1.169140612500000088e+03	2.828123670910471787e-01
1.169335912499999949e+03	2.858563320403799679e-01
1.169531212500000038e+03	2.537987332073665669e-01
1.169726612500000101e+03	2.350020991855910069e-01
1.169921912499999962e+03	2.632984716384036972e-01
1.170117212500000051e+03	2.737200106830339763e-01
1.170312512499999912e+03	2.486675227415133804e-01
1.170507812500000000e+03	2.667985381997777239e-01
1.170703112500000088e+03	2.743505108421153693e-01
1.170898412499999949e+03	2.550521254366096002e-01
1.171093712500000038e+03	2.056037899107661104e-01
1.171289112500000101e+03	2.519110087799134590e-01
1.171484412499999962e+03	3.006464846403709146e-01
1.171679712500000051e+03	2.663952562317817296e-01
1.171875012499999912e+03	2.621206062422380967e-01
1.172070312500000000e+03	2.199236286129657714e-01
1.172265612500000088e+03	2.392899938924273329e-01
1.172460912499999949e+03	2.524175717932291008e-01
1.172656212500000038e+03	2.621452658524248136e-01
1.172851612500000101e+03	2.642049114826772183e-01
1.173046912499999962e+03	2.272437810751490872e-01
1.173242212500000051e+03	2.144823628340386534e-01
1.173437512499999912e+03	2.529766883761119800e-01
1.173632812500000000e+03	2.810050710830491738e-01
1.173828112500000088e+03	2.757422558547730773e-01
1.174023412499999949e+03	2.188833998720074447e-01
1.174218712500000038e+03	2.342148791047868883e-01
1.174414112500000101e+03	2.130807527276843416e-01
1.174609412499999962e+03	2.035876780945837794e-01
1.174804712500000051e+03	2.230000116570387547e-01
1.175000012499999912e+03	2.889835356738146288e-01
1.175195312500000000e+03	2.158151144724094195e-01
1.175390612500000088e+03	1.932078393224507806e-01
1.175585912499999949e+03	2.181128697600076549e-01
1.175781212500000038e+03	2.674924984897408820e-01
