# time(sec)	crack length FEA(mm)
6.864648412499999722e+03	4.821376640574861483e-01
6.864843712500000038e+03	4.829542625948253232e-01
6.865039112499999646e+03	4.464424994306668282e-01
6.865234412499999962e+03	4.755911652016813207e-01
6.865429712500000278e+03	4.924282579044536590e-01
6.865625012499999684e+03	5.528758717729047589e-01
6.865820312500000000e+03	4.948982189171609036e-01
6.866015612500000316e+03	4.834816619683053318e-01
6.866210912499999722e+03	4.666437968060872521e-01
6.866406212500000038e+03	5.076223517193376722e-01
6.866601612499999646e+03	5.176962631871706577e-01
6.866796912499999962e+03	5.182685742753392333e-01
6.866992212500000278e+03	5.481414442752452487e-01
6.867187512499999684e+03	4.733437159130247096e-01
6.867382812500000000e+03	5.058983660125200288e-01
6.867578112500000316e+03	4.990223444607053693e-01
6.867773412499999722e+03	4.611818464412991148e-01
6.867968712500000038e+03	5.296668277894092114e-01
6.868164112499999646e+03	5.385457329580134456e-01
6.868359412499999962e+03	5.087928485057275907e-01
6.868554712500000278e+03	4.804406377067103051e-01
6.868750012499999684e+03	5.295225117534574366e-01
6.868945312500000000e+03	4.960841641971391880e-01
6.869140612500000316e+03	4.792666175764601633e-01
6.869335912499999722e+03	5.231573595037772861e-01
6.869531212500000038e+03	5.185775114752377846e-01
6.869726612499999646e+03	5.308946694381511122e-01
6.869921912499999962e+03	4.820824054244337020e-01
6.870117212500000278e+03	4.557516936551166964e-01
6.870312512499999684e+03	5.247952575352510252e-01
6.870507812500000000e+03	5.286437709677329622e-01
6.870703112500000316e+03	5.471234021562150218e-01
6.870898412499999722e+03	5.276068778502267520e-01
6.871093712500000038e+03	5.160643040072940835e-01
6.871289112499999646e+03	5.079803095065926755e-01
6.871484412499999962e+03	4.900431017616657670e-01
6.871679712500000278e+03	5.279401394169642714e-01
6.871875012499999684e+03	5.109255535322709818e-01
6.872070312500000000e+03	5.310665791429904914e-01
6.872265612500000316e+03	5.484627585217172197e-01
6.872460912499999722e+03	4.890130715397678074e-01
6.872656212500000038e+03	5.205034157828229979e-01
6.872851612499999646e+03	4.798536072332542091e-01
6.873046912499999962e+03	5.670779143014108570e-01
6.873242212500000278e+03	5.454010933162916075e-01
6.873437512499999684e+03	5.112187001382668683e-01
6.873632812500000000e+03	5.254756108540412640e-01
6.873828112500000316e+03	5.053013391274667754e-01
6.874023412499999722e+03	4.519289947791058637e-01
