# time(sec)	crack length FEA(mm)
1.160253931249999914e+04	6.486601808908947220e-01
1.160273431250000067e+04	6.489505948599969543e-01
1.160292931250000038e+04	6.609289335393988551e-01
1.160312531250000029e+04	6.277056229707724810e-01
1.160332031250000000e+04	6.929896810650468808e-01
1.160351531249999971e+04	6.933986971108190289e-01
1.160371131249999962e+04	6.684170079164957201e-01
1.160390631249999933e+04	6.734985563531701303e-01
1.160410131250000086e+04	6.951653765553285069e-01
1.160429731250000077e+04	6.791876158323724155e-01
1.160449231250000048e+04	6.685426228358295475e-01
1.160468731250000019e+04	7.108987991940995954e-01
1.160488331250000010e+04	7.124441234878915452e-01
1.160507831249999981e+04	6.863991189273033200e-01
1.160527331249999952e+04	6.547668096397334381e-01
1.160546831249999923e+04	6.629291667106063102e-01
1.160566431249999914e+04	6.768574828258060450e-01
1.160585931250000067e+04	7.023900607448556599e-01
1.160605431250000038e+04	7.217527262736673777e-01
1.160625031250000029e+04	7.122650162201349389e-01
1.160644531250000000e+04	6.202959300030563838e-01
1.160664031249999971e+04	6.497775023252714277e-01
1.160683631249999962e+04	7.110884309788882973e-01
1.160703131249999933e+04	6.940364256961917278e-01
1.160722631250000086e+04	6.817147341056255527e-01
1.160742231250000077e+04	6.899534621600409423e-01
1.160761731250000048e+04	6.494194973066207410e-01
1.160781231250000019e+04	6.315263723252648731e-01
1.160800831250000010e+04	6.616361591061181713e-01
1.160820331249999981e+04	7.173458208905358902e-01
1.160839831249999952e+04	7.432261709765608515e-01
1.160859331249999923e+04	6.787161507585341980e-01
1.160878931249999914e+04	6.937570706144171595e-01
1.160898431250000067e+04	6.369663806267276129e-01
1.160917931250000038e+04	6.837512176411149056e-01
1.160937531250000029e+04	6.897362423813362398e-01
1.160957031250000000e+04	7.072748530589940685e-01
1.160976531249999971e+04	7.258430227600349838e-01
1.160996131249999962e+04	6.759059716052373545e-01
1.161015631249999933e+04	6.716817249685096414e-01
1.161035131250000086e+04	6.952539385020131135e-01
1.161054731250000077e+04	6.887778439404623754e-01
1.161074231250000048e+04	7.200111517788609916e-01
1.161093731250000019e+04	6.866395289817646130e-01
1.161113331250000010e+04	6.810102020869894801e-01
1.161132831249999981e+04	6.776676145050171129e-01
1.161152331249999952e+04	6.780558215554215451e-01
1.161171831249999923e+04	7.202543594066312949e-01
1.161191431249999914e+04	7.525346067165585850e-01
1.161210931250000067e+04	6.479684187259753259e-01
1.161230431250000038e+04	6.702995050463620430e-01
1.161250031250000029e+04	6.351912473906828893e-01
