# time(sec)	crack length FEA(mm)
5.610546912499999962e+03	4.166516951656547008e-01
5.610742212500000278e+03	4.444000531285769995e-01
5.610937512499999684e+03	4.122599252993541796e-01
5.611132812500000000e+03	3.954928983524439445e-01
5.611328112500000316e+03	3.847135048780501165e-01
5.611523412499999722e+03	3.742423223234396801e-01
5.611718712500000038e+03	3.837047014710766035e-01
5.611914112499999646e+03	4.347776596228989376e-01
5.612109412499999962e+03	4.417248180067563368e-01
5.612304712500000278e+03	4.286192280059193394e-01
5.612500012499999684e+03	4.066334437487739706e-01
5.612695312500000000e+03	3.725570324601967798e-01
5.612890612500000316e+03	4.215084795722567890e-01
5.613085912499999722e+03	4.293544801949416012e-01
5.613281212500000038e+03	3.833289251767997285e-01
5.613476612499999646e+03	4.205779069044979224e-01
5.613671912499999962e+03	4.142559854698291133e-01
5.613867212500000278e+03	3.819666722612264920e-01
5.614062512499999684e+03	3.870277231628271863e-01
5.614257812500000000e+03	4.393826937765883400e-01
5.614453112500000316e+03	4.193221752483982101e-01
5.614648412499999722e+03	4.237499800672672734e-01
5.614843712500000038e+03	4.317625556839139733e-01
5.615039112499999646e+03	4.036543680737896267e-01
5.615234412499999962e+03	3.514813003215611076e-01
5.615429712500000278e+03	4.159096449995853817e-01
5.615625012499999684e+03	4.218772671639214877e-01
5.615820312500000000e+03	4.145193548243462089e-01
5.616015612500000316e+03	4.363489815899974644e-01
5.616210912499999722e+03	3.943543380054030933e-01
5.616406212500000038e+03	4.122674086506386004e-01
5.616601612499999646e+03	3.948825428069309140e-01
5.616796912499999962e+03	4.075346481456527670e-01
5.616992212500000278e+03	3.952720208603537344e-01
5.617187512499999684e+03	4.487435009526663521e-01
5.617382812500000000e+03	4.191228463141190019e-01
5.617578112500000316e+03	4.210980712392391467e-01
5.617773412499999722e+03	3.994118215577593389e-01
5.617968712500000038e+03	3.837004098515084394e-01
5.618164112499999646e+03	4.026730193733030205e-01
5.618359412499999962e+03	4.463094119233694812e-01
5.618554712500000278e+03	4.846809523077340032e-01
5.618750012499999684e+03	3.938816334548089770e-01
5.618945312500000000e+03	4.236785778340923514e-01
5.619140612500000316e+03	3.921955436953403762e-01
5.619335912499999722e+03	3.995558382610724379e-01
5.619531212500000038e+03	4.148317473929257204e-01
5.619726612499999646e+03	4.381684063502344628e-01
5.619921912499999962e+03	4.445342394966331767e-01
5.620117212500000278e+03	3.876991339711644002e-01
5.620312512499999684e+03	4.099032714258648014e-01
