# time(sec)	crack length FEA(mm)
5.053125043699999878e+03	5.017952898743658352e-01
5.053320343699999285e+03	5.308000744017800088e-01
5.053515643699999600e+03	5.391369126090221897e-01
5.053710943699999916e+03	4.911527778247748444e-01
5.053906243699999322e+03	4.897539242839066276e-01
5.054101543699999638e+03	4.740227503410068266e-01
5.054296843699999954e+03	5.434693982887850439e-01
5.054492143699999360e+03	5.673998053477120607e-01
5.054687543699999878e+03	5.349642643571357326e-01
5.054882843699999285e+03	5.105071936935274834e-01
5.055078143699999600e+03	5.098502277005962924e-01
5.055273443699999916e+03	5.326418214009080998e-01
5.055468743699999322e+03	5.088050542301054691e-01
5.055664043699999638e+03	5.247964021859736761e-01
5.055859343699999954e+03	5.054497506445052579e-01
5.056054643699999360e+03	5.380757091397132541e-01
5.056250043699999878e+03	5.110814696050720585e-01
5.056445343699999285e+03	5.090899148992313883e-01
5.056640643699999600e+03	5.620537395404774372e-01
5.056835943699999916e+03	5.302905417030459034e-01
5.057031243699999322e+03	5.526492704587600002e-01
5.057226543699999638e+03	5.609569117510897485e-01
5.057421843699999954e+03	5.414437642496281455e-01
5.057617143699999360e+03	5.116338608499830798e-01
5.057812543699999878e+03	5.435519717353649582e-01
5.058007843699999285e+03	5.523924422582471294e-01
5.058203143699999600e+03	5.317926711928340211e-01
5.058398443699999916e+03	4.995788935679446041e-01
5.058593743699999322e+03	5.298831169207556258e-01
5.058789043699999638e+03	5.556931451029907265e-01
5.058984343699999954e+03	5.004785751584783782e-01
5.059179643699999360e+03	5.535779443831607693e-01
5.059375043699999878e+03	5.603482977062093084e-01
5.059570343699999285e+03	5.643928815526955134e-01
5.059765643699999600e+03	5.533555169095567550e-01
5.059960943699999916e+03	5.580111132462768353e-01
5.060156243699999322e+03	5.522238975980080511e-01
5.060351543699999638e+03	5.249283972437588375e-01
5.060546843699999954e+03	5.542761772580284685e-01
5.060742143699999360e+03	5.643985714260164599e-01
5.060937543699999878e+03	5.602577466646962989e-01
5.061132843699999285e+03	5.024168836655675818e-01
5.061328143699999600e+03	5.756497196988483722e-01
5.061523443699999916e+03	5.541259631921242601e-01
5.061718743699999322e+03	5.648237331371959158e-01
5.061914043699999638e+03	5.814485927569901236e-01
5.062109343699999954e+03	5.703020581542723733e-01
5.062304643699999360e+03	5.763782390961900148e-01
5.062500043699999878e+03	5.341690685490725343e-01
5.062695343699999285e+03	5.782486403066027236e-01
5.062890643699999600e+03	5.524199698946947734e-01
5.063085943699999916e+03	5.865991451423457903e-01
5.063281243699999322e+03	5.724708365163841961e-01
5.063476543699999638e+03	6.036611895193289001e-01
5.063671843699999954e+03	5.203572203629729387e-01
5.063867143699999360e+03	5.711888185906772719e-01
5.064062543699999878e+03	5.994388145437383741e-01
5.064257843699999285e+03	5.926129073063162167e-01
5.064453143699999600e+03	6.008555116045499744e-01
5.064648443699999916e+03	6.082660013081273576e-01
5.064843743699999322e+03	5.826796508107676686e-01
5.065039043699999638e+03	5.356710297973243939e-01
5.065234343699999954e+03	5.601717735711950752e-01
5.065429643699999360e+03	6.023682034962956067e-01
5.065625043699999878e+03	6.220627032760681629e-01
5.065820343699999285e+03	5.904470823481808850e-01
5.066015643699999600e+03	5.453882305363535465e-01
5.066210943699999916e+03	5.467105890989838457e-01
5.066406243699999322e+03	5.750529141135025668e-01
5.066601543699999638e+03	5.532580756089657825e-01
5.066796843699999954e+03	5.895564461863891381e-01
5.066992143699999360e+03	5.617259476738993840e-01
5.067187543699999878e+03	5.727962016624950081e-01
5.067382843699999285e+03	5.451680341178732903e-01
5.067578143699999600e+03	5.790629895524155302e-01
5.067773443699999916e+03	5.681732159488976919e-01
