# time(sec)	crack length FEA(mm)
2.405468743700000232e+03	4.063555768930662282e-01
2.405664043700000093e+03	3.971002679620241338e-01
2.405859343699999954e+03	3.940990340354471044e-01
2.406054643700000270e+03	4.341894146005031985e-01
2.406250043699999878e+03	4.457398006023929327e-01
2.406445343700000194e+03	4.519550375345957605e-01
2.406640643700000055e+03	4.227535135811510969e-01
2.406835943699999916e+03	4.191317202443389789e-01
2.407031243700000232e+03	4.419071700339074482e-01
2.407226543700000093e+03	4.296140860141051121e-01
2.407421843699999954e+03	4.549066645965371691e-01
2.407617143700000270e+03	4.451467280022285422e-01
2.407812543699999878e+03	3.962568330622993074e-01
2.408007843700000194e+03	3.896582113541136039e-01
2.408203143700000055e+03	4.340212163793069067e-01
2.408398443699999916e+03	4.196182076019141505e-01
2.408593743700000232e+03	4.235695513052828431e-01
2.408789043700000093e+03	4.082481860342177526e-01
2.408984343699999954e+03	4.119638315306399790e-01
2.409179643700000270e+03	4.065943356231045414e-01
2.409375043699999878e+03	4.361259867290652181e-01
2.409570343700000194e+03	4.256579275214420477e-01
2.409765643700000055e+03	4.669052798983841512e-01
2.409960943699999916e+03	3.754348992944116503e-01
2.410156243700000232e+03	3.976737016429439109e-01
2.410351543700000093e+03	4.125196266222914687e-01
2.410546843699999954e+03	4.115313958441735309e-01
2.410742143700000270e+03	3.783425819726922157e-01
2.410937543699999878e+03	4.513690369076464037e-01
2.411132843700000194e+03	4.398212855607059879e-01
2.411328143700000055e+03	4.117274424809309608e-01
2.411523443699999916e+03	3.981144470305597594e-01
2.411718743700000232e+03	4.210360355240361230e-01
2.411914043700000093e+03	4.122025262128552470e-01
2.412109343699999954e+03	3.987639997059879704e-01
2.412304643700000270e+03	4.167153614366618797e-01
2.412500043699999878e+03	4.058354099496082057e-01
2.412695343700000194e+03	4.251877256260545579e-01
2.412890643700000055e+03	3.918995103794369328e-01
2.413085943699999916e+03	4.107288087647198438e-01
2.413281243700000232e+03	4.234277748284789311e-01
2.413476543700000093e+03	4.065850920502800392e-01
2.413671843699999954e+03	4.179846756803797803e-01
2.413867143700000270e+03	3.989209220820733037e-01
2.414062543699999878e+03	4.265580041794621025e-01
2.414257843700000194e+03	4.350972357141600355e-01
2.414453143700000055e+03	4.025410493101162501e-01
2.414648443699999916e+03	4.343322871837411725e-01
2.414843743700000232e+03	4.140981445198868016e-01
2.415039043700000093e+03	4.095248396734341156e-01
2.415234343699999954e+03	4.108187623377190789e-01
2.415429643700000270e+03	4.360499592416609005e-01
2.415625043699999878e+03	4.282577856447637998e-01
2.415820343700000194e+03	4.600631248693396458e-01
2.416015643700000055e+03	4.547708426028318485e-01
2.416210943699999916e+03	3.875656428438052359e-01
2.416406243700000232e+03	4.276020979518317944e-01
2.416601543700000093e+03	4.176273008039643742e-01
2.416796843699999954e+03	4.201911193700134106e-01
2.416992143700000270e+03	4.089424676844810591e-01
2.417187543699999878e+03	4.178947481783126250e-01
2.417382843700000194e+03	4.238692098451579682e-01
2.417578143700000055e+03	3.900771797029118915e-01
2.417773443699999916e+03	4.081467114774284255e-01
2.417968743700000232e+03	4.137660689607116637e-01
2.418164043700000093e+03	4.404997014014462309e-01
2.418359343699999954e+03	4.454657303454290229e-01
2.418554643700000270e+03	4.352596771011683074e-01
2.418750043699999878e+03	4.212758208920277525e-01
2.418945343700000194e+03	4.029297956791122459e-01
2.419140643700000055e+03	4.185184309062499608e-01
2.419335943699999916e+03	4.279351359024303747e-01
2.419531243700000232e+03	4.483398396781179684e-01
2.419726543700000093e+03	4.332481489248340978e-01
2.419921843699999954e+03	4.622312823283003524e-01
2.420117143700000270e+03	4.772155726061839687e-01
2.420312543699999878e+03	4.090462768823499573e-01
2.420507843700000194e+03	4.672907115326907501e-01
2.420703143700000055e+03	4.478665978674634118e-01
2.420898443699999916e+03	4.615718703335538464e-01
2.421093743700000232e+03	4.419428746198406088e-01
2.421289043700000093e+03	4.251842408556765207e-01
2.421484343699999954e+03	4.153768334511198645e-01
2.421679643700000270e+03	4.534354934109181556e-01
2.421875043699999878e+03	3.922191709872251408e-01
2.422070343700000194e+03	4.274591963298561836e-01
2.422265643700000055e+03	4.534665831294368843e-01
2.422460943699999916e+03	4.575897767872021404e-01
2.422656243700000232e+03	3.917436934194622467e-01
2.422851543700000093e+03	4.535909119460690420e-01
2.423046843699999954e+03	4.508302355372748593e-01
2.423242143700000270e+03	4.280803015864247385e-01
2.423437543699999878e+03	4.909056634116772955e-01
2.423632843700000194e+03	4.306868430805863568e-01
2.423828143700000055e+03	4.305889050308984167e-01
2.424023443699999916e+03	4.129335725330740559e-01
2.424218743700000232e+03	4.425981717266402882e-01
2.424414043700000093e+03	4.637537135979190595e-01
2.424609343699999954e+03	4.113342283353524920e-01
2.424804643700000270e+03	4.787531605739623330e-01
2.425000043699999878e+03	4.626478651951000387e-01
2.425195343700000194e+03	4.618572878598889986e-01
2.425390643700000055e+03	4.333092014996289265e-01
2.425585943699999916e+03	3.982990441805149828e-01
2.425781243700000232e+03	4.773362845276185595e-01
2.425976543700000093e+03	4.039345209755573762e-01
2.426171843699999954e+03	3.522595174607339175e-01
2.426367143700000270e+03	4.142780268229486751e-01
2.426562543699999878e+03	3.920598963377841528e-01
2.426757843700000194e+03	4.097901062217523815e-01
2.426953143700000055e+03	3.952044962644052362e-01
2.427148443699999916e+03	4.400827740419543943e-01
2.427343743700000232e+03	4.125184776433314937e-01
2.427539043700000093e+03	3.958448876525348936e-01
2.427734343699999954e+03	4.107426272238683396e-01
2.427929643700000270e+03	3.885409806356232565e-01
2.428125043699999878e+03	4.174947000218161008e-01
2.428320343700000194e+03	4.827824055125127245e-01
2.428515643700000055e+03	4.151531540744972659e-01
2.428710943699999916e+03	3.888156828067739212e-01
2.428906243700000232e+03	4.187801152963253060e-01
2.429101543700000093e+03	4.542148505989658247e-01
2.429296843699999954e+03	4.395218205114943544e-01
2.429492143700000270e+03	3.862635924754833638e-01
2.429687543699999878e+03	4.007852728466936298e-01
2.429882843700000194e+03	4.117896972644743414e-01
2.430078143700000055e+03	4.204965718252307028e-01
2.430273443699999916e+03	4.073070809710532814e-01
2.430468743700000232e+03	4.292822188992602150e-01
2.430664043700000093e+03	4.309875634190163396e-01
2.430859343699999954e+03	3.942305807411585761e-01
2.431054643700000270e+03	4.288904123959937920e-01
2.431250043699999878e+03	4.266836169160832526e-01
2.431445343700000194e+03	4.026852444855855140e-01
2.431640643700000055e+03	4.255864612907842570e-01
2.431835943699999916e+03	4.328068814847476631e-01
2.432031243700000232e+03	4.560462405920127082e-01
2.432226543700000093e+03	4.010229259255293499e-01
2.432421843699999954e+03	4.203548074217540176e-01
2.432617143700000270e+03	4.129670111995835668e-01
2.432812543699999878e+03	3.664672461300444439e-01
2.433007843700000194e+03	4.143691163766600738e-01
