# time(sec)	crack length FEA(mm)
1.118437505469999996e+04	1.177500991001330988e+00
1.118457005469999967e+04	1.172853637602663923e+00
1.118476605469999959e+04	1.197145207855177418e+00
1.118496105469999929e+04	1.199862175061994662e+00
1.118515605470000082e+04	1.168680789086467442e+00
1.118535205470000074e+04	1.180477629002041340e+00
1.118554705470000044e+04	1.198839720305658219e+00
1.118574205470000015e+04	1.178242102184352547e+00
1.118593705469999986e+04	1.163601747580260692e+00
1.118613305469999978e+04	1.181570235398421431e+00
1.118632805469999948e+04	1.153978504315416487e+00
1.118652305469999919e+04	1.160372233373161421e+00
1.118671905470000092e+04	1.160165880045902043e+00
1.118691405470000063e+04	1.183118635660843410e+00
1.118710905470000034e+04	1.173730839970541950e+00
1.118730505470000026e+04	1.185427847127671797e+00
1.118750005469999996e+04	1.176706048330666832e+00
1.118769505469999967e+04	1.210151000145431865e+00
1.118789105469999959e+04	1.162583356705894744e+00
1.118808605469999929e+04	1.205117405352165605e+00
1.118828105470000082e+04	1.186623328279171830e+00
1.118847705470000074e+04	1.189498706515799142e+00
1.118867205470000044e+04	1.181724426146814722e+00
1.118886705470000015e+04	1.193880728872001029e+00
1.118906205469999986e+04	1.186738926041341458e+00
1.118925805469999978e+04	1.176079545481885091e+00
1.118945305469999948e+04	1.202292136687487911e+00
1.118964805469999919e+04	1.196230329044178475e+00
1.118984405470000092e+04	1.150567262797787649e+00
1.119003905470000063e+04	1.148600096065434784e+00
1.119023405470000034e+04	1.151451009181077012e+00
1.119043005470000026e+04	1.197271258356993329e+00
1.119062505469999996e+04	1.121467282265275145e+00
1.119082005469999967e+04	1.192013455279640866e+00
1.119101605469999959e+04	1.166255156178337415e+00
1.119121105469999929e+04	1.160761822890430395e+00
1.119140605470000082e+04	1.143771408454863803e+00
1.119160205470000074e+04	1.180669403657555350e+00
1.119179705470000044e+04	1.202304705945401508e+00
1.119199205470000015e+04	1.165432753064404636e+00
1.119218705469999986e+04	1.165515574409788258e+00
1.119238305469999978e+04	1.172797833350543328e+00
1.119257805469999948e+04	1.220601675642276618e+00
1.119277305469999919e+04	1.188203170609007486e+00
1.119296905470000092e+04	1.200495739034403542e+00
1.119316405470000063e+04	1.198550004341552011e+00
1.119335905470000034e+04	1.196333390121717244e+00
1.119355505470000026e+04	1.163202513758527346e+00
1.119375005469999996e+04	1.156137280935380929e+00
1.119394505469999967e+04	1.197832605019048202e+00
1.119414105469999959e+04	1.167397611381275624e+00
1.119433605469999929e+04	1.174830546657688046e+00
1.119453105470000082e+04	1.184991411524812577e+00
1.119472705470000074e+04	1.198097434927811733e+00
1.119492205470000044e+04	1.173134147191291277e+00
1.119511705470000015e+04	1.199598357354982880e+00
1.119531205469999986e+04	1.194317000405668239e+00
1.119550805469999978e+04	1.207458199651064490e+00
1.119570305469999948e+04	1.211878304754925750e+00
1.119589805469999919e+04	1.234980998094027171e+00
1.119609405470000092e+04	1.184173548905786078e+00
1.119628905470000063e+04	1.194886110059185214e+00
1.119648405470000034e+04	1.201695254622595854e+00
1.119668005470000026e+04	1.210232755686522665e+00
1.119687505469999996e+04	1.210245320719307571e+00
1.119707005469999967e+04	1.201174438306495063e+00
1.119726605469999959e+04	1.211353910549471280e+00
1.119746105469999929e+04	1.193214311454443788e+00
1.119765605470000082e+04	1.186128245715099894e+00
1.119785205470000074e+04	1.183287216389391716e+00
1.119804705470000044e+04	1.216619063475823381e+00
1.119824205470000015e+04	1.201798291866460033e+00
