# time(sec)	crack length FEA(mm)
2.442265617190000194e+04	1.286187856122021245e+00
2.442285117190000165e+04	1.263894493684169618e+00
2.442304717190000156e+04	1.240888544093223800e+00
2.442324217190000127e+04	1.240540798700910941e+00
2.442343717190000098e+04	1.281302511187178084e+00
2.442363317190000089e+04	1.283505587061748443e+00
2.442382817190000060e+04	1.248030440128548690e+00
2.442402317190000031e+04	1.260438247881623397e+00
2.442421917190000022e+04	1.234074350428038258e+00
2.442441417189999993e+04	1.228022914698513546e+00
2.442460917189999964e+04	1.266044482746423228e+00
2.442480517189999955e+04	1.218777639297627502e+00
2.442500017189999926e+04	1.233016841824694509e+00
2.442519517189999897e+04	1.201353284150384226e+00
2.442539017189999868e+04	1.235163743593602703e+00
2.442558617189999859e+04	1.239835363910124499e+00
2.442578117190000194e+04	1.224713940191513473e+00
2.442597617190000165e+04	1.213196053562066723e+00
2.442617217190000156e+04	1.268286859313825232e+00
2.442636717190000127e+04	1.255587326460123165e+00
2.442656217190000098e+04	1.203839187057047511e+00
2.442675817190000089e+04	1.219787814429400541e+00
2.442695317190000060e+04	1.259988254701667643e+00
2.442714817190000031e+04	1.240531811858058830e+00
2.442734417190000022e+04	1.263122036553234295e+00
2.442753917189999993e+04	1.244495190583272404e+00
2.442773417189999964e+04	1.256220699584353895e+00
2.442793017189999955e+04	1.198227145869452670e+00
2.442812517189999926e+04	1.206933726899903192e+00
2.442832017189999897e+04	1.260055985125809741e+00
2.442851517189999868e+04	1.244166325086261793e+00
2.442871117189999859e+04	1.185274327724732402e+00
2.442890617190000194e+04	1.245792209157547958e+00
2.442910117190000165e+04	1.247805326047931374e+00
2.442929717190000156e+04	1.218464435105879318e+00
2.442949217190000127e+04	1.245225387364003566e+00
2.442968717190000098e+04	1.235685949582624232e+00
2.442988317190000089e+04	1.271649382496121916e+00
2.443007817190000060e+04	1.224473529450815334e+00
2.443027317190000031e+04	1.222679835555718242e+00
2.443046917190000022e+04	1.238096593550332969e+00
2.443066417189999993e+04	1.227995939843076201e+00
2.443085917189999964e+04	1.219403949546240540e+00
2.443105517189999955e+04	1.279816561519373508e+00
2.443125017189999926e+04	1.255372292197199258e+00
2.443144517189999897e+04	1.208143934667276653e+00
2.443164017189999868e+04	1.223449593784307510e+00
2.443183617189999859e+04	1.224327072116599524e+00
2.443203117190000194e+04	1.231791983483653041e+00
2.443222617190000165e+04	1.208049228718209633e+00
2.443242217190000156e+04	1.254334728563009094e+00
2.443261717190000127e+04	1.242949919300780692e+00
2.443281217190000098e+04	1.211444349711587876e+00
2.443300817190000089e+04	1.225480548889208876e+00
2.443320317190000060e+04	1.233380708216241572e+00
