# time(sec)	crack length FEA(mm)
1.425019517190000079e+04	5.015946778243005610e-01
1.425039017190000050e+04	4.501795684873162173e-01
1.425058617190000041e+04	4.437891523192014631e-01
1.425078117190000012e+04	4.528563195025032684e-01
1.425097617189999983e+04	4.489677284116648792e-01
1.425117217189999974e+04	4.547473927478584699e-01
1.425136717189999945e+04	4.313773912003942002e-01
1.425156217190000098e+04	4.814528406503661984e-01
1.425175817190000089e+04	4.545775207751070468e-01
1.425195317190000060e+04	4.497285890951214782e-01
1.425214817190000031e+04	4.626106952704098774e-01
1.425234417190000022e+04	4.518062344497622007e-01
1.425253917189999993e+04	4.580319407385697872e-01
1.425273417189999964e+04	4.651441221688763505e-01
1.425293017189999955e+04	4.787596000244054295e-01
1.425312517190000108e+04	4.465891224205904564e-01
1.425332017190000079e+04	4.652768256723014417e-01
1.425351517190000050e+04	4.822240137982198860e-01
1.425371117190000041e+04	4.968207647687901130e-01
1.425390617190000012e+04	4.667893423490347971e-01
1.425410117189999983e+04	4.735224950749987727e-01
1.425429717189999974e+04	4.723066503423005713e-01
1.425449217189999945e+04	4.429600868536187619e-01
1.425468717190000098e+04	4.440146707883094734e-01
1.425488317190000089e+04	4.354624577219201598e-01
1.425507817190000060e+04	4.599637698977314670e-01
1.425527317190000031e+04	4.684211346128535070e-01
1.425546917190000022e+04	4.848757027237304840e-01
1.425566417189999993e+04	4.873307912070643511e-01
1.425585917189999964e+04	4.781847254604709718e-01
1.425605517189999955e+04	4.568122724842993421e-01
1.425625017190000108e+04	4.826394404324965137e-01
1.425644517190000079e+04	4.994359558203882443e-01
1.425664017190000050e+04	4.643538701210854214e-01
1.425683617190000041e+04	4.776489553059342086e-01
1.425703117190000012e+04	4.755981363118060301e-01
1.425722617189999983e+04	4.792583862120096683e-01
1.425742217189999974e+04	4.555554424321108797e-01
1.425761717189999945e+04	4.500580599271870597e-01
1.425781217190000098e+04	4.296370278124328479e-01
1.425800817190000089e+04	4.506572569769602410e-01
1.425820317190000060e+04	4.500014400414507065e-01
1.425839817190000031e+04	4.413441797511215015e-01
1.425859417190000022e+04	4.489985690734741297e-01
1.425878917189999993e+04	4.151334752144624218e-01
1.425898417189999964e+04	4.750787432125935794e-01
1.425918017189999955e+04	4.607449422932710092e-01
