# time(sec)	crack length FEA(mm)
3.938281243700000232e+03	4.591262860744667051e-01
3.938476543700000093e+03	4.693673568191965018e-01
3.938671843699999954e+03	4.505032522712006937e-01
3.938867143700000270e+03	4.752718602981342855e-01
3.939062543699999878e+03	4.579810982963845589e-01
3.939257843700000194e+03	4.660607564630030453e-01
3.939453143700000055e+03	4.302028996322988519e-01
3.939648443699999916e+03	4.440803761837521790e-01
3.939843743700000232e+03	4.935825283920554085e-01
3.940039043700000093e+03	4.779055657913886535e-01
3.940234343699999954e+03	4.535886178067123353e-01
3.940429643700000270e+03	4.698977093365463986e-01
3.940625043699999878e+03	4.847450699113551309e-01
3.940820343700000194e+03	4.175327770182502007e-01
3.941015643700000055e+03	4.475027314797603850e-01
3.941210943699999916e+03	4.470559621299514674e-01
3.941406243700000232e+03	4.745794418739386344e-01
3.941601543700000093e+03	4.517420433047281136e-01
3.941796843699999954e+03	5.014563891072789659e-01
3.941992143700000270e+03	4.385634723209754782e-01
3.942187543699999878e+03	4.343921792197456000e-01
3.942382843700000194e+03	4.552071196489766436e-01
3.942578143700000055e+03	4.703900549651649499e-01
3.942773443699999916e+03	4.423194663119396353e-01
3.942968743700000232e+03	5.005705213679938481e-01
3.943164043700000093e+03	4.683492017650294770e-01
3.943359343699999954e+03	5.199014257221037383e-01
3.943554643700000270e+03	4.634153860901264466e-01
3.943750043699999878e+03	4.907298145419929369e-01
3.943945343700000194e+03	4.767474390866333067e-01
3.944140643700000055e+03	5.151961523099846119e-01
3.944335943699999916e+03	5.186258895174322703e-01
3.944531243700000232e+03	4.606443221109515207e-01
3.944726543700000093e+03	4.799433951674902943e-01
3.944921843699999954e+03	4.848853487669675388e-01
3.945117143700000270e+03	5.075852228443249459e-01
3.945312543699999878e+03	4.740261590577361517e-01
3.945507843700000194e+03	5.167589364925753159e-01
3.945703143700000055e+03	4.926561847232520108e-01
3.945898443699999916e+03	5.001132444826907886e-01
3.946093743700000232e+03	4.925860971508910779e-01
3.946289043700000093e+03	5.162870273907103069e-01
3.946484343699999954e+03	5.013449147135808914e-01
3.946679643700000270e+03	5.019481139498473965e-01
3.946875043699999878e+03	4.580766240947760082e-01
3.947070343700000194e+03	4.643819913172890779e-01
3.947265643700000055e+03	4.935687661316290331e-01
3.947460943699999916e+03	5.524600646544506333e-01
3.947656243700000232e+03	5.044158569205592357e-01
3.947851543700000093e+03	5.064813116895230394e-01
