# time(sec)	crack length FEA(mm)
8.676171843699999954e+03	6.595879368743879922e-01
8.676367143699999360e+03	6.733990112794430161e-01
8.676562543699999878e+03	6.166176735544723897e-01
8.676757843699999285e+03	6.745102567051155518e-01
8.676953143700000510e+03	6.288369682547223505e-01
8.677148443699999916e+03	6.598801777657961054e-01
8.677343743699999322e+03	6.436855888101167267e-01
8.677539043699998729e+03	6.685771015545522999e-01
8.677734343699999954e+03	5.988917987407695875e-01
8.677929643699999360e+03	6.498760026961729608e-01
8.678125043699999878e+03	6.134966981489675675e-01
8.678320343699999285e+03	6.374546985910516383e-01
8.678515643700000510e+03	6.273910514078160361e-01
8.678710943699999916e+03	6.144265153942392033e-01
8.678906243699999322e+03	6.223462605239618028e-01
8.679101543699998729e+03	6.384373083206984489e-01
8.679296843699999954e+03	6.315125796623188847e-01
8.679492143699999360e+03	5.996585335873696465e-01
8.679687543699999878e+03	6.020352697099866646e-01
8.679882843699999285e+03	6.442578595247567819e-01
8.680078143700000510e+03	5.969749302189271134e-01
8.680273443699999916e+03	6.604029726157900626e-01
8.680468743699999322e+03	6.098582957068305888e-01
8.680664043699998729e+03	6.333182020627692310e-01
8.680859343699999954e+03	6.225314700566020321e-01
8.681054643699999360e+03	6.140582512427776862e-01
8.681250043699999878e+03	6.125211016009579623e-01
8.681445343699999285e+03	6.445936721675327163e-01
8.681640643700000510e+03	5.931188652178782661e-01
8.681835943699999916e+03	6.105778289665337866e-01
8.682031243699999322e+03	6.360561501577439714e-01
8.682226543699998729e+03	6.008497712197211627e-01
8.682421843699999954e+03	6.055615447703832643e-01
8.682617143699999360e+03	6.479345232024300572e-01
8.682812543699999878e+03	6.277168553193401834e-01
8.683007843699999285e+03	6.677646132995551653e-01
8.683203143700000510e+03	6.013178244076549106e-01
8.683398443699999916e+03	6.146575741002369142e-01
8.683593743699999322e+03	6.422725408408815895e-01
8.683789043699998729e+03	5.969714697122299185e-01
8.683984343699999954e+03	6.424130299577761605e-01
8.684179643699999360e+03	6.440328109551600733e-01
8.684375043699999878e+03	6.485261087821534431e-01
8.684570343699999285e+03	6.253586505129185014e-01
8.684765643700000510e+03	6.197336931201924415e-01
8.684960943699999916e+03	6.572248077449529546e-01
8.685156243699999322e+03	6.495425386411035618e-01
8.685351543699998729e+03	6.678068033260036174e-01
8.685546843699999954e+03	6.507439217574173540e-01
8.685742143699999360e+03	6.044185758803202191e-01
8.685937543699999878e+03	5.958063522029775072e-01
8.686132843699999285e+03	6.869993323773933014e-01
8.686328143700000510e+03	7.069514234100608974e-01
8.686523443699999916e+03	6.526714848678913938e-01
8.686718743699999322e+03	6.332622093851281164e-01
8.686914043699998729e+03	6.865147011722037007e-01
8.687109343699999954e+03	6.291547413503515429e-01
8.687304643699999360e+03	6.274516232613276401e-01
8.687500043699999878e+03	6.397843648949539386e-01
8.687695343699999285e+03	6.432835008252375530e-01
8.687890643700000510e+03	6.181122405132590814e-01
8.688085943699999916e+03	6.296073296567321620e-01
8.688281243699999322e+03	6.200126513660322303e-01
8.688476543699998729e+03	6.465628394370028786e-01
8.688671843699999954e+03	6.001723668625231767e-01
8.688867143699999360e+03	6.364891962949386084e-01
8.689062543699999878e+03	6.454492008326280228e-01
8.689257843699999285e+03	6.923670956616145844e-01
