# time(sec)	crack length FEA(mm)
5.053125018699999600e+03	2.602332954680406374e-01
5.053320318699999916e+03	3.343583915379948479e-01
5.053515618699999322e+03	2.980135383506343771e-01
5.053710918699999638e+03	2.771002844419214739e-01
5.053906218699999954e+03	2.268614458914264276e-01
5.054101518699999360e+03	2.936372195815692976e-01
5.054296918699999878e+03	2.996528350230658333e-01
5.054492218699999285e+03	2.715840832760552104e-01
5.054687518699999600e+03	2.615095208592261855e-01
5.054882818699999916e+03	3.207392155819519530e-01
5.055078118699999322e+03	2.766020019638801841e-01
5.055273418699999638e+03	2.376082170668745164e-01
5.055468718699999954e+03	2.984347131564835109e-01
5.055664018699999360e+03	3.362109598810611999e-01
5.055859418699999878e+03	3.114940682242703929e-01
5.056054718699999285e+03	2.768127621472675770e-01
5.056250018699999600e+03	3.269640167797938091e-01
5.056445318699999916e+03	3.013762444208794022e-01
5.056640618699999322e+03	2.989293121845371104e-01
5.056835918699999638e+03	3.141156943317788830e-01
5.057031218699999954e+03	3.265918695512226577e-01
5.057226518699999360e+03	3.101642595736002761e-01
5.057421918699999878e+03	3.011667680342515752e-01
5.057617218699999285e+03	2.985308266934438848e-01
5.057812518699999600e+03	3.425989734837138201e-01
5.058007818699999916e+03	2.873522011875948579e-01
5.058203118699999322e+03	3.197594946437156693e-01
5.058398418699999638e+03	3.094874599480199606e-01
5.058593718699999954e+03	3.205881531507195348e-01
5.058789018699999360e+03	2.929556464021327855e-01
5.058984418699999878e+03	3.375922051807300761e-01
5.059179718699999285e+03	3.326275497822948068e-01
5.059375018699999600e+03	3.164780389076682354e-01
5.059570318699999916e+03	3.086476286655237544e-01
5.059765618699999322e+03	3.251517537473773700e-01
5.059960918699999638e+03	3.407619767172676006e-01
5.060156218699999954e+03	3.245055625057489124e-01
5.060351518699999360e+03	3.126478762488833496e-01
5.060546918699999878e+03	3.301394717080299301e-01
5.060742218699999285e+03	2.857283084916613092e-01
5.060937518699999600e+03	2.873187166802573245e-01
5.061132818699999916e+03	3.349989355324218820e-01
5.061328118699999322e+03	2.917209862832219613e-01
5.061523418699999638e+03	2.920580156110297310e-01
5.061718718699999954e+03	3.228010207744098636e-01
5.061914018699999360e+03	3.085655931018642661e-01
5.062109418699999878e+03	2.888593286131992954e-01
5.062304718699999285e+03	3.025618527207676323e-01
5.062500018699999600e+03	3.428921903020629713e-01
5.062695318699999916e+03	3.242660709579787692e-01
5.062890618699999322e+03	2.933304592179268866e-01
5.063085918699999638e+03	2.893508792802563789e-01
5.063281218699999954e+03	3.278161641040551189e-01
5.063476518699999360e+03	3.140638899176089183e-01
5.063671918699999878e+03	3.104934732055433244e-01
5.063867218699999285e+03	3.368191033268974621e-01
5.064062518699999600e+03	3.536363984079464728e-01
5.064257818699999916e+03	3.143725454751624682e-01
5.064453118699999322e+03	2.944321884206537732e-01
5.064648418699999638e+03	3.425062712450213098e-01
5.064843718699999954e+03	3.038402329192244622e-01
5.065039018699999360e+03	2.677632133439189488e-01
5.065234418699999878e+03	3.246889511993735766e-01
5.065429718699999285e+03	3.160474546710965171e-01
5.065625018699999600e+03	2.826671158422318086e-01
5.065820318699999916e+03	3.032539585813953664e-01
5.066015618699999322e+03	3.047773824811432775e-01
5.066210918699999638e+03	3.126446313316080250e-01
5.066406218699999954e+03	3.132177420528510225e-01
5.066601518699999360e+03	3.188693096196679733e-01
5.066796918699999878e+03	3.149067550924318226e-01
5.066992218699999285e+03	3.145193163656596624e-01
5.067187518699999600e+03	3.063903325898742480e-01
5.067382818699999916e+03	3.362238901930716395e-01
5.067578118699999322e+03	3.210219025570033580e-01
5.067773418699999638e+03	3.175312656450568483e-01
5.067968718699999954e+03	2.866693700478641915e-01
5.068164018699999360e+03	3.343098621378857160e-01
5.068359418699999878e+03	2.693039577804583473e-01
5.068554718699999285e+03	3.059142345404080032e-01
5.068750018699999600e+03	3.034299452819393395e-01
5.068945318699999916e+03	2.951644795712109470e-01
5.069140618699999322e+03	3.085720747279641074e-01
5.069335918699999638e+03	3.133137984818912258e-01
5.069531218699999954e+03	3.342807481575462702e-01
5.069726518699999360e+03	3.375037910374416583e-01
5.069921918699999878e+03	2.951698791978767389e-01
5.070117218699999285e+03	3.236867465189430249e-01
5.070312518699999600e+03	3.104125285578938076e-01
5.070507818699999916e+03	3.050775284919886587e-01
5.070703118699999322e+03	2.937938364449639295e-01
5.070898418699999638e+03	3.361387037657141974e-01
5.071093718699999954e+03	3.099742824282571974e-01
5.071289018699999360e+03	3.141523875147296252e-01
5.071484418699999878e+03	2.796239375064750732e-01
5.071679718699999285e+03	3.264041676527007496e-01
5.071875018699999600e+03	2.957725518153981881e-01
5.072070318699999916e+03	2.938629683736984077e-01
5.072265618699999322e+03	3.274332351284154896e-01
5.072460918699999638e+03	2.666289557159338131e-01
5.072656218699999954e+03	3.078747106911663423e-01
5.072851518699999360e+03	2.668679158290370168e-01
5.073046918699999878e+03	3.162201249441380924e-01
5.073242218699999285e+03	3.115901220410943750e-01
5.073437518699999600e+03	2.898283800612091454e-01
5.073632818699999916e+03	2.885330581115290727e-01
5.073828118699999322e+03	3.203324413532655512e-01
5.074023418699999638e+03	2.994076959906912805e-01
5.074218718699999954e+03	2.546181647996661468e-01
5.074414018699999360e+03	2.980264978244484553e-01
5.074609418699999878e+03	3.136462059315814344e-01
5.074804718699999285e+03	2.984746576943901886e-01
5.075000018699999600e+03	3.129004314968533151e-01
5.075195318699999916e+03	3.697876023634663056e-01
5.075390618699999322e+03	3.351919634317024332e-01
5.075585918699999638e+03	3.107654935054871004e-01
5.075781218699999954e+03	2.752238463873126761e-01
5.075976518699999360e+03	3.056367730915283687e-01
5.076171918699999878e+03	3.239704749338105927e-01
5.076367218699999285e+03	2.784621171934027473e-01
5.076562518699999600e+03	3.140627959792787749e-01
5.076757818699999916e+03	3.087307488589061677e-01
5.076953118699999322e+03	2.580667800520330957e-01
5.077148418699999638e+03	2.979811349982455226e-01
5.077343718699999954e+03	2.824726123347467421e-01
5.077539018699999360e+03	2.886810672946609202e-01
5.077734418699999878e+03	3.035065999693653538e-01
5.077929718699999285e+03	2.913364246975227445e-01
5.078125018699999600e+03	3.136451305165159908e-01
5.078320318699999916e+03	2.836504519750384645e-01
5.078515618699999322e+03	2.793223982326651367e-01
5.078710918699999638e+03	2.712424585021331325e-01
5.078906218699999954e+03	2.846380745234693421e-01
5.079101518699999360e+03	2.608551904815143985e-01
5.079296918699999878e+03	2.827038647117099401e-01
5.079492218699999285e+03	2.733926840138050096e-01
5.079687518699999600e+03	2.925300457120343367e-01
