# time(sec)	crack length FEA(mm)
4.546406221869999717e+04	2.585433240307812852e+00
4.546425821870000073e+04	2.603054090912383600e+00
4.546445321870000043e+04	2.602098474853896448e+00
4.546464821870000014e+04	2.589902965447736349e+00
4.546484421869999642e+04	2.585264077501355118e+00
4.546503921869999613e+04	2.603434393385132495e+00
4.546523421870000311e+04	2.565581415549743838e+00
4.546542921870000282e+04	2.583789900685014018e+00
4.546562521869999910e+04	2.613227466937814825e+00
4.546582021869999880e+04	2.572435141599687114e+00
4.546601521869999851e+04	2.561665232411964865e+00
4.546621121870000206e+04	2.566103665856172000e+00
4.546640621870000177e+04	2.609623220699926804e+00
4.546660121870000148e+04	2.608473296358566174e+00
4.546679721869999776e+04	2.552720388867646406e+00
4.546699221869999747e+04	2.575521960863078164e+00
4.546718721869999717e+04	2.590324770917998620e+00
4.546738321870000073e+04	2.607777197993591756e+00
4.546757821870000043e+04	2.595266966921167651e+00
4.546777321870000014e+04	2.597551181733097181e+00
4.546796921869999642e+04	2.560397362968513946e+00
4.546816421869999613e+04	2.558001398767444812e+00
4.546835921870000311e+04	2.562212069295551231e+00
4.546855421870000282e+04	2.552633069884990391e+00
4.546875021869999910e+04	2.538460774587360191e+00
4.546894521869999880e+04	2.559725226660042097e+00
4.546914021869999851e+04	2.565866525715929214e+00
4.546933621870000206e+04	2.565060162559856138e+00
4.546953121870000177e+04	2.524723996098012790e+00
4.546972621870000148e+04	2.597980653134417395e+00
4.546992221869999776e+04	2.558798006403591785e+00
4.547011721869999747e+04	2.542487030719385643e+00
4.547031221869999717e+04	2.583645950147525738e+00
4.547050821870000073e+04	2.560536417253711505e+00
4.547070321870000043e+04	2.540337214317343495e+00
4.547089821870000014e+04	2.562870409996961030e+00
4.547109421869999642e+04	2.562361969385218430e+00
4.547128921869999613e+04	2.574898070944515283e+00
4.547148421870000311e+04	2.572146331845548417e+00
4.547167921870000282e+04	2.567117499135829206e+00
4.547187521869999910e+04	2.565395267224761966e+00
4.547207021869999880e+04	2.580686764744566375e+00
4.547226521869999851e+04	2.540733528436252442e+00
4.547246121870000206e+04	2.571241263186273329e+00
4.547265621870000177e+04	2.601197678898151011e+00
4.547285121870000148e+04	2.605911446697835032e+00
4.547304721869999776e+04	2.557467336262963187e+00
4.547324221869999747e+04	2.585706487583328439e+00
4.547343721869999717e+04	2.602446786033143056e+00
4.547363321870000073e+04	2.597705795778392002e+00
4.547382821870000043e+04	2.559377239598536136e+00
4.547402321870000014e+04	2.601997660154458103e+00
4.547421921869999642e+04	2.583245624738433222e+00
4.547441421869999613e+04	2.560653249101182638e+00
4.547460921870000311e+04	2.572806390677197186e+00
4.547480421870000282e+04	2.572515566819205901e+00
4.547500021869999910e+04	2.557449657424884393e+00
4.547519521869999880e+04	2.559802500244547474e+00
4.547539021869999851e+04	2.580019965267418058e+00
4.547558621870000206e+04	2.567930601659133671e+00
4.547578121870000177e+04	2.535746471258836010e+00
4.547597621870000148e+04	2.578001193108704570e+00
4.547617221869999776e+04	2.540240156698558849e+00
4.547636721869999747e+04	2.564629197910942793e+00
4.547656221869999717e+04	2.548585193507101110e+00
4.547675821870000073e+04	2.582081855940071335e+00
4.547695321870000043e+04	2.560517983352996296e+00
4.547714821870000014e+04	2.534065914330604130e+00
4.547734421869999642e+04	2.576167281559953892e+00
4.547753921869999613e+04	2.603538141631450031e+00
4.547773421870000311e+04	2.560315041065786446e+00
4.547792921870000282e+04	2.543815837609994190e+00
4.547812521869999910e+04	2.604159024606765627e+00
4.547832021869999880e+04	2.590592913217550475e+00
4.547851521869999851e+04	2.547420577954326859e+00
4.547871121870000206e+04	2.606611552724780623e+00
4.547890621870000177e+04	2.609754149642080634e+00
4.547910121870000148e+04	2.593655552468396408e+00
4.547929721869999776e+04	2.582165020389911803e+00
4.547949221869999747e+04	2.555750148875324257e+00
4.547968721869999717e+04	2.579804590295708522e+00
4.547988321870000073e+04	2.573659406668955540e+00
4.548007821870000043e+04	2.571270540955543638e+00
4.548027321870000014e+04	2.593448128999831681e+00
4.548046921869999642e+04	2.582340261726688624e+00
4.548066421869999613e+04	2.569337282162800662e+00
4.548085921870000311e+04	2.547016552629626673e+00
4.548105421870000282e+04	2.578702200294941349e+00
4.548125021869999910e+04	2.563560291278236036e+00
4.548144521869999880e+04	2.581932091855435374e+00
4.548164021869999851e+04	2.614778737402971842e+00
4.548183621870000206e+04	2.580514369314370171e+00
4.548203121870000177e+04	2.568079452588262868e+00
4.548222621870000148e+04	2.577258025087518334e+00
4.548242221869999776e+04	2.622354730082442131e+00
4.548261721869999747e+04	2.605138993945086412e+00
4.548281221869999717e+04	2.566213230795792555e+00
4.548300821870000073e+04	2.633528187076461080e+00
4.548320321870000043e+04	2.627334606836148723e+00
4.548339821870000014e+04	2.607931655147051941e+00
4.548359421869999642e+04	2.606251885002217605e+00
4.548378921869999613e+04	2.619859997130255636e+00
4.548398421870000311e+04	2.637236069939014271e+00
4.548417921870000282e+04	2.627653143006376979e+00
4.548437521869999910e+04	2.599580907510459227e+00
4.548457021869999880e+04	2.642286485358223302e+00
4.548476521869999851e+04	2.572788724311498854e+00
4.548496121870000206e+04	2.593878606124812691e+00
4.548515621870000177e+04	2.603214462262634754e+00
4.548535121870000148e+04	2.605423585003599385e+00
4.548554721869999776e+04	2.591535251610107338e+00
4.548574221869999747e+04	2.600394643456787946e+00
4.548593721869999717e+04	2.629426991585440021e+00
4.548613321870000073e+04	2.605201490058464131e+00
4.548632821870000043e+04	2.587983890825807265e+00
4.548652321870000014e+04	2.596553390458563371e+00
4.548671921869999642e+04	2.595668079074489043e+00
4.548691421869999613e+04	2.582295106104846028e+00
4.548710921870000311e+04	2.587271329489562177e+00
4.548730421870000282e+04	2.656395062752782366e+00
4.548750021869999910e+04	2.623347473446521860e+00
4.548769521869999880e+04	2.560249469511246545e+00
4.548789021869999851e+04	2.634005601203135427e+00
4.548808621870000206e+04	2.655877162768607747e+00
4.548828121870000177e+04	2.608676712774657958e+00
4.548847621870000148e+04	2.608172115615730036e+00
4.548867221869999776e+04	2.609514714524379997e+00
4.548886721869999747e+04	2.627510490401103738e+00
4.548906221869999717e+04	2.609104032207270052e+00
4.548925821870000073e+04	2.588865564824507359e+00
4.548945321870000043e+04	2.651665873452014210e+00
4.548964821870000014e+04	2.615547068453063062e+00
4.548984421869999642e+04	2.590820789539105107e+00
4.549003921869999613e+04	2.572245182106183137e+00
4.549023421870000311e+04	2.597721425180328225e+00
4.549042921870000282e+04	2.580378218004831581e+00
4.549062521869999910e+04	2.569272663352805353e+00
4.549082021869999880e+04	2.603986983587757820e+00
4.549101521869999851e+04	2.631278972687114859e+00
4.549121121870000206e+04	2.561236220536624586e+00
4.549140621870000177e+04	2.588352856585760975e+00
4.549160121870000148e+04	2.599342368284860427e+00
4.549179721869999776e+04	2.610514848784223574e+00
4.549199221869999747e+04	2.584707983319882274e+00
4.549218721869999717e+04	2.612527574595697288e+00
4.549238321870000073e+04	2.615484602166404215e+00
4.549257821870000043e+04	2.603344505839162437e+00
4.549277321870000014e+04	2.602253056482663141e+00
4.549296921869999642e+04	2.627256398608789567e+00
4.549316421869999613e+04	2.599388244648260127e+00
4.549335921870000311e+04	2.587745980664070800e+00
4.549355421870000282e+04	2.621068829802549516e+00
4.549375021869999910e+04	2.591727059656925292e+00
4.549394521869999880e+04	2.584711010178907031e+00
4.549414021869999851e+04	2.600609982201921966e+00
4.549433621870000206e+04	2.613169864174661683e+00
4.549453121870000177e+04	2.604328292148077040e+00
4.549472621870000148e+04	2.598916620920547871e+00
4.549492221869999776e+04	2.613653689038894612e+00
4.549511721869999747e+04	2.624568700216558526e+00
4.549531221869999717e+04	2.568435125608786507e+00
4.549550821870000073e+04	2.593841290601261562e+00
4.549570321870000043e+04	2.606068857029857355e+00
4.549589821870000014e+04	2.602670673405274471e+00
4.549609421869999642e+04	2.622203313415077730e+00
4.549628921869999613e+04	2.609911532070301021e+00
4.549648421870000311e+04	2.618929802261094508e+00
