# time(sec)	crack length FEA(mm)
1.048769521869999880e+04	4.166638153650499277e-01
1.048789021870000033e+04	4.487147367717962965e-01
1.048808621870000025e+04	4.200040284416637348e-01
1.048828121869999995e+04	4.056619646073222896e-01
1.048847621869999966e+04	4.366747355858091595e-01
1.048867221869999958e+04	4.554450878159048699e-01
1.048886721869999928e+04	4.618259873969865481e-01
1.048906221869999899e+04	4.015476471640120337e-01
1.048925821869999891e+04	4.344645079910058882e-01
1.048945321870000043e+04	4.327836069900747873e-01
1.048964821870000014e+04	4.208981206232813577e-01
1.048984421870000006e+04	4.185951246751287158e-01
1.049003921869999976e+04	4.152095722618138751e-01
1.049023421869999947e+04	4.642365242001140757e-01
1.049042921869999918e+04	4.218480431237772166e-01
1.049062521869999910e+04	4.561522460528735223e-01
1.049082021869999880e+04	4.619279013861934402e-01
1.049101521870000033e+04	4.397513240243675625e-01
1.049121121870000025e+04	3.897396496172582658e-01
1.049140621869999995e+04	4.399445976877753850e-01
1.049160121869999966e+04	4.454857539023926449e-01
1.049179721869999958e+04	4.559698102571356770e-01
1.049199221869999928e+04	4.351690479935612643e-01
1.049218721869999899e+04	4.540317521941759082e-01
1.049238321869999891e+04	4.616972557599279270e-01
1.049257821870000043e+04	4.148365873278958560e-01
1.049277321870000014e+04	4.217341577330984137e-01
1.049296921870000006e+04	4.437905709427312217e-01
1.049316421869999976e+04	4.092509549259837343e-01
1.049335921869999947e+04	4.540510647593247739e-01
1.049355421869999918e+04	4.755210854091540540e-01
1.049375021869999910e+04	4.282763259940480793e-01
1.049394521869999880e+04	4.360282186135311377e-01
1.049414021870000033e+04	4.238982226739445025e-01
1.049433621870000025e+04	4.671144436274321521e-01
1.049453121869999995e+04	4.000806987229115208e-01
1.049472621869999966e+04	4.323002706097351933e-01
1.049492221869999958e+04	4.604763498931401244e-01
1.049511721869999928e+04	4.268292261511064112e-01
1.049531221869999899e+04	4.099207429795459490e-01
1.049550821869999891e+04	4.020402041665782633e-01
1.049570321870000043e+04	4.492256522224060689e-01
1.049589821870000014e+04	4.211119509843879172e-01
1.049609421870000006e+04	4.535069793020607420e-01
1.049628921869999976e+04	4.349166565610147472e-01
1.049648421869999947e+04	4.437229349498199582e-01
1.049667921869999918e+04	4.302174869263453161e-01
1.049687521869999910e+04	4.271407809117615528e-01
1.049707021869999880e+04	4.019692020685194933e-01
1.049726521870000033e+04	4.551510263587044136e-01
1.049746121870000025e+04	3.929587163825072338e-01
1.049765621869999995e+04	4.350498363079111641e-01
1.049785121869999966e+04	4.450745867538845602e-01
1.049804721869999958e+04	4.283042684694038371e-01
1.049824221869999928e+04	4.339811952832697273e-01
1.049843721869999899e+04	4.677075938159234170e-01
1.049863321869999891e+04	4.573562036617850879e-01
1.049882821870000043e+04	3.978489022949958098e-01
1.049902321870000014e+04	4.572263518386083803e-01
1.049921921870000006e+04	4.283987909481297152e-01
1.049941421869999976e+04	4.235124932573306467e-01
1.049960921869999947e+04	4.014616133485322536e-01
1.049980421869999918e+04	4.652298470286826415e-01
1.050000021869999910e+04	4.240776745133327807e-01
1.050019521869999880e+04	4.267411392362756573e-01
1.050039021870000033e+04	3.875338368232412734e-01
1.050058621870000025e+04	4.019455531329541031e-01
1.050078121869999995e+04	4.481393771759165645e-01
1.050097621869999966e+04	4.233437901232655065e-01
1.050117221869999958e+04	4.448974269035854689e-01
1.050136721869999928e+04	4.130726783879232755e-01
1.050156221869999899e+04	4.027424266669470398e-01
1.050175821869999891e+04	3.874595671911666983e-01
1.050195321870000043e+04	4.419331605796728013e-01
1.050214821870000014e+04	4.337567187905921884e-01
1.050234421870000006e+04	4.330059426080623552e-01
1.050253921869999976e+04	4.400712937761213084e-01
1.050273421869999947e+04	4.163779055799885498e-01
1.050292921869999918e+04	3.940969042311479598e-01
1.050312521869999910e+04	4.141357792400945925e-01
1.050332021869999880e+04	4.526795492708828306e-01
1.050351521870000033e+04	4.382168504779251350e-01
1.050371121870000025e+04	4.237037435132879892e-01
1.050390621869999995e+04	4.384305309619414004e-01
1.050410121869999966e+04	4.406060463025074370e-01
1.050429721869999958e+04	4.493727141002956671e-01
1.050449221869999928e+04	4.102959168392299460e-01
1.050468721869999899e+04	4.639061049430424077e-01
1.050488321869999891e+04	4.291045836523270651e-01
1.050507821870000043e+04	4.320682683705552307e-01
1.050527321870000014e+04	4.280636280906264801e-01
1.050546921870000006e+04	4.182630506982505381e-01
1.050566421869999976e+04	4.104819132692014705e-01
1.050585921869999947e+04	4.362752481576350760e-01
1.050605421869999918e+04	4.554815721721467980e-01
1.050625021869999910e+04	4.549106475712232367e-01
1.050644521869999880e+04	4.249694688911080931e-01
1.050664021870000033e+04	4.435973273918829562e-01
1.050683621870000025e+04	4.403461748268551190e-01
1.050703121869999995e+04	4.016336806802929260e-01
1.050722621869999966e+04	3.965861213326959955e-01
1.050742221869999958e+04	4.082940741427147913e-01
1.050761721869999928e+04	4.420330170728963282e-01
1.050781221869999899e+04	3.562223349960529362e-01
1.050800821869999891e+04	4.278702337307027648e-01
1.050820321870000043e+04	4.181813678108969867e-01
1.050839821870000014e+04	4.164563815348536480e-01
1.050859421870000006e+04	4.196891619755547254e-01
1.050878921869999976e+04	4.174978261872865914e-01
1.050898421869999947e+04	4.403064582921789594e-01
1.050917921869999918e+04	4.005302525100500333e-01
1.050937521869999910e+04	4.254260828404632377e-01
1.050957021869999880e+04	4.112129568292317572e-01
