# time(sec)	crack length FEA(mm)
2.219296921870000006e+04	9.532485657396900791e-01
2.219316421869999976e+04	9.721087982614644574e-01
2.219335921869999947e+04	9.834234675452684371e-01
2.219355421869999918e+04	9.292435218203856095e-01
2.219375021869999910e+04	9.542242013193487082e-01
2.219394521869999880e+04	9.634687098858201182e-01
2.219414021869999851e+04	9.016398020735305607e-01
2.219433621869999843e+04	9.477514623817580031e-01
2.219453121869999813e+04	9.980081761365866555e-01
2.219472621869999784e+04	9.472676867186802241e-01
2.219492221870000139e+04	9.277827461333885140e-01
2.219511721870000110e+04	9.733284483693793732e-01
2.219531221870000081e+04	9.689559639420011194e-01
2.219550821870000073e+04	9.948797676334386608e-01
2.219570321870000043e+04	9.142862277229362178e-01
2.219589821870000014e+04	9.514811710228663344e-01
2.219609421870000006e+04	9.630063394094570128e-01
2.219628921869999976e+04	9.345334214825395946e-01
2.219648421869999947e+04	9.342125022008413993e-01
2.219667921869999918e+04	9.746404232933247869e-01
2.219687521869999910e+04	9.806323251422828235e-01
2.219707021869999880e+04	9.502667126906487738e-01
2.219726521869999851e+04	9.310378210131720067e-01
2.219746121869999843e+04	1.019933591161134245e+00
2.219765621869999813e+04	9.772747673758885867e-01
2.219785121869999784e+04	9.412643077858398044e-01
2.219804721870000139e+04	9.516746484548157525e-01
2.219824221870000110e+04	9.432859385054985779e-01
2.219843721870000081e+04	9.176916433227599867e-01
2.219863321870000073e+04	9.357728615246685422e-01
2.219882821870000043e+04	9.797060457664219513e-01
2.219902321870000014e+04	9.507104791516916009e-01
2.219921921870000006e+04	9.600876991264826188e-01
2.219941421869999976e+04	9.562437192623445270e-01
2.219960921869999947e+04	9.466724996354578536e-01
2.219980421869999918e+04	9.673210530246372230e-01
2.220000021869999910e+04	9.691786769883954378e-01
2.220019521869999880e+04	9.722558525922089245e-01
2.220039021869999851e+04	9.223492795798406974e-01
2.220058621869999843e+04	9.344681841199093952e-01
2.220078121869999813e+04	9.695968596537483108e-01
2.220097621869999784e+04	9.355750532190789670e-01
2.220117221870000139e+04	9.397284954446192273e-01
2.220136721870000110e+04	9.526839897106125221e-01
2.220156221870000081e+04	9.331602993640526478e-01
2.220175821870000073e+04	9.198679178617190644e-01
2.220195321870000043e+04	9.475474476378025201e-01
2.220214821870000014e+04	9.371868718322176051e-01
2.220234421870000006e+04	9.211165254751900733e-01
2.220253921869999976e+04	9.256124690592049120e-01
2.220273421869999947e+04	9.302990693292123581e-01
2.220292921869999918e+04	9.270449791777899406e-01
2.220312521869999910e+04	9.156235973454975863e-01
2.220332021869999880e+04	9.210617688973687933e-01
2.220351521869999851e+04	9.605722363165760669e-01
2.220371121869999843e+04	9.354887606763462315e-01
2.220390621869999813e+04	8.862362379099604226e-01
2.220410121869999784e+04	9.229556319014342591e-01
2.220429721870000139e+04	9.066608336713528615e-01
2.220449221870000110e+04	9.069505148563639096e-01
2.220468721870000081e+04	9.133311210164123395e-01
2.220488321870000073e+04	9.731288472617212193e-01
2.220507821870000043e+04	9.426012052872660973e-01
2.220527321870000014e+04	9.146537723079699589e-01
2.220546921870000006e+04	9.317155083296757567e-01
2.220566421869999976e+04	9.326236503794671506e-01
2.220585921869999947e+04	9.081144797176250449e-01
2.220605421869999918e+04	9.296129348285830929e-01
2.220625021869999910e+04	9.477819312047248701e-01
2.220644521869999880e+04	9.065944980527014252e-01
2.220664021869999851e+04	9.633121319610573607e-01
2.220683621869999843e+04	9.526492733689160275e-01
2.220703121869999813e+04	9.342282920324134210e-01
2.220722621869999784e+04	9.324636982428167187e-01
2.220742221870000139e+04	9.190287781505510623e-01
2.220761721870000110e+04	9.555929935485316662e-01
2.220781221870000081e+04	9.298391866407023088e-01
2.220800821870000073e+04	9.355203205740103556e-01
2.220820321870000043e+04	9.237461953963368444e-01
2.220839821870000014e+04	9.379369967595394542e-01
2.220859421870000006e+04	8.921479759347565874e-01
2.220878921869999976e+04	9.265944640406509336e-01
2.220898421869999947e+04	9.333307587405474948e-01
2.220917921869999918e+04	9.055252848682115996e-01
2.220937521869999910e+04	9.253314305652953209e-01
2.220957021869999880e+04	9.378538846585051658e-01
2.220976521869999851e+04	9.470973263475528370e-01
2.220996121869999843e+04	9.309010175308447543e-01
2.221015621869999813e+04	9.340894098491343556e-01
2.221035121869999784e+04	9.709132444383428151e-01
2.221054721870000139e+04	9.052482100937702114e-01
2.221074221870000110e+04	9.444029078752258499e-01
2.221093721870000081e+04	9.687321838446294464e-01
2.221113321870000073e+04	9.503792266732951077e-01
2.221132821870000043e+04	9.250345838698414980e-01
2.221152321870000014e+04	9.448656825181718233e-01
2.221171921870000006e+04	9.558757817431047243e-01
2.221191421869999976e+04	9.766529517458977239e-01
2.221210921869999947e+04	9.565516840232319851e-01
2.221230421869999918e+04	9.391783664757333838e-01
2.221250021869999910e+04	9.633174039009162470e-01
2.221269521869999880e+04	9.418575871027279334e-01
2.221289021869999851e+04	9.299749746717012044e-01
2.221308621869999843e+04	9.748463007953684922e-01
2.221328121869999813e+04	9.233629929559157290e-01
2.221347621869999784e+04	9.264081708935929527e-01
2.221367221870000139e+04	9.561017859520930529e-01
2.221386721870000110e+04	9.680565619416334755e-01
2.221406221870000081e+04	9.035088886810278552e-01
2.221425821870000073e+04	8.843279139410782363e-01
2.221445321870000043e+04	9.433879868099364074e-01
2.221464821870000014e+04	9.145242657674366171e-01
2.221484421870000006e+04	9.274164782861422651e-01
2.221503921869999976e+04	9.392235483711530719e-01
2.221523421869999947e+04	9.532717124048151192e-01
2.221542921869999918e+04	9.271102367200096950e-01
2.221562521869999910e+04	9.063353430967389102e-01
2.221582021869999880e+04	9.511015815027246134e-01
2.221601521869999851e+04	9.791977545604240163e-01
2.221621121869999843e+04	9.097123366008972312e-01
2.221640621869999813e+04	9.827588044882276108e-01
