# time(sec)	crack length FEA(mm)
2.414375021869999910e+04	1.060628325210306144e+00
2.414394521869999880e+04	1.009868628193313356e+00
2.414414021869999851e+04	1.095846921345986047e+00
2.414433621869999843e+04	1.089266009515261757e+00
2.414453121869999813e+04	1.078136376002767349e+00
2.414472621869999784e+04	1.039078557059752939e+00
2.414492221870000139e+04	1.044352667737324936e+00
2.414511721870000110e+04	1.068090788548794023e+00
2.414531221870000081e+04	1.046769788561297432e+00
2.414550821870000073e+04	1.071839385739011163e+00
2.414570321870000043e+04	1.047149949100896649e+00
2.414589821870000014e+04	1.110300285992465774e+00
2.414609421870000006e+04	1.056729234530793704e+00
2.414628921869999976e+04	1.036999130537278546e+00
2.414648421869999947e+04	1.053790625753826760e+00
2.414667921869999918e+04	1.038893182560101991e+00
2.414687521869999910e+04	1.062843954353338560e+00
2.414707021869999880e+04	1.039255741339184524e+00
2.414726521869999851e+04	1.023958154742112825e+00
2.414746121869999843e+04	1.069094163002851872e+00
2.414765621869999813e+04	1.018296946966295025e+00
2.414785121869999784e+04	1.048773164598951979e+00
2.414804721870000139e+04	1.032019000953512844e+00
2.414824221870000110e+04	1.037870807311712440e+00
2.414843721870000081e+04	1.049941685395189950e+00
2.414863321870000073e+04	1.074187945847135950e+00
2.414882821870000043e+04	1.021194814019219521e+00
2.414902321870000014e+04	1.038143121029268201e+00
2.414921921870000006e+04	1.086050221205505650e+00
2.414941421869999976e+04	1.083789686307312650e+00
2.414960921869999947e+04	1.034121903140732712e+00
2.414980421869999918e+04	1.063314833273416582e+00
2.415000021869999910e+04	1.071242054662294052e+00
2.415019521869999880e+04	1.029626437437130448e+00
2.415039021869999851e+04	1.052583441194961722e+00
2.415058621869999843e+04	1.044294998582151024e+00
2.415078121869999813e+04	1.006304305400691490e+00
2.415097621869999784e+04	1.038706816744294770e+00
2.415117221870000139e+04	1.009068342200880153e+00
2.415136721870000110e+04	1.034340976669929191e+00
2.415156221870000081e+04	1.048183620474405942e+00
2.415175821870000073e+04	1.009880178683744134e+00
2.415195321870000043e+04	1.026529420678819804e+00
2.415214821870000014e+04	1.042921963666611163e+00
2.415234421870000006e+04	1.030154632134463455e+00
2.415253921869999976e+04	9.993712942660177845e-01
2.415273421869999947e+04	1.042921963666611163e+00
2.415292921869999918e+04	1.044549515534631823e+00
2.415312521869999910e+04	1.008854334608553671e+00
2.415332021869999880e+04	1.000394372778067975e+00
2.415351521869999851e+04	1.010691978571941263e+00
2.415371121869999843e+04	9.913457233849456429e-01
2.415390621869999813e+04	9.929737285975406280e-01
2.415410121869999784e+04	1.008812392427760329e+00
