# time(sec)	crack length FEA(mm)
4.337382821870000043e+04	2.318693789717338305e+00
4.337402321870000014e+04	2.419189981109646226e+00
4.337421921869999642e+04	2.352760295837793336e+00
4.337441421869999613e+04	2.356541828158425389e+00
4.337460921870000311e+04	2.407595329206024815e+00
4.337480421870000282e+04	2.415826440126011221e+00
4.337500021869999910e+04	2.363658999931207205e+00
4.337519521869999880e+04	2.337141271112297858e+00
4.337539021869999851e+04	2.360544336423808787e+00
4.337558621870000206e+04	2.378040837348294190e+00
4.337578121870000177e+04	2.331912793041151843e+00
4.337597621870000148e+04	2.369173750159259129e+00
4.337617221869999776e+04	2.385721081267146104e+00
4.337636721869999747e+04	2.351951054511044248e+00
4.337656221869999717e+04	2.379676044921366085e+00
4.337675821870000073e+04	2.369085695538224456e+00
4.337695321870000043e+04	2.389851557728594145e+00
4.337714821870000014e+04	2.330277012598394037e+00
4.337734421869999642e+04	2.343948136970841034e+00
4.337753921869999613e+04	2.341691771264844846e+00
4.337773421870000311e+04	2.340017009385388036e+00
4.337792921870000282e+04	2.388819626449269151e+00
4.337812521869999910e+04	2.373367442290616580e+00
4.337832021869999880e+04	2.356161027811356945e+00
4.337851521869999851e+04	2.333497081860258504e+00
4.337871121870000206e+04	2.358150938539957053e+00
4.337890621870000177e+04	2.377578414649450522e+00
4.337910121870000148e+04	2.325697611330452830e+00
4.337929721869999776e+04	2.344705307970354369e+00
4.337949221869999747e+04	2.371208843063225657e+00
4.337968721869999717e+04	2.351476186052146033e+00
4.337988321870000073e+04	2.350589731875379229e+00
4.338007821870000043e+04	2.359617556367144431e+00
4.338027321870000014e+04	2.396073507250617851e+00
4.338046921869999642e+04	2.331239476235417385e+00
4.338066421869999613e+04	2.365435831481548234e+00
4.338085921870000311e+04	2.390170527011887813e+00
4.338105421870000282e+04	2.395782186908398614e+00
4.338125021869999910e+04	2.347164425368610807e+00
4.338144521869999880e+04	2.334465358258356105e+00
4.338164021869999851e+04	2.390058039968614878e+00
4.338183621870000206e+04	2.365234213625289073e+00
4.338203121870000177e+04	2.365587086125028549e+00
4.338222621870000148e+04	2.357416148707793369e+00
4.338242221869999776e+04	2.378840123260024697e+00
4.338261721869999747e+04	2.378501383037686878e+00
4.338281221869999717e+04	2.358200382414105789e+00
4.338300821870000073e+04	2.348009455177177074e+00
4.338320321870000043e+04	2.368503439287103163e+00
4.338339821870000014e+04	2.352053029222936686e+00
4.338359421869999642e+04	2.339189529050900163e+00
4.338378921869999613e+04	2.361452050366107613e+00
4.338398421870000311e+04	2.348789009360451985e+00
4.338417921870000282e+04	2.344539118517337428e+00
4.338437521869999910e+04	2.350307666930543604e+00
4.338457021869999880e+04	2.349599301712064658e+00
4.338476521869999851e+04	2.358770168326884686e+00
4.338496121870000206e+04	2.349786359935372104e+00
4.338515621870000177e+04	2.374187781807538755e+00
4.338535121870000148e+04	2.364929660151924296e+00
4.338554721869999776e+04	2.367138299188852102e+00
4.338574221869999747e+04	2.368455037534324958e+00
4.338593721869999717e+04	2.350407609607906068e+00
4.338613321870000073e+04	2.339018196267886651e+00
4.338632821870000043e+04	2.366706219291213387e+00
4.338652321870000014e+04	2.376273087549485297e+00
4.338671921869999642e+04	2.348897797982358426e+00
4.338691421869999613e+04	2.345640450933183629e+00
4.338710921870000311e+04	2.372607605556581234e+00
4.338730421870000282e+04	2.343643459050845479e+00
4.338750021869999910e+04	2.331901990874635899e+00
4.338769521869999880e+04	2.379937873935663362e+00
4.338789021869999851e+04	2.368484588090783660e+00
4.338808621870000206e+04	2.359881662925932488e+00
4.338828121870000177e+04	2.337528522773277828e+00
4.338847621870000148e+04	2.371299945749569815e+00
4.338867221869999776e+04	2.375624809113894287e+00
4.338886721869999747e+04	2.369254756702920517e+00
4.338906221869999717e+04	2.404813271126812424e+00
4.338925821870000073e+04	2.360599636181968108e+00
4.338945321870000043e+04	2.349550858387608798e+00
4.338964821870000014e+04	2.331276987224665476e+00
4.338984421869999642e+04	2.338550871893636085e+00
4.339003921869999613e+04	2.369554325481445289e+00
4.339023421870000311e+04	2.338318396435836277e+00
4.339042921870000282e+04	2.364267118646576904e+00
4.339062521869999910e+04	2.318614639714107639e+00
4.339082021869999880e+04	2.363078638568810064e+00
4.339101521869999851e+04	2.348552477245412717e+00
4.339121121870000206e+04	2.379772968699466418e+00
4.339140621870000177e+04	2.338370860935841122e+00
4.339160121870000148e+04	2.325387406105818400e+00
4.339179721869999776e+04	2.340319866906071411e+00
4.339199221869999747e+04	2.328473609302390557e+00
4.339218721869999717e+04	2.341493761833824294e+00
4.339238321870000073e+04	2.303064673314631605e+00
4.339257821870000043e+04	2.344454790704372016e+00
4.339277321870000014e+04	2.318044836423265309e+00
4.339296921869999642e+04	2.333323748669783981e+00
4.339316421869999613e+04	2.322996314279899721e+00
4.339335921870000311e+04	2.353628818427131009e+00
4.339355421870000282e+04	2.305511488863295710e+00
4.339375021869999910e+04	2.356295523643636258e+00
4.339394521869999880e+04	2.354259901266292587e+00
4.339414021869999851e+04	2.383638707868238171e+00
4.339433621870000206e+04	2.381106857895527895e+00
4.339453121870000177e+04	2.353803861392897545e+00
4.339472621870000148e+04	2.364988940550365015e+00
4.339492221869999776e+04	2.339317241256759772e+00
4.339511721869999747e+04	2.372514725389347490e+00
4.339531221869999717e+04	2.389551416978573428e+00
4.339550821870000073e+04	2.369272588291986281e+00
4.339570321870000043e+04	2.363073797205224480e+00
4.339589821870000014e+04	2.361377980407976196e+00
4.339609421869999642e+04	2.374127507462571174e+00
4.339628921869999613e+04	2.378329337333759952e+00
4.339648421870000311e+04	2.356395439156596439e+00
4.339667921870000282e+04	2.383857043466219849e+00
4.339687521869999910e+04	2.388257490258361315e+00
4.339707021869999880e+04	2.386104424872176111e+00
