# time(sec)	crack length FEA(mm)
1.012109418699999992e+03	2.376439351009036471e-01
1.012304718699999967e+03	2.120812970586545276e-01
1.012500018699999941e+03	2.219288429789649797e-01
1.012695318699999916e+03	1.939405709507084907e-01
1.012890618700000005e+03	2.580440622375235193e-01
1.013085918699999979e+03	2.244591711252645894e-01
1.013281218699999954e+03	2.338492709384141222e-01
1.013476518699999929e+03	2.562754563535847296e-01
1.013671918699999992e+03	2.176041583397232415e-01
1.013867218699999967e+03	2.398998889737580242e-01
1.014062518699999941e+03	2.072086408327837859e-01
1.014257818699999916e+03	2.653551473672202121e-01
1.014453118700000005e+03	2.232243718108435360e-01
1.014648418699999979e+03	2.182368692187619530e-01
1.014843718699999954e+03	2.687471471568265713e-01
1.015039018699999929e+03	2.146234564386233501e-01
1.015234418699999992e+03	2.271581962818363110e-01
1.015429718699999967e+03	1.959142040329595602e-01
1.015625018699999941e+03	2.690152867429986827e-01
1.015820318699999916e+03	2.359355961835625237e-01
1.016015618700000005e+03	1.949707870839034740e-01
1.016210918699999979e+03	2.616479638215807313e-01
1.016406218699999954e+03	2.254285602247172449e-01
1.016601518699999929e+03	2.347230150172769925e-01
1.016796918699999992e+03	2.057160916505136328e-01
1.016992218699999967e+03	2.080952337958130727e-01
1.017187518699999941e+03	2.411923289078998778e-01
1.017382818699999916e+03	2.564550368188065477e-01
1.017578118700000005e+03	2.406554483290808122e-01
1.017773418699999979e+03	2.437001321995158065e-01
1.017968718699999954e+03	2.512794213649662822e-01
1.018164018699999929e+03	2.211283121037581623e-01
1.018359418699999992e+03	2.347695626296122384e-01
1.018554718699999967e+03	2.659379861357464847e-01
1.018750018699999941e+03	1.672747629393551705e-01
1.018945318699999916e+03	2.326560647636348733e-01
1.019140618700000005e+03	2.484087752560100171e-01
1.019335918699999979e+03	2.656503536044141356e-01
1.019531218699999954e+03	2.336403051648243689e-01
1.019726518699999929e+03	2.622135820149278373e-01
1.019921918699999992e+03	2.482464631085594675e-01
1.020117218699999853e+03	2.285465911124884286e-01
1.020312518699999941e+03	2.121712371871868896e-01
1.020507818700000030e+03	2.524944419463874823e-01
1.020703118699999891e+03	2.181285335307610040e-01
1.020898418699999979e+03	2.041551602641078489e-01
1.021093718700000068e+03	2.863809001674582078e-01
1.021289018699999929e+03	2.310264390745064844e-01
1.021484418699999992e+03	2.272989882149030194e-01
1.021679718699999853e+03	2.432758651394433258e-01
1.021875018699999941e+03	2.759177989843752954e-01
1.022070318700000030e+03	2.235601508175122376e-01
1.022265618699999891e+03	2.042288662239926111e-01
1.022460918699999979e+03	2.096960248803512172e-01
1.022656218700000068e+03	2.140816763809088030e-01
1.022851518699999929e+03	2.228235860066725138e-01
1.023046918699999992e+03	2.136070611851632606e-01
1.023242218699999853e+03	2.690001481850288201e-01
1.023437518699999941e+03	2.582387657800992997e-01
1.023632818700000030e+03	2.235937303308883628e-01
1.023828118699999891e+03	2.359561579871538584e-01
1.024023418700000093e+03	2.206159201747937004e-01
1.024218718700000181e+03	2.190959999193182739e-01
1.024414018700000042e+03	2.033746571113823620e-01
1.024609418700000106e+03	2.165997972077349232e-01
1.024804718699999967e+03	2.313610342611731596e-01
1.025000018700000055e+03	1.994414144869178784e-01
1.025195318700000144e+03	2.403263891827318588e-01
1.025390618700000005e+03	2.185185528388053910e-01
1.025585918700000093e+03	2.224574634775322579e-01
1.025781218700000181e+03	2.186084791169342623e-01
1.025976518700000042e+03	2.632312611183351692e-01
1.026171918700000106e+03	2.428418566937313727e-01
1.026367218699999967e+03	1.837283235007483029e-01
1.026562518700000055e+03	2.109575022265612887e-01
1.026757818700000144e+03	2.579445496037209296e-01
1.026953118700000005e+03	2.280722505498129493e-01
1.027148418700000093e+03	1.914342636155694777e-01
1.027343718700000181e+03	2.068433695793121530e-01
1.027539018700000042e+03	2.130284075322634862e-01
1.027734418700000106e+03	1.743411048837923971e-01
1.027929718699999967e+03	2.040044792973567667e-01
1.028125018700000055e+03	2.142452904115650369e-01
1.028320318700000144e+03	1.704716883919292769e-01
1.028515618700000005e+03	2.151955672316177015e-01
