# time(sec)	crack length FEA(mm)
2.762753921869999976e+04	1.220113823242494178e+00
2.762773421869999947e+04	1.225937103843071085e+00
2.762792921869999918e+04	1.206286885283411436e+00
2.762812521869999910e+04	1.206918352469729783e+00
2.762832021869999880e+04	1.235602311881153881e+00
2.762851521869999851e+04	1.209218101342736773e+00
2.762871121869999843e+04	1.220708485934489218e+00
2.762890621869999813e+04	1.215943529968701142e+00
2.762910121869999784e+04	1.220673122721475323e+00
2.762929721870000139e+04	1.212977863339947504e+00
2.762949221870000110e+04	1.238484111870929993e+00
2.762968721870000081e+04	1.210707426421389954e+00
2.762988321870000073e+04	1.171692510689258171e+00
2.763007821870000043e+04	1.225808181453791335e+00
2.763027321870000014e+04	1.229448807293952228e+00
2.763046921870000006e+04	1.165722478902544879e+00
2.763066421869999976e+04	1.210358019715272349e+00
2.763085921869999947e+04	1.190396181927420471e+00
2.763105421869999918e+04	1.209251337456185738e+00
2.763125021869999910e+04	1.225375875612986221e+00
2.763144521869999880e+04	1.229313833845175452e+00
2.763164021869999851e+04	1.217586406607519933e+00
2.763183621869999843e+04	1.181879774353411960e+00
2.763203121869999813e+04	1.195639828460958398e+00
2.763222621869999784e+04	1.216459252280724712e+00
2.763242221870000139e+04	1.208892527908529857e+00
2.763261721870000110e+04	1.221515217162451705e+00
2.763281221870000081e+04	1.229536200404709234e+00
2.763300821870000073e+04	1.257520141771754751e+00
2.763320321870000043e+04	1.224621240982230574e+00
2.763339821870000014e+04	1.197542094974476612e+00
2.763359421870000006e+04	1.252439699040166943e+00
2.763378921869999976e+04	1.211042444615779701e+00
2.763398421869999947e+04	1.228250533854648552e+00
2.763417921869999918e+04	1.244321592999453330e+00
2.763437521869999910e+04	1.231196786507652519e+00
2.763457021869999880e+04	1.185121142839518527e+00
2.763476521869999851e+04	1.224990257832486051e+00
2.763496121869999843e+04	1.229655729375080497e+00
2.763515621869999813e+04	1.205390185379805246e+00
2.763535121869999784e+04	1.234949746277928639e+00
2.763554721870000139e+04	1.214080083298313184e+00
2.763574221870000110e+04	1.218178007116335948e+00
2.763593721870000081e+04	1.183087647473728410e+00
2.763613321870000073e+04	1.199639952888848171e+00
2.763632821870000043e+04	1.253440465471239662e+00
2.763652321870000014e+04	1.252478046781854815e+00
2.763671921870000006e+04	1.198530712492447137e+00
2.763691421869999976e+04	1.192193815324468886e+00
2.763710921869999947e+04	1.219339283650050731e+00
2.763730421869999918e+04	1.202398258717883195e+00
2.763750021869999910e+04	1.203648783598767480e+00
2.763769521869999880e+04	1.245393356811145935e+00
2.763789021869999851e+04	1.205042755280432587e+00
2.763808621869999843e+04	1.238382385233878225e+00
2.763828121869999813e+04	1.211432399807435445e+00
2.763847621869999784e+04	1.256362706196078705e+00
2.763867221870000139e+04	1.244488774948282028e+00
2.763886721870000110e+04	1.255212525700404314e+00
2.763906221870000081e+04	1.227606335176885111e+00
2.763925821870000073e+04	1.233904550583485360e+00
2.763945321870000043e+04	1.188453636429699145e+00
2.763964821870000014e+04	1.242657737889745206e+00
2.763984421870000006e+04	1.245069352782202543e+00
2.764003921869999976e+04	1.256901351923056964e+00
2.764023421869999947e+04	1.219872703299493821e+00
2.764042921869999918e+04	1.213062994894151814e+00
2.764062521869999910e+04	1.225524442578084461e+00
2.764082021869999880e+04	1.203736093554665487e+00
2.764101521869999851e+04	1.220949686638160614e+00
2.764121121869999843e+04	1.227128263394373420e+00
2.764140621869999813e+04	1.232941512260946837e+00
2.764160121869999784e+04	1.195977027093126921e+00
2.764179721870000139e+04	1.229904069182662596e+00
2.764199221870000110e+04	1.240466176709267287e+00
2.764218721870000081e+04	1.238572453068023549e+00
2.764238321870000073e+04	1.230474562410384110e+00
2.764257821870000043e+04	1.207457145846976942e+00
2.764277321870000014e+04	1.245854466096778523e+00
2.764296921870000006e+04	1.203485422855470333e+00
2.764316421869999976e+04	1.217986703139288807e+00
2.764335921869999947e+04	1.241055062251463781e+00
2.764355421869999918e+04	1.254094481081446943e+00
2.764375021869999910e+04	1.238137168693796752e+00
2.764394521869999880e+04	1.282040899910228404e+00
2.764414021869999851e+04	1.229738836913083944e+00
2.764433621869999843e+04	1.219794651353101500e+00
2.764453121869999813e+04	1.214727956306129286e+00
2.764472621869999784e+04	1.259312578973879937e+00
2.764492221870000139e+04	1.219811261972012062e+00
2.764511721870000110e+04	1.224671151897869237e+00
2.764531221870000081e+04	1.278824228704635857e+00
2.764550821870000073e+04	1.253746786742519603e+00
2.764570321870000043e+04	1.256779999441850038e+00
2.764589821870000014e+04	1.223461117267341081e+00
2.764609421870000006e+04	1.250353755378622367e+00
2.764628921869999976e+04	1.205892645333880964e+00
2.764648421869999947e+04	1.219491103629199102e+00
2.764667921869999918e+04	1.215860373826803453e+00
2.764687521869999910e+04	1.240360175749176008e+00
2.764707021869999880e+04	1.220242776749058677e+00
2.764726521869999851e+04	1.227946112891508790e+00
2.764746121869999843e+04	1.261637355051387743e+00
2.764765621869999813e+04	1.254921828504889092e+00
2.764785121869999784e+04	1.192615284913632223e+00
2.764804721870000139e+04	1.267088271681997114e+00
2.764824221870000110e+04	1.268786673106740537e+00
2.764843721870000081e+04	1.212334051605619578e+00
2.764863321870000073e+04	1.253196475721802372e+00
2.764882821870000043e+04	1.259626045317643772e+00
2.764902321870000014e+04	1.225206415276227645e+00
2.764921921870000006e+04	1.228708943346992655e+00
2.764941421869999976e+04	1.243264322589565651e+00
2.764960921869999947e+04	1.257833542818698191e+00
2.764980421869999918e+04	1.196281860528131347e+00
2.765000021869999910e+04	1.212698079406720808e+00
2.765019521869999880e+04	1.235985703599425278e+00
2.765039021869999851e+04	1.232758539458853164e+00
2.765058621869999843e+04	1.222041265364431695e+00
2.765078121869999813e+04	1.234934217281258739e+00
2.765097621869999784e+04	1.268170407386746135e+00
2.765117221870000139e+04	1.243935214384388033e+00
2.765136721870000110e+04	1.251585152469472106e+00
2.765156221870000081e+04	1.248819212700739811e+00
2.765175821870000073e+04	1.288919742925623169e+00
2.765195321870000043e+04	1.260738656663740187e+00
2.765214821870000014e+04	1.274547063475653275e+00
2.765234421870000006e+04	1.261746291260825714e+00
2.765253921869999976e+04	1.292249080965159891e+00
2.765273421869999947e+04	1.248843027640134551e+00
2.765292921869999918e+04	1.287555480048673928e+00
2.765312521869999910e+04	1.293232664831682754e+00
