# time(sec)	crack length FEA(mm)
4.616074221869999747e+04	2.654683934301438342e+00
4.616093721869999717e+04	2.643738072900070790e+00
4.616113321870000073e+04	2.630278790006851608e+00
4.616132821870000043e+04	2.664636130598118768e+00
4.616152321870000014e+04	2.656724903262812632e+00
4.616171921869999642e+04	2.650007935631029099e+00
4.616191421869999613e+04	2.674757484089319348e+00
4.616210921870000311e+04	2.684749225905358472e+00
4.616230421870000282e+04	2.668332902547323471e+00
4.616250021869999910e+04	2.658638901208028926e+00
4.616269521869999880e+04	2.644096363815002348e+00
4.616289021869999851e+04	2.629561828340145624e+00
4.616308621870000206e+04	2.620291125251629438e+00
4.616328121870000177e+04	2.661962122593921620e+00
4.616347621870000148e+04	2.656828228789363422e+00
4.616367221869999776e+04	2.627435219794641341e+00
4.616386721869999747e+04	2.647652119150256667e+00
4.616406221869999717e+04	2.677304243834617736e+00
4.616425821870000073e+04	2.658268114532535975e+00
4.616445321870000043e+04	2.651408293296512397e+00
4.616464821870000014e+04	2.626895898663461182e+00
4.616484421869999642e+04	2.674582068277405966e+00
4.616503921869999613e+04	2.684334195309613591e+00
4.616523421870000311e+04	2.651784981233216598e+00
4.616542921870000282e+04	2.671855529747052316e+00
4.616562521869999910e+04	2.706703571448461076e+00
4.616582021869999880e+04	2.624301145738652252e+00
4.616601521869999851e+04	2.673800257415591020e+00
4.616621121870000206e+04	2.706086463850059687e+00
4.616640621870000177e+04	2.733385976001018847e+00
4.616660121870000148e+04	2.641958604774259811e+00
4.616679721869999776e+04	2.694495921688652373e+00
4.616699221869999747e+04	2.727595363288109809e+00
4.616718721869999717e+04	2.685494486653222879e+00
4.616738321870000073e+04	2.678982690405277367e+00
4.616757821870000043e+04	2.741963842433779774e+00
4.616777321870000014e+04	2.698442679794631260e+00
4.616796921869999642e+04	2.660123408659057276e+00
4.616816421869999613e+04	2.685010425781239718e+00
4.616835921870000311e+04	2.696854494336832886e+00
4.616855421870000282e+04	2.692369756279187953e+00
4.616875021869999910e+04	2.659757590985204700e+00
4.616894521869999880e+04	2.710631459440744351e+00
4.616914021869999851e+04	2.698908039120677671e+00
4.616933621870000206e+04	2.687446018838928197e+00
4.616953121870000177e+04	2.649444950524667775e+00
4.616972621870000148e+04	2.703491508926429532e+00
4.616992221869999776e+04	2.702602705762746638e+00
4.617011721869999747e+04	2.662934451284243664e+00
4.617031221869999717e+04	2.673344906734245185e+00
4.617050821870000073e+04	2.730979875415632918e+00
4.617070321870000043e+04	2.682541412423947946e+00
4.617089821870000014e+04	2.689418460165731162e+00
4.617109421869999642e+04	2.685845223142603544e+00
4.617128921869999613e+04	2.676708815585689294e+00
4.617148421870000311e+04	2.644106174177808910e+00
4.617167921870000282e+04	2.637589436101784202e+00
4.617187521869999910e+04	2.712222641626313546e+00
4.617207021869999880e+04	2.675641491099991498e+00
4.617226521869999851e+04	2.641834662941795031e+00
4.617246121870000206e+04	2.646333682092901540e+00
4.617265621870000177e+04	2.700189230822243047e+00
4.617285121870000148e+04	2.678919151411953692e+00
4.617304721869999776e+04	2.622497416660376501e+00
4.617324221869999747e+04	2.700342108980098743e+00
4.617343721869999717e+04	2.701347832885058864e+00
4.617363321870000073e+04	2.639587066757169254e+00
4.617382821870000043e+04	2.621329793156030874e+00
4.617402321870000014e+04	2.687940735989759133e+00
4.617421921869999642e+04	2.669299165591343836e+00
4.617441421869999613e+04	2.673637394032983394e+00
4.617460921870000311e+04	2.686308176532941516e+00
4.617480421870000282e+04	2.656816664399752170e+00
4.617500021869999910e+04	2.665450439715961295e+00
4.617519521869999880e+04	2.642519017603706999e+00
4.617539021869999851e+04	2.663349893562291015e+00
4.617558621870000206e+04	2.684486265321570642e+00
4.617578121870000177e+04	2.653155888848409916e+00
4.617597621870000148e+04	2.702298903780629757e+00
4.617617221869999776e+04	2.678734142210375424e+00
4.617636721869999747e+04	2.680681096202636837e+00
4.617656221869999717e+04	2.667044875435609086e+00
4.617675821870000073e+04	2.651362527025188598e+00
4.617695321870000043e+04	2.709152263381767511e+00
4.617714821870000014e+04	2.666460723368103913e+00
4.617734421869999642e+04	2.709185367722374949e+00
4.617753921869999613e+04	2.687623171058085347e+00
4.617773421870000311e+04	2.633346396148635193e+00
4.617792921870000282e+04	2.624212100055260066e+00
4.617812521869999910e+04	2.670940884448960162e+00
4.617832021869999880e+04	2.665545095609269666e+00
4.617851521869999851e+04	2.658173594335080381e+00
4.617871121870000206e+04	2.675519668075839519e+00
4.617890621870000177e+04	2.694603081901423280e+00
4.617910121870000148e+04	2.652609497537328664e+00
4.617929721869999776e+04	2.626109591876852889e+00
4.617949221869999747e+04	2.667486622613912672e+00
4.617968721869999717e+04	2.701164772216417376e+00
4.617988321870000073e+04	2.673153820707227624e+00
4.618007821870000043e+04	2.652112964292774322e+00
4.618027321870000014e+04	2.660939814953371396e+00
4.618046921869999642e+04	2.707036489517113509e+00
4.618066421869999613e+04	2.679312939471611088e+00
4.618085921870000311e+04	2.703037704610570913e+00
4.618105421870000282e+04	2.722874831851818556e+00
4.618125021869999910e+04	2.664803920493932665e+00
4.618144521869999880e+04	2.698344153472159945e+00
4.618164021869999851e+04	2.715090919387449730e+00
4.618183621870000206e+04	2.710319160669858007e+00
4.618203121870000177e+04	2.661884039501208221e+00
